景点名称;地点;景点级别;热度;口碑;标签;评论
祝圣桥;镇远;#;4.4;#;始建于明朝洪武年间,地标观景;309条点评
贵阳 · 大十字原气喜剧爆笑脱口秀·即兴互动秀;贵阳 · 河滨公园/甲秀楼/筑城广场;#;4.4;#;演出;#
黔贵六广温泉;黔西;4A;4.4;贵州温泉景点榜 No.10;特色泡池赏峡谷风光,遛娃宝藏地;87条点评
布衣寨;兴义 · 万峰林风景区;#;4.4;#;登高爬山;11条点评
黎平看日落;黎平·黔东南;#;4.4;#;#;#
百里杜鹃方家坪景区;大方;4A;4.4;百里杜鹃风景区玩水避暑榜 No.1;峰峦叠翠，户外项目众多,避暑纳凉;15条点评
百灵温泉;安顺;#;4.4;贵州温泉景点榜 No.11;无边际泳池享泡汤乐趣,遛娃宝藏地;96条点评
花溪国家城市湿地公园十里河滩景区;贵阳 · 花溪公园/十里河滩;#;4.4;#;欣赏美丽的山水田园风光,避暑纳凉;209条点评
斗篷山景区;都匀;#;4.4;都匀玩水避暑榜 No.3;拥有原始林区的奇异景观,避暑纳凉;170条点评
旧州古镇;黄平;4A;4.4;#;历史悠久,文物古迹众多;27条点评
织金洞地质博物馆;织金;#;4.4;#;博物馆;16条点评
洒金谷景区;福泉;#;4.4;#;峡谷飞瀑，江中立有巨石,避暑纳凉;83条点评
遵义酒文化体验;仁怀·遵义;#;4.4;#;#;#
玉舍雪山滑雪场;六盘水;#;4.3;#;在高山滑雪场畅玩,遛娃宝藏地;376条点评
梵净山-大金佛寺;江口 · 梵净山景区;#;4.3;#;#;2条点评
甲茶风景名胜区;平塘;#;4.3;平塘玩水避暑榜 No.1;避暑纳凉;73条点评
赤水丹霞旅游区·燕子岩;赤水;#;4.5;#;避暑纳凉;298条点评
瑶池;六盘水;#;4.3;#;自然山水;5条点评
安顺古城历史文化街区;安顺 · 安顺古城历史文化街区/顾府街;#;4.3;#;夜游观景;3条点评
镇远古城-四方井巷;镇远;#;4.3;#;因四方井而闻名,城市漫步;32条点评
阳明祠;贵阳 · 师大/东山;#;4.3;#;纪念明代哲学家、军事家王守仁;59条点评
刘氏庄园;兴义 · 兴义市政府/人民医院;#;4.3;#;大面积的屯堡式建筑群,历史建筑;71条点评
贵阳赏玉兰花;贵阳·贵州;#;4.3;#;#;#
八卦田;兴义 · 万峰林风景区;#;4.3;#;#;9条点评
承恩寺;江口;#;4.3;#;山顶寺庙群主体建筑,历史建筑;40条点评
丹寨万达锦华温泉酒店云沁温泉;丹寨;#;4.3;黔东南温泉景点榜 No.2;遛娃宝藏地;373条点评
肇兴侗寨-观景台;黎平;#;4.3;#;#;1条点评
织金洞国家重点风景名胜区-一线三槽恐龙湖景区;织金;#;4.3;#;环境优美、景色宜人,自然山水;13条点评
隆里古城;锦屏;4A;4.3;#;贵州四大生态博物馆之一,古镇古村;68条点评
大洞竹海;盘州;#;4.3;#;观云峰日出，访古法造纸地,登高爬山;73条点评
梵净山公园;江口 · 江口县城;#;4.3;#;佛教名山，山石独特,公园&植物园;62条点评
清水河风景区;兴义;#;4.3;#;避暑纳凉;5条点评
罗秧河;关岭;#;4.3;#;避暑纳凉;2条点评
茅台镇1915广场;仁怀 · 茅台镇;#;4.2;#;为纪念茅台酒获奖而建,地标观景;42条点评
巫山峡谷旅游景区;龙里 · 龙洞堡机场/东客站;4A;4.2;#;赏山水景色，体验刺激娱乐,避暑纳凉;28条点评
贵阳赏梅花;贵阳·贵州;#;4.3;#;#;#
黎平苗服体验;黎平·黔东南;#;4.2;#;#;#
贵阳恋爱博物馆;贵阳 · 花果园地区;#;4.2;#;看恋爱故事，品人生百味,博物馆;65条点评
观湖温泉度假村;贵阳 · 观山湖会展城/金融城;#;4.2;#;水上乐园&水世界;34条点评
水银河景区;桐梓;#;4.2;#;瀑布数量诸多的十里长峡,避暑纳凉;141条点评
水银河峡谷漂流风景区;桐梓;4A;4.2;桐梓玩水避暑榜 No.1;清凉漂流;56条点评
遵义冰雪海洋世界;遵义 · 遵义会议会址商圈;#;4.2;#;体验刺激的亚马逊雨林世界,亲近动物;88条点评
「贵州首展」中国国家地理·探索 极致发现科学艺术影像展;贵阳;#;4.2;#;特色展馆;#
红军总政治部旧址;遵义 · 遵义会议会址商圈;#;4.2;#;由经堂和学堂两部分组成;#
黔西南州博物馆新馆;兴义 · 桔山广场/兴义梦乐城;#;4.2;#;博物馆;11条点评
天河潭风景区-水洞;贵阳 · 贵安新区;#;4.2;#;自然山水;15条点评
安顺洞穴探险;安顺·贵州;#;4.2;#;#;#
弘福寺;贵阳 · 黔灵公园/省政府;#;4.2;#;古代遗迹众多的寺庙,历史建筑;246条点评
洛北河漂流;贵定;#;4.3;#;清凉漂流;18条点评
百里杜鹃普底景区;大方;#;4.1;#;登高爬山;7条点评
铜仁龙游锦江;铜仁 · 铜仁市中心;#;4.1;#;夜游观景;68条点评
《大明屯堡》演出;安顺 · 安顺西/双阳万象旅游城;#;4.1;#;演出;19条点评
中南门古城;铜仁 · 铜仁市中心;#;4.1;#;夜游观景;1条点评
木论喀斯特生态旅游景区;󰝊周边景点环江;4A;4.1;环江玩水避暑榜 No.2;漂流途径40多个天然景点,清凉漂流;13条点评
赤水丹霞·红石野谷景区;赤水;#;4.1;赤水玩水避暑榜 No.2;避暑纳凉;467条点评
西江千户苗寨-嘎歌古巷;雷山;#;4.1;#;城市漫步;11条点评
凯里苗服体验;凯里·黔东南;#;4.1;#;#;#
一线天;江口;#;4.1;#;自然山水;17条点评
大同古镇;赤水;#;4.1;#;古镇古村;80条点评
二七路小吃街;贵阳 · 火车站/沙冲路/鸿通城购物中心;#;4.1;#;城市漫步;33条点评
中国凉都·瀑布漂流;六盘水;#;4.1;#;清凉漂流;2条点评
红军街;遵义 · 遵义会议会址商圈;#;4.1;#;#;10条点评
三宝千户侗寨景区;榕江;#;4.1;#;有千户侗寨之称，鼓楼众多;68条点评
状元府;贵阳 · 青岩古镇;#;4.1;#;文状元赵以炯的故居,历史建筑;62条点评
十二背后·清溪峡景区;绥阳;4A;4.0;绥阳玩水避暑榜 No.2;泛舟船上饱览绝壁悬瀑景致,避暑纳凉;42条点评
贵阳赏银杏;贵阳·贵州;#;4.1;#;#;#
九天温泉;思南;#;4.0;贵州温泉景点榜 No.13;土家温泉康养文化体验,遛娃宝藏地;364条点评
千户彝寨;六盘水;#;4.0;#;#;1条点评
息烽集中营革命历史纪念馆;息烽;4A;4.0;#;曾关押杨虎城的秘密监狱;#
天钟洞;荔波;#;4.0;#;因形如钟型的巨大石笋得名,自然山水;69条点评
盆景园;关岭 · 黄果树瀑布;#;4.0;#;欣赏姿态各异的珍奇盆景,公园&植物园;39条点评
六枝龙井生态温泉度假区;六盘水;#;4.0;#;奇山丽水原生态度假享受,度假村;99条点评
中国阳明文化园-阳明洞;修文;#;4.0;#;因阳明先生在此悟道得名,历史建筑;93条点评
汇川国际温泉旅游城;遵义 · 遵义古城;#;4.0;遵义温泉景点榜 No.1;露天温泉赏园林美景,遛娃宝藏地;109条点评
西江千户苗寨-百年吊脚楼;雷山;#;4.0;#;历史建筑;1条点评
数生步;关岭 · 黄果树瀑布;#;4.0;#;自然山水;20条点评
香炉山;凯里;#;4.0;#;四面石崖绝壁，形如香炉,登高爬山;43条点评
乌东苗寨;雷山;#;4.0;#;特色苗寨景观,避暑纳凉;9条点评
贵阳北天主教堂;贵阳 · 喷水池/紫林庵;#;4.0;#;#;19条点评
贵州赏油菜花;兴义·黔西南;#;4.0;#;#;#
东山公园;贵阳 · 师大/东山;#;4.0;#;登高俯视万家灯火,登高爬山;85条点评
甲秀广场;贵阳 · 河滨公园/甲秀楼/筑城广场;#;4.0;贵州夜游必打卡景点榜 No.14;300多年树龄的银杏树,地标观景;128条点评
肇兴景区;黎平;#;4.0;#;#;3条点评
贵州大学(花溪东校区);贵阳 · 花溪公园/十里河滩;#;4.0;#;中国早年创办的大学之一;105条点评
黎平天生桥;黎平;#;3.8;#;天生石拱桥，桥身有石洞,地标观景;32条点评
高要梯田;丹寨;#;4.0;#;摄影取景的好去处,自然山水;25条点评
万峰林户外皮划艇桨板俱乐部;兴义 · 万峰林风景区;#;3.9;#;#;1条点评
贵阳 · 杨丽萍作品 2022版舞剧《孔雀》;贵阳;#;3.9;#;舞蹈舞剧;#
加车村;从江;#;3.9;#;自然山水;17条点评
美女榕;关岭 · 黄果树瀑布;#;3.9;#;自然山水;21条点评
麒麟洞;贵阳 · 黔灵公园/省政府;#;3.9;#;#;#
云漫湖生态度假公园;安顺 · 贵安新区;#;3.9;#;以家庭生态体验为主线,度假村;531条点评
云漫湖国际休闲旅游度假区;安顺 · 贵安新区;4A;3.9;#;赏田园风光，体验亲子娱乐,度假村;10条点评
青岩古镇-南门;贵阳 · 青岩古镇;#;3.9;#;城门上一览古镇美景,历史建筑;56条点评
明湖国家湿地公园;六盘水 · 六盘水师范学院;#;3.9;#;绿植繁茂，流水潺潺,避暑纳凉;151条点评
潜龙洞;松桃;#;3.9;#;四季分明、气候宜人,自然山水;38条点评
方麦斯安龙国家山地户外运动公园;安龙;#;3.9;#;露营·营地;3条点评
荔波颠倒博物馆;荔波 · 小七孔东门及大七孔景区;#;3.9;#;特色展馆;2条点评
天印山;镇宁;#;3.9;#;登高爬山;#
文昌阁;贵阳 · 青岩古镇;#;3.9;#;攒角重楼八角式,历史建筑;58条点评
遵义市博物馆;遵义 · 苏州路/时代天街;#;3.9;#;文物和自然标本,博物馆;41条点评
南龙布依古寨;兴义;#;3.9;#;古寨房屋排列如同一座迷宫,古镇古村;37条点评
老王山;六盘水;#;3.9;#;登高爬山;2条点评
天眼航天探索中心;平塘;#;3.9;#;#;17条点评
娘娘山旅游景区;盘州;4A;3.9;#;丰富的原生态自然景观,登高爬山;2条点评
小丹江;榕江;#;3.9;#;避暑纳凉;2条点评
红军山;遵义 · 遵义会议会址商圈;#;3.9;#;青松翠柏、庄严肃穆;#
西江一号风雨桥;雷山;#;3.9;#;地标观景;9条点评
汇川大院;遵义 · 遵义古城;#;3.9;#;夜游观景;156条点评
石板古街;都匀 · 都匀市区;#;3.9;都匀夜游必打卡景点榜 No.1;共有街坊88间,城市漫步;120条点评
自在野奢温泉私汤小院;遵义 · 遵义古城;#;3.9;#;#;3条点评
乌蒙滑草场;盘州;#;3.9;#;#;#
百草坪;威宁;#;3.9;#;远眺如一块巨大绿毯,避暑纳凉;47条点评
贵州安龙金字塔;安龙;#;3.9;#;#;2条点评
凤池园;六盘水 · 水城古镇;#;3.8;#;公园&植物园;23条点评
梦柳布依风情小镇;荔波 · 小七孔东门及大七孔景区;#;3.8;#;地标观景;8条点评
黔灵山公园贵阳大熊猫馆;贵阳 · 黔灵公园/省政府;#;3.8;#;#;1条点评
娄山关红军战斗遗址;遵义;#;3.8;#;历史建筑;#
汇善谷温泉;绥阳;#;3.8;遵义温泉景点榜 No.2;配套设施齐全,泡温泉;44条点评
万卷书;印江;#;3.8;#;梵净山六大奇观之一,自然山水;16条点评
时光贵州小镇;清镇;4A;3.8;#;赏历史建筑，感受民族风情,地标观景;269条点评
小七孔景区-铜鼓桥;荔波 · 小七孔东门及大七孔景区;#;3.8;#;瑶族特色浓郁,地标观景;25条点评
乌江源百里画廊化屋风景区;黔西;#;3.8;#;#;2条点评
万峰湖红椿码头;安龙;#;3.8;#;乘船游览;6条点评
中国傩城;道真;#;3.8;#;了解中国的傩文化;64条点评
金沙桂花温泉;金沙;#;3.8;贵州温泉景点榜 No.16;适合亲子游的水上主题乐园,遛娃宝藏地;53条点评
甲茶瀑布;平塘;#;3.8;#;#;1条点评
云屯生态体育公园旅游景区;兴义;4A;3.8;#;度假村;13条点评
天下第一瓶;仁怀 · 仁怀市城南客运站;#;3.8;#;茅台镇地标建筑;12条点评
贵秀大剧院;龙里;#;3.8;#;#;1条点评
贵阳国际会议展览中心;贵阳 · 观山湖会展城/金融城;#;3.8;#;#;13条点评
红水河;罗甸;4A;3.8;#;山水环绕，河水呈红褐色,避暑纳凉;32条点评
贵阳 · 维也纳皇家交响乐团2026新年交响音乐会;贵阳 · 黔灵公园/省政府;#;3.8;#;#;#
安顺赏油菜花;安顺·贵州;#;3.8;#;#;#
息烽集中营旧址;息烽;#;3.8;#;历史建筑;#
大射电望远镜观景台;平塘;#;3.8;#;视野广阔，可远眺天眼,地标观景;18条点评
古巷道;镇远;#;3.8;#;探索四通八达的古巷道,历史建筑;74条点评
万佛寺;兴义 · 万峰林风景区;#;3.8;#;佛像众多的天然洞穴道场,历史建筑;27条点评
侗寨鼓楼;黎平;#;3.8;#;#;1条点评
野鸡坪村;六盘水;#;3.8;#;#;7条点评
海坪彝族文化小镇;六盘水;#;3.8;#;地标观景;4条点评
茅台天酿景区-观景平台;仁怀 · 茅台镇;#;3.8;#;#;2条点评
多彩欢乐谷;贵阳 · 龙洞堡机场/东客站;#;3.8;#;主题乐园&游乐场;5条点评
阿西里西二台坡景区;赫章;#;3.8;#;#;#
巴喇谷风景区;贵阳;#;3.7;#;避暑纳凉;3条点评
九股水温泉度假区;赫章;#;3.7;#;综合性娱乐项目丰富,水乐园;4条点评
小七孔景区-双龙瀑布;荔波;#;3.7;#;自然山水;6条点评
镇远天后宫;镇远;#;3.7;#;历史建筑;41条点评
梦幻梵净山剧场;江口 · 梵净山景区;#;3.7;#;演出;6条点评
天下第一壶中国茶文化博览园;湄潭;4A;3.7;#;欣赏大茶壶，探寻茶文化,避暑纳凉;84条点评
天星洞;镇宁 · 黄果树瀑布;#;3.7;#;自然山水;6条点评
太平路;贵阳 · 喷水池/紫林庵;#;3.7;#;城市漫步;2条点评
百花湖;贵阳;#;3.7;#;水质清澈，湖中群峰耸立,自然山水;120条点评
云溪汤泉;凯里;#;3.7;#;品尝苗寨美食,遛娃宝藏地;83条点评
小七孔景区-翠谷湿地;荔波;#;3.7;#;#;25条点评
天台山;安顺 · 旧州古镇/天龙屯堡;#;3.7;#;贵州西线旅游重要景点之一,登高爬山;40条点评
石门坎;威宁;#;3.7;#;探访当地一个足球场,避暑纳凉;24条点评
香火岩风景区;开阳;#;3.7;#;在山水林石间徒步观光,避暑纳凉;41条点评
奢香博物馆;大方;#;3.7;#;馆内收藏了大量彝文古籍,博物馆;64条点评
FAST;平塘;#;3.7;#;#;2条点评
黔东南州民族博物馆;凯里 · 凯里市区;#;3.7;#;民族特色,博物馆;238条点评
清溪峡漂流;绥阳;#;3.7;#;清凉漂流;5条点评
毕节洞穴探险;织金·毕节;#;3.7;#;#;#
泉湖公园;贵阳 · 白云公园/白云地区;4A;3.7;#;观看水幕电影漫步水上栈道,公园&植物园;45条点评
羊昌花画小镇;贵阳;4A;3.7;#;以花卉、农业为主题的园区,遛娃宝藏地;9条点评
天生桥;荔波 · 小七孔东门及大七孔景区;#;3.7;#;#;5条点评
燕子洞风景名胜区;惠水;#;3.7;#;避暑纳凉;3条点评
镇山村;贵阳 · 花溪公园/十里河滩;#;3.7;#;宁静纯朴的湖畔古村,避暑纳凉;73条点评
牂牁江风景名胜区;六盘水;4A;3.7;#;江河从千山万壑中奔腾而出,避暑纳凉;42条点评
平塘天坑群景区;平塘;#;3.7;#;有世界溶岩圣地之称,自然山水;12条点评
水上森林上段;荔波;#;3.7;#;如在森林与流水间穿梭,避暑纳凉;58条点评
镇远县博物馆;镇远;#;3.7;#;博物馆&展馆;3条点评
凯里城市漂;凯里 · 凯里市区;#;3.6;#;清凉漂流;5条点评
新大桥;镇远;#;3.6;#;地标观景;17条点评
中国天眼·星游记场馆;平塘;#;3.6;#;#;3条点评
2025贵阳马拉松;贵阳;#;3.6;#;赛事;#
赤水河谷旅游公路;赤水;#;3.6;#;城市漫步;10条点评
织金洞国家重点风景名胜区-银雨树;织金;#;3.6;#;自然山水;1条点评
下水大佛;贵阳;#;3.7;#;历史建筑;4条点评
安顺文庙;安顺 · 安顺古城历史文化街区/顾府街;#;3.6;#;保留着明清风格的历史原貌,历史建筑;153条点评
大十字广场;贵阳 · 大十字/小十字/省人民医院;#;3.6;#;地标观景;25条点评
天上人间-银河宫;贵阳 · 贵安新区;#;3.6;#;自然山水;18条点评
中国丹霞谷;习水;4A;3.6;#;涧谷纵横的绿色王国,避暑纳凉;32条点评
黄果树漂流;关岭;#;3.6;#;换一种角度看峡谷风光,清凉漂流;122条点评
凯里侗家寨;凯里 · 凯里市区;#;3.6;#;#;14条点评
阅山湖湿地公园;贵阳 · 观山湖会展城/金融城;#;3.6;#;避暑纳凉;5条点评
马岭河峡谷观光电梯;兴义;#;3.6;#;#;5条点评
胜境温泉;盘州;4A;3.6;#;室外森林享露天温泉,遛娃宝藏地;111条点评
梅花山索道旅游景区;六盘水 · 六盘水师范学院;#;3.6;#;登高爬山;#
黄岗侗寨景区;黎平;#;3.6;#;5座鹤立鸡群的鼓楼,古镇古村;22条点评
乌江镇;遵义;#;3.6;#;夜游观景;#
镇远府城垣;镇远;#;3.6;#;墙垣蜿蜒山顶，可俯瞰全城,历史建筑;64条点评
螺蛳壳;都匀;#;3.6;#;草原采风;54条点评
罗甸红水河水上栈道;罗甸;#;3.6;#;像巨大花朵图案漂浮在河上,登高爬山;1条点评
九龙洞温泉度假庄园;铜仁;#;3.6;贵州温泉景点榜 No.17;露天温泉邂逅土耳其浴,遛娃宝藏地;90条点评
风雨桥;黎平;#;3.6;#;#;#
黎平国家森林公园;黎平;#;3.6;#;尚处原始状态的森林氧吧,自然山水;13条点评
虹山湖;安顺;4A;3.6;#;休闲健身的好地方,避暑纳凉;51条点评
滴水滩;关岭 · 黄果树瀑布;#;3.6;#;#;#
阿哈湖国家湿地公园;贵阳 · 花果园地区;4A;3.6;#;漫步百米樱花大道,避暑纳凉;22条点评
凤凰山公园;遵义 · 遵义会议会址商圈;#;3.6;#;依山傍水、草木葱郁,登高爬山;135条点评
阳光梦幻王国;兴义 · 兴义市政府/人民医院;#;3.6;#;游乐场;6条点评
贵阳人防科普教育体验馆;贵阳 · 黔灵公园/省政府;#;3.6;#;#;8条点评
佛光岩;赤水;#;3.6;#;自然山水;4条点评
兴义地质公园博物馆;兴义;#;3.6;#;博物馆;10条点评
大瀑布景区-5号观瀑台;镇宁 · 黄果树瀑布;#;3.6;#;#;3条点评
花溪十里河滩旅游度假区;贵阳 · 花溪公园/十里河滩;#;3.6;#;避暑纳凉;2条点评
野狼谷漂流;毕节;#;3.6;#;漂流惊险刺激，野性十足,清凉漂流;8条点评
乌纸坊;遵义;#;3.6;#;#;#
荔波冰雪水世界主题乐园;荔波 · 荔波县城地区;#;3.6;#;四季皆可滑雪的冰雪水世界,遛娃宝藏地;136条点评
赤水河;赤水;#;3.5;#;河水清澈透底，两岸陡峭,清凉漂流;32条点评
云屯·沐云温泉;兴义;4A;3.6;#;户外园林温泉,公园&植物园;3条点评
安顺万峰顶;安顺;#;3.6;#;#;1条点评
都匀三线博物馆;都匀;#;3.5;#;展示都匀三线建设历史,博物馆;14条点评
尧古布依村寨;荔波;#;3.5;#;#;1条点评
毕节金海湖公园;大方;#;3.5;#;公园&植物园;3条点评
贵阳佛教文化体验;贵阳·贵州;#;3.6;#;#;#
织金财神庙;织金;#;3.5;#;历史建筑;5条点评
贵御温泉;贵阳 · 贵阳东站/新添寨/乌当地区;4A;3.5;贵州温泉景点榜 No.18;青山相拥的露天园林温泉,遛娃宝藏地;329条点评
四渡赤水;遵义 · 遵义会议会址商圈;#;3.5;#;历史建筑;#
茶马古道;遵义;#;3.5;#;#;1条点评
高坡云顶苗寨;贵阳;#;3.5;#;自然山水;1条点评
毛泽东故居;遵义 · 遵义会议会址商圈;#;#;#;历史建筑;#
丹霞山;盘州;#;3.5;#;山上溶洞遍布，山顶有古寺,历史建筑;78条点评
贵州省坝陵河桥梁博物馆;关岭 · 黄果树瀑布;#;3.5;#;博物馆&展馆;1条点评
安顺龙宫大圣之眼;安顺;#;3.5;#;#;1条点评
斗篷山温泉;都匀;#;3.5;都匀温泉景点榜 No.1;具有东南亚风情,泡温泉;47条点评
中国天眼平塘天文小镇;平塘;#;3.5;#;#;#
江华天籁贵州·乐园;贵阳 · 贵阳北站/高新区;#;3.5;#;#;#
黎平古城翘街景区;黎平;4A;3.5;#;明清建筑群，感受长征历史,历史建筑;69条点评
陡坡塘景区-观瀑台;关岭 · 黄果树瀑布;#;3.5;#;#;1条点评
贵阳奥林匹克体育中心体育场;贵阳 · 观山湖世纪城/地质博物馆;#;3.5;#;场馆展馆;#
茅台镇神龙洞;仁怀;#;3.5;#;#;13条点评
挂丁温泉;凯里;#;3.5;黔东南温泉景点榜 No.3;既有温泉泳池又有水上乐园,遛娃宝藏地;17条点评
杜鹃花海;盘州;#;3.5;#;公园&植物园;1条点评
陡坡塘景区;镇宁 · 黄果树瀑布;#;3.5;#;#;1条点评
万寿宫;贵阳 · 青岩古镇;#;3.5;#;欣赏精美绝伦的木雕,历史建筑;63条点评
万寿宫;镇远;#;3.5;#;历史建筑;18条点评
贵阳 · 方蕉喜剧大咖秀 | 《脱Ta》卡司 喜剧编剧 三弟脱口秀专场《风平浪静的姐姐》;贵阳 · 观山湖会展城/金融城;#;3.5;#;演出;#
观音洞;安顺;#;3.5;#;观赏高12.6米的观音佛像,自然山水;33条点评
黔明古寺;贵阳 · 河滨公园/甲秀楼/筑城广场;#;3.5;#;贵阳重要佛教活动场所之一,历史建筑;75条点评
六盘水泡温泉;六盘水·贵州;#;3.5;#;#;#
苗族原生态歌舞表演;雷山;#;3.5;#;观看经典的苗族歌舞表演,演出;251条点评
雨补鲁村;兴义;#;3.4;#;历史建筑;1条点评
贵州梅园;安顺;#;3.4;#;公园&植物园;3条点评
三线建设博物馆;六盘水 · 水城古镇;4A;3.4;#;博物馆;#
三都怎雷水寨;三都;#;3.4;#;自然山水;4条点评
净心谷;独山;#;3.4;#;观赏美丽的营上梯田,历史建筑;31条点评
大小七孔景区-妖风洞;荔波;#;3.4;#;自然山水;10条点评
观山湖公园民族大联欢广场;贵阳 · 观山湖会展城/金融城;#;3.4;#;地标观景;1条点评
桔山广场;兴义 · 桔山广场/兴义梦乐城;#;3.4;#;地标观景;1条点评
索道;江口;#;3.4;#;刺激梦幻的高空体验;#
孔学堂;贵阳 · 花溪公园/十里河滩;#;3.4;#;宏伟大气的汉唐风格;55条点评
金海雪山;贵定;4A;3.4;#;油菜花和李子花交相辉映,避暑纳凉;73条点评
乌江渡风景区;遵义;#;3.4;#;参观乌江渡红军战斗遗址群,避暑纳凉;44条点评
十里荷廊风景区;安顺;#;3.4;#;避暑纳凉;2条点评
铁溪自然风景区;镇远;#;3.4;#;观赏如面宝蓝色镜子的龙池,避暑纳凉;370条点评
龙潭;镇远;#;3.4;#;蓝湖宁静迷人，景趣幽绝,避暑纳凉;22条点评
占里侗寨;从江;#;3.4;#;观古朴小寨，赏特色风俗,古镇古村;27条点评
神泉谷景区;长顺;#;3.4;#;山清水秀，四季可赏花,清凉漂流;52条点评
中国西江千户苗寨-西江景区直通车;雷山;#;3.4;#;#;#
《丹青荟萃 黔地流芳》贵州省文联珍藏书画作品特展;贵阳 · 观山湖会展城/金融城;#;3.4;#;特色展馆;#
鸭池河大桥;黔西;#;3.4;#;世界级著名斜拉桥,城市漫步;6条点评
野鸡坪度假区;六盘水;#;3.4;#;#;1条点评
王阳明纪念馆;修文;#;3.4;#;#;7条点评
月照养生谷;六盘水;#;3.4;#;#;1条点评
鸳鸯湖游船;荔波;#;3.4;#;悠闲泛舟游湖;1条点评
三岭湾猕猴观赏园;贵阳 · 黔灵公园/省政府;#;3.4;#;近距离看野生猕猴,动物园&水族馆;45条点评
茂兰喀斯特森林;荔波;#;3.4;#;森林覆盖率达百分之九十以上,自然山水;11条点评
猴耳天坑风景度假区;开阳;#;3.9;#;自然山水;2条点评
陆家寨;盘州;#;3.4;#;古镇古村;#
桐梓小西湖;桐梓;#;3.4;#;一湖西子水，半壁桂林山,避暑纳凉;74条点评
南花苗寨;凯里;#;3.4;#;欣赏吊脚楼，感受苗族风情;75条点评
龙泉寺;贵阳 · 青岩古镇;#;3.4;#;青岩古镇中较大的寺庙,历史建筑;21条点评
黔南掌布风景区;平塘;4A;3.3;#;看神奇的救星石,避暑纳凉;53条点评
思南石林景区;思南;4A;3.4;#;观赏形态各异的喀斯特石林,自然山水;35条点评
雷公山响水岩风景区;雷山;#;3.4;#;探寻原始森林感受苗寨风情,登高爬山;16条点评
雷公山国家森林公园;雷山;#;3.4;#;登高爬山;65条点评
米箩半方塘水上乐园;六盘水;#;3.4;#;水乐园;8条点评
思南悬崖温泉;思南;#;3.4;#;泡温泉;6条点评
花都里·化屋度假营地;黔西;#;3.4;#;#;#
地中海传奇水汇;贵阳 · 观山湖会展城/金融城;#;3.4;#;#;6条点评
加榜梯田-云上梯田;从江;#;3.3;#;#;#
响水滩公园;毕节;#;3.3;#;地标观景;#
仰阿莎大雕像;剑河;#;3.3;#;巨型苗族美神雕像,地标观景;2条点评
水上石林区;镇宁 · 黄果树瀑布;#;3.3;#;自然山水;4条点评
丹寨万达小镇蜡染小院;丹寨;#;3.3;#;#;2条点评
贵阳龙洞堡国际机场运动场;贵阳 · 龙洞堡机场/东客站;#;3.3;#;#;1条点评
双门峡中国诗歌谷;绥阳;4A;3.3;#;以诗歌文化为主题,自然山水;59条点评
贵阳北站-西广场;贵阳 · 贵阳北站/高新区;#;3.3;#;#;2条点评
铜鼓荡;安顺;#;3.3;#;自然山水;3条点评
盘龙洞旅游区;贵阳;#;3.3;#;探索形态万千的钟乳石,自然山水;21条点评
傅家大院;镇远;#;3.3;#;历史建筑;33条点评
哒啦仙谷景区;盘州;4A;3.3;#;骑行漫游，观赏烂漫花海,自然山水;8条点评
大方彝族火把节;大方;#;3.3;#;节日;6条点评
娄山关红军战斗遗址陈列馆;遵义;#;3.3;#;#;#
百里杜鹃金坡景区-观景平台;黔西;#;3.3;#;#;1条点评
盘江石园;兴义;#;3.3;#;#;4条点评
龙里河大桥玻璃栈道;龙里;#;3.3;#;#;3条点评
镇远古城游客中心水上码头始发点;镇远;#;3.3;#;#;1条点评
梭米河漂流;遵义;#;3.3;#;欣赏迷人的峡谷风景,清凉漂流;5条点评
西山大桥;都匀 · 都匀市区;#;3.3;#;电影《无名之辈》取景地,地标观景;20条点评
从江鼓楼;从江;#;3.3;#;不用一钉一铆卯榫而成,历史建筑;38条点评
中国天眼景区元宇宙XR沉浸式体验馆;平塘;#;3.3;#;#;8条点评
黎平会议会址;黎平;#;3.3;#;历史建筑;#
董岛部落;荔波;#;3.3;#;#;2条点评
本寨;安顺 · 旧州古镇/天龙屯堡;#;3.3;#;古镇古村;4条点评
筑城广场;贵阳 · 河滨公园/甲秀楼/筑城广场;#;3.3;贵州夜游必打卡景点榜 No.16;大型的市中心休闲广场,地标观景;181条点评
安顺市博物馆;安顺 · 安顺西/双阳万象旅游城;#;3.3;#;博物馆;2条点评
黔北花海;桐梓;#;3.3;#;欣赏迷人的田园风光,避暑纳凉;111条点评
朗德上寨二号风雨桥;雷山;#;3.3;#;#;#
贵州科技馆;贵阳 · 河滨公园/甲秀楼/筑城广场;#;3.3;#;观科技成果，赏特色贵州,科技馆;19条点评
中国村超圣地;榕江;#;3.3;#;#;3条点评
高坡苗族乡;贵阳;#;3.3;#;云顶草场拍摄美丽风光,避暑纳凉;90条点评
梅花山梦幻激情谷;六盘水;#;3.3;#;游乐场;3条点评
贵州赏梯田;贵州·中国;#;3.4;#;#;#
贵州木城丽水旅游景区;关岭;#;3.3;#;融合布依风情的山水胜地,清凉漂流;6条点评
廻龙溪温泉文化旅游度假区;六盘水;4A;3.3;#;奇山秀水，移步换景,清凉漂流;17条点评
和平村;镇远;#;3.3;#;历史建筑;115条点评
增冲鼓楼;从江;#;3.3;#;历史建筑;28条点评
