景点名称;地点;景点级别;热度;口碑;标签;评论
八一南昌起义纪念塔;南昌 · 八一广场/王府井;#;#;#;历史建筑;#
中国洞都;分宜;4A;4.4;#;体验式溶洞观光,避暑纳凉;248条点评
杏花楼;南昌 · 滕王阁/万寿宫;#;4.4;#;戏剧家们常在此吟咏,历史建筑;217条点评
白鹭洲书院;吉安;#;4.4;#;培养造就了不少著名人物,历史建筑;78条点评
融创冰雪世界(南昌融创乐园店);南昌 · 南昌绿地国际博览中心/南昌国际体育中心;#;4.4;#;冰雪乐园;5条点评
天柱峰国家森林公园;铜鼓;4A;4.4;铜鼓玩水避暑榜 No.2;避暑胜地，还有千年古庙,避暑纳凉;262条点评
滕王阁主阁;南昌 · 滕王阁/万寿宫;#;4.4;#;夜游观景;5条点评
河口古镇;铅山;#;4.4;#;看小桥流水，赏明清古街,古镇古村;125条点评
庐山西海国际温泉度假村;永修;4A;4.4;江西温泉景点榜 No.13;多种类温泉池满足多种需求,度假村;380条点评
梯田花海;婺源;#;4.4;#;风景秀丽的花海,自然山水;6条点评
锦绣谷;庐山 · 庐山山上;#;4.4;#;赏庐山云雾佳地,登高爬山;534条点评
王安石纪念馆;抚州;#;4.4;#;仿宋园林式建筑,公园&植物园;155条点评
阁皂山风景名胜区;樟树;4A;4.4;#;参观紫阳书院,遛娃宝藏地;119条点评
庐山恋影院;庐山 · 庐山山上;#;4.3;#;在古老影院看一场怀旧电影,场馆展馆;532条点评
庐山花径;庐山 · 庐山山上;#;4.3;#;繁花似锦、曲径通幽,园林花园;236条点评
阳明山国家森林公园;崇义;4A;4.3;#;原始森林和沟谷雨林结合,登高爬山;295条点评
龙潭景区;井冈山 · 井冈山旅游区;#;4.3;#;群瀑集聚的特色景区,避暑纳凉;185条点评
古越水街;贵溪;#;4.4;#;避暑纳凉;18条点评
上下晓起;婺源 · 晓起村度假区;#;4.3;#;婺源风景秀丽的村庄,避暑纳凉;270条点评
菊径村;婺源;#;4.3;#;中国具有特色的村庄,古镇古村;64条点评
鄱阳湖大草原景区;鄱阳;#;4.3;#;#;4条点评
南昌秋水广场-音乐喷泉;南昌 · 红谷滩万达/秋水广场;#;4.3;#;地标观景;48条点评
篁岭景区-索道;婺源 · 篁岭度假区;#;4.3;#;#;3条点评
乐天陶社创意市集;景德镇 · 陶溪川创意广场;#;4.3;#;充满着创意和乐趣,城市漫步;74条点评
醉石温泉;庐山 · 温泉镇;#;4.2;庐山温泉景点榜 No.4;温泉水十分清澈,SPA/按摩;97条点评
南康家居小镇;赣州 · 南康家具城商圈;4A;4.3;#;地标观景;30条点评
佑民寺;南昌 · 滕王阁/万寿宫;#;4.3;#;欣赏庄严肃穆的巨型铜佛像,历史建筑;210条点评
天祥景区;吉安县;4A;4.3;#;仿古建筑融合红色革命文化,公园&植物园;66条点评
陶艺街;景德镇 · 陶溪川创意广场;#;4.3;#;城市漫步;2条点评
大口瀑布;庐山 · 庐山山上;#;4.3;#;冰川遗迹，观彩虹飞瀑,自然山水;81条点评
西海湾景区;武宁;4A;4.3;九江夜游必打卡景点榜 No.1;体验水上游乐项目,地标观景;36条点评
庐山泡温泉;庐山·九江;#;4.3;庐山特色体验榜 No.1;#;#
大茅山;德兴;4A;4.3;德兴玩水避暑榜 No.1;天然氧吧,避暑纳凉;107条点评
抚州弄牌坊;景德镇 · 人民广场/陶阳里景区;#;4.3;#;#;4条点评
南昌赏油菜花;南昌·江西;#;4.3;#;#;#
中国戏曲博物馆;抚州;#;4.2;#;博物馆;21条点评
落星墩;庐山;#;4.2;#;历史建筑;15条点评
滕王阁-南浦亭;南昌 · 滕王阁/万寿宫;#;4.2;#;曾是迎送客人的休憩之处,历史建筑;90条点评
黄洋界;井冈山;#;4.2;#;红军革命旧址，山峦险峻,历史建筑;#
天龙山景区;全南;4A;4.3;全南玩水避暑榜 No.1;兼具武侠文化和禅修文化,避暑纳凉;305条点评
石门涧;庐山 · 庐山山上;#;4.2;#;清凉漂流;200条点评
半山温泉;南昌 · 梅岭风景区;#;4.2;#;遛娃宝藏地;43条点评
上汤温泉;庐山 · 温泉镇;#;4.2;庐山温泉景点榜 No.3;拥有丰富的温泉种类,遛娃宝藏地;192条点评
赣州泡温泉;安远·赣州;#;4.2;#;#;#
宜春明月山国家级风景名胜区-月亮湖;宜春 · 明月山上;#;4.2;#;山顶湖泊云雾缭绕景致怡人,自然山水;21条点评
上饶赏红叶;上饶·江西;#;4.2;#;#;#
鹅湖书院;铅山;4A;4.2;#;有山有溪、环境幽雅,历史建筑;87条点评
正一观;贵溪;#;4.2;#;古朴典雅，气势雄伟,历史建筑;74条点评
萍乡仙凤三宝景区;芦溪;4A;4.2;芦溪玩水避暑榜 No.1;号称江西马尔代夫,避暑纳凉;227条点评
庐山西海大峡谷;永修;#;4.2;永修玩水避暑榜 No.2;可登山运动、观海揽胜,避暑纳凉;34条点评
永吴公路;永修;#;4.2;#;城市漫步;5条点评
东生围;安远;4A;4.2;#;外观呈长方形,历史建筑;70条点评
武功山嵘源温泉;安福;#;4.2;吉安温泉景点榜 No.1;出水温度可达80余摄氏度,遛娃宝藏地;228条点评
唯美动物世界;丰城;#;4.1;#;主题乐园&游乐场;68条点评
铜源峡;南昌 · 梅岭风景区;4A;4.1;#;峡谷幽长，瀑布众多,避暑纳凉;144条点评
金顶;安福;#;4.1;#;看日出的好地方,草原采风;118条点评
天香园;南昌 · 高新技术开发区及昌东商圈;4A;4.1;#;以盆景和候鸟闻名,遛娃宝藏地;151条点评
贺龙指挥部旧址;南昌 · 滕王阁/万寿宫;#;4.1;#;历史建筑;#
南惹村;宜春 · 明月山上;#;4.1;#;观千年银杏，赏山涧溪流,古镇古村;14条点评
江西鄱阳湖南矶湿地国家级自然保护区;南昌;#;4.1;#;观鸟摄影好去处,自然山水;512条点评
「江西首展」中国国家地理·探索 极致发现科学艺术影像展 南昌站;南昌 · 万象城/前湖大学城;#;4.1;#;特色展馆;1条点评
庐山西海漂流（原桃花溪漂流）;永修;#;4.1;#;十里画廊，心花怒放,清凉漂流;79条点评
高岭中国村;浮梁;4A;4.2;#;避暑纳凉;9条点评
三清山-阳光海岸;玉山;#;4.1;#;高空栈道观石林云海,登高爬山;96条点评
上饶市博物馆;上饶 · 万达广场;#;4.1;#;博物馆;13条点评
禅都文化博览园;宜春;4A;4.1;#;公园&植物园;99条点评
龙虎山悬棺;贵溪;#;4.1;#;#;29条点评
玉山看日出;玉山·上饶;#;4.1;上饶特色体验榜 No.2;#;#
萍乡滑草;芦溪·萍乡;#;4.1;江西特色体验榜 No.6;#;#
东浒寨风景区;修水;4A;4.1;修水玩水避暑榜 No.1;有落差几十米的石窟瀑布,清凉漂流;414条点评
九江海底世界;九江 · 浔阳楼/大中路步行街;#;4.1;#;主题乐园&游乐场;18条点评
仙水岩芦溪河竹筏漂流;贵溪;#;4.1;龙虎山玩水避暑榜 No.1;观神秘崖墓，览两岸美景,清凉漂流;107条点评
三清宫;玉山;#;4.1;#;先天八卦图式精巧布局,历史建筑;156条点评
神农宫;万年;4A;4.1;万年玩水避暑榜 No.1;洞内池水清澈，钟乳石瑰丽,避暑纳凉;143条点评
信江书院;上饶 · 云碧峰国家森林公园;#;4.1;#;江西四大古书院之一,历史建筑;58条点评
黎川古城;黎川;4A;4.1;#;历史建筑;8条点评
晒秋人家观景台;婺源 · 篁岭度假区;#;4.1;#;民俗文化符号;6条点评
八一公园;南昌 · 滕王阁/万寿宫;#;4.1;#;原为清代贡院的城市公园,公园&植物园;232条点评
皇窑景区-瓷宫;浮梁;#;4.1;#;#;1条点评
象鼻山;贵溪;#;4.1;#;形象逼真的石象;59条点评
沙洲坝革命旧址;瑞金;#;4.1;#;历史建筑;#
三眼桥风景区;婺源;#;4.0;#;历史建筑;1条点评
高山草甸;芦溪;#;4.0;#;面积十分广阔,登高爬山;85条点评
九寨温泉度假区;石城;#;4.0;#;领略温泉的万种风情,遛娃宝藏地;136条点评
章贡区魏家大院;赣州 · 江南宋城/步步高新天地;#;4.0;#;历史建筑;3条点评
百花洲;南昌 · 滕王阁/万寿宫;#;4.0;#;倚靠东湖的市民休憩之地,公园&植物园;182条点评
碧龙潭;庐山;#;4.0;#;典型冰川地貌，风景奇特,避暑纳凉;75条点评
安源路矿工人运动纪念馆;萍乡;4A;4.0;#;建筑色调以红、黄为主,博物馆&展馆;#
青山湖风景区;南昌 · 八一广场/王府井;#;4.0;#;沿湖漫步感受两岸风光,自然山水;125条点评
大觉山悬崖动车;资溪;#;4.0;#;#;3条点评
汉汤温泉;南昌 · 八一广场/王府井;#;4.0;#;遛娃宝藏地;288条点评
龙南客家围屋;龙南;#;4.0;#;建筑外形奇特，规模宏大,历史建筑;22条点评
汪胡生态游览区;浮梁 · 瑶里古镇度假区;#;4.0;#;有“植物王国”的美称,登高爬山;55条点评
神帆元气汤泉;南昌 · 八一广场/王府井;#;4.0;#;#;5条点评
二苏大景区;瑞金;#;4.0;#;当年红军建造的标志性建筑,历史建筑;53条点评
赣州天沐·阳明温泉;上犹;#;4.0;#;泡温泉;26条点评
瑶湖;南昌县;#;4.0;#;天然湖泊，与艾溪湖相连,避暑纳凉;58条点评
罗霄山大裂谷风景区;井冈山;#;4.0;#;#;5条点评
文泉寺;南昌 · 高新技术开发区及昌东商圈;#;4.0;#;历史建筑;3条点评
庐山赏枫叶;庐山·九江;#;4.1;#;#;#
揽月桥;上饶 · 望仙谷景区;#;4.0;#;#;4条点评
大上清宫;贵溪;#;4.0;#;道教圣地，始建于东汉,历史建筑;48条点评
江西赏樱花;江西·中国;#;4.0;#;#;#
锦绣谷-险峰;庐山 · 庐山山上;#;4.0;#;登高爬山;44条点评
大金山漂流;上犹;#;3.9;#;被誉为赣南第一漂,清凉漂流;75条点评
龙尾村;婺源 · 江岭度假区;#;3.9;#;保留有不少古老的徽派建筑,避暑纳凉;12条点评
漳村;婺源 · 思溪延村度假区;#;3.9;#;《闪闪的红星》取景地,避暑纳凉;31条点评
卧云悬索桥;婺源 · 篁岭度假区;#;3.9;#;刺激的悬索桥,自然山水;24条点评
茅坪八角楼旧址;井冈山;#;3.9;#;历史建筑;#
庐山桃花源景区;庐山;#;3.9;#;观赏美丽的桃花,避暑纳凉;35条点评
筑峰顶;上犹;#;3.9;#;登高爬山;2条点评
青原山;吉安;4A;3.9;#;曾被很多古人称赞,避暑纳凉;51条点评
江西文旅城;南昌 · 红谷滩万达/秋水广场;#;3.9;#;#;16条点评
婺源博物馆;婺源 · 婺女洲度假区;#;3.9;#;了解婺源的文化历史风貌,博物馆;91条点评
无蚊村;贵溪;#;3.9;#;村中无蚊子的避暑胜地,避暑纳凉;109条点评
中央革命根据地历史博物馆;瑞金;#;3.9;#;馆藏文物丰富,博物馆&展馆;#
庐山植物园;庐山 · 庐山山上;#;3.9;#;正规的科研植物园,植物园;136条点评
西山万寿宫;南昌;#;3.9;#;赣派古建筑，道教圣地,历史建筑;72条点评
烟水亭;九江 · 浔阳楼/大中路步行街;#;3.9;九江夜游必打卡景点榜 No.2;登亭远眺起伏山脉,历史建筑;209条点评
婺源篁岭景区-景区入口广场;婺源 · 篁岭度假区;#;4.0;#;#;1条点评
福寿沟博物馆;赣州 · 江南宋城/步步高新天地;#;3.9;#;博物馆;1条点评
温汤古井泉街;宜春 · 温泉度假区;#;3.9;#;城市漫步;18条点评
怪屋;婺源 · 篁岭度假区;#;3.9;#;特色展馆;7条点评
中山小吃一条街;南昌 · 滕王阁/万寿宫;#;3.9;#;城市漫步;3条点评
大坊荷兰创意村;金溪;#;3.9;#;#;61条点评
汤湖温泉;遂川;#;3.9;吉安温泉景点榜 No.2;建有大型水上乐园,清凉漂流;177条点评
云居山;永修;4A;3.9;#;常年云雾缭绕的山中仙境,避暑纳凉;240条点评
江西鄱阳湖国家级自然保护区;永修;#;3.9;#;候鸟越冬的天堂,自然山水;26条点评
九仙君澜温泉;奉新;#;3.9;江西温泉景点榜 No.18;泡温泉;76条点评
明月山栖隐谷;宜春;4A;3.9;#;自然山水;9条点评
南昌美术馆;南昌 · 滕王阁/万寿宫;#;3.9;#;具有江南风貌的园林式建筑,特色展馆;5条点评
庐山博物馆;庐山 · 庐山山上;#;3.9;#;博物馆;103条点评
明月山泡温泉;宜春·江西;#;3.9;#;#;#
武功山漂流;芦溪;#;3.8;#;刺激节点多，沿途景色美,清凉漂流;27条点评
宋代龙窑;景德镇 · 古窑民俗博览区/中国陶瓷博物馆;#;3.9;#;我国传统陶瓷窑炉之一,历史建筑;25条点评
郁孤台历史文化街区;赣州 · 江南宋城/步步高新天地;#;3.8;#;城市漫步;9条点评
小天池;庐山 · 庐山山上;#;3.8;#;自然山水;30条点评
赣州大唐不夜城;赣州 · 赣州万象城/九方购物中心;#;3.8;#;#;1条点评
西海之星;永修;#;3.8;#;登塔一览西海的湖光山色,地标观景;2条点评
唯美养生谷旅游度假区;丰城;#;3.8;#;动物园&水族馆;2条点评
正觉古寺;抚州;#;3.8;#;历史建筑;12条点评
三清山神仙谷;玉山;4A;3.8;#;登高爬山;13条点评
篁岭石门峡;婺源 · 篁岭度假区;#;3.7;#;夏季戏水避暑好去处,避暑纳凉;71条点评
月亮湖风景区;景德镇;#;3.8;#;环湖有流泉飞瀑,登高爬山;18条点评
萍乡武功山云顶景区;芦溪;4A;3.8;#;避暑纳凉;20条点评
垒心栈桥;婺源 · 篁岭度假区;#;3.8;#;惊险的悬索桥;1条点评
圣井山;贵溪;#;3.8;#;4D梦幻峡谷漂流,清凉漂流;38条点评
圣井山漂流;贵溪;#;3.8;#;清凉漂流;23条点评
太平桥;龙南;#;3.8;#;四拱双层重叠组合石拱桥,历史建筑;24条点评
庐山赏桃花;庐山·九江;#;3.8;#;#;#
泸溪河;贵溪;#;3.8;#;避暑纳凉;10条点评
鱼尾洲公园;南昌 · 瑶湖大学城/奥体中心;#;3.8;#;避暑纳凉;9条点评
梅岭古镇;南昌 · 梅岭风景区;#;3.8;#;#;4条点评
《梦里老家》实景演出;婺源;#;3.8;婺源夜游必打卡景点榜 No.3;展现乡村农耕民俗文化,演出;404条点评
仙人洞;庐山 · 庐山山上;#;3.8;#;形似佛手，道教的福地洞天,自然山水;218条点评
葛仙山仙谷漂流;铅山;#;3.8;#;清凉漂流;8条点评
玉女开怀;玉山;#;3.8;#;登高爬山;72条点评
景德镇陶瓷工业遗产博物馆;景德镇 · 陶溪川创意广场;#;3.8;#;陶溪川标志性建筑,博物馆;12条点评
杨村燕翼围;龙南;#;3.8;#;燕翼围高14.3米,历史建筑;34条点评
赣州文庙;赣州 · 江南宋城/步步高新天地;#;3.8;#;颇具赣南特色的历史文庙,历史建筑;85条点评
南昌梵高星空艺术馆（中山路旗舰店）;南昌 · 八一广场/王府井;#;3.7;#;展馆展览;313条点评
金字塔探秘·LBE大空间沉浸展;南昌 · 万象城/前湖大学城;#;3.8;#;特色展馆;2条点评
西海岸景区;玉山;#;3.7;#;在悬崖绝壁上闲庭信步,登高爬山;212条点评
朱子步行街;婺源 · 县中心/婺源站;#;3.7;#;热闹的徽派风格老街,城市漫步;47条点评
南清园景区;玉山;#;3.7;#;欣赏特殊的花岗岩峰林地貌,登高爬山;97条点评
南昌VR主题乐园;南昌 · 南昌绿地国际博览中心/南昌国际体育中心;#;3.7;#;遛娃宝藏地;99条点评
茨坪景区;井冈山 · 井冈山旅游区;#;3.7;#;有众多革命遗址的红色景点,历史建筑;231条点评
虹关;婺源;#;3.7;#;明清时有名的“徽墨”产地,避暑纳凉;55条点评
高岭宿集;万安;#;3.7;#;避暑纳凉;42条点评
长征第一渡口;于都;#;3.7;#;地标观景;#
月亮湾竹筏漂流;婺源;#;3.7;#;#;#
饶州古镇;鄱阳;#;3.7;上饶夜游必打卡景点榜 No.4;遛娃宝藏地;65条点评
朝阳江滩公园;南昌 · 朝阳西湖万达/动物园/新洪城大市场;#;3.7;#;夜游观景;4条点评
中国进士文化园;吉水;4A;3.7;#;浓郁的文化气息,园林花园;9条点评
九江 · 鄱湖之声文旅共生中国鄱阳湖（都昌）音乐嘉年华;都昌;#;3.7;#;演唱会;#
江西鹿鸣谷度假区;修水;#;3.7;#;度假村;8条点评
九江泡温泉;庐山·九江;#;3.7;#;#;#
再现大师-世界顶级名画感映艺术大展;南昌 · 红谷滩万达/秋水广场;#;3.7;#;特色展馆;#
长江鄱阳湖水生生物保护基地;湖口;#;3.7;#;动物园&水族馆;7条点评
龙虎山花语世界景区;贵溪;#;3.7;#;现代园艺风格的大型花园,遛娃宝藏地;51条点评
龙溪秘境景区;芦溪;#;3.7;#;自然山水;2条点评
庐山东林假日酒店温泉;庐山 · 温泉镇;#;3.7;#;泡温泉;24条点评
武功山;宜春;#;3.7;#;#;1条点评
齐云山;崇义;#;3.7;#;山体是花岗岩适合户外登山,登高爬山;3条点评
井冈山茨坪毛泽东同志旧居;井冈山 · 井冈山旅游区;#;3.7;#;历史建筑;#
屏山旅游区;于都;4A;3.7;#;景区内建有仿欧式度假村,避暑纳凉;103条点评
庐山会议旧址;庐山 · 庐山山上;#;#;#;历史建筑;#
洪阳洞;分宜;#;3.7;#;洞内景观丰富,自然山水;21条点评
酌江风景区;宜春;#;3.7;#;乘船游洞，观奇石异景,自然山水;180条点评
九江舰军事文化主题乐园;湖口;#;3.7;#;游乐场;10条点评
三清山杜鹃谷帐篷露营基地;玉山;#;3.7;#;#;2条点评
海昏侯龙文化展示馆;南昌;#;3.7;#;特色展馆;14条点评
甘棠湖;九江 · 浔阳楼/大中路步行街;#;3.7;九江夜游必打卡景点榜 No.3;自然山水;105条点评
定南客家古城;定南;#;3.7;#;夜游观景;4条点评
鄱阳湖吴城候鸟小镇;永修;4A;3.7;#;自然山水;17条点评
名人雕塑园;抚州;4A;3.7;#;以抚州名人雕塑为主题,夜游观景;178条点评
槠溪老街;上饶;#;3.6;#;体现工匠文化的徽派老街,城市漫步;31条点评
九江观鸟;永修·九江;#;3.7;#;#;#
鹰潭漂流;贵溪·鹰潭;#;3.6;#;#;#
龙虎山-高空栈道;贵溪;#;3.6;#;近距离欣赏美景;21条点评
云碧峰国家森林公园;上饶 · 云碧峰国家森林公园;#;3.6;#;空气清新，适合休闲锻炼,自然山水;9条点评
宜春大峡谷漂流;宜春;#;3.6;#;清凉漂流;6条点评
秋水广场赣江游轮;南昌 · 红谷滩万达/秋水广场;#;3.6;#;夜游观景;30条点评
吉安看云海;安福·吉安;#;3.6;#;#;#
神龙潭瀑布;南昌 · 梅岭风景区;#;3.6;#;大自然的养肺胜地,露营·营地;92条点评
唯美硒泉度假村;丰城;#;3.6;江西温泉景点榜 No.19;泡温泉;20条点评
白鹤湖嘻嘻哩生态水世界;贵溪;4A;3.6;#;亲水乐园;17条点评
靖安国际滑雪场;靖安;#;3.6;#;户外滑雪;12条点评
水口村;宜春;#;3.6;#;#;2条点评
东埠村;浮梁;#;3.6;#;古镇古村;1条点评
庐山国家重点风景名胜区-好运石;庐山 · 庐山山上;#;3.6;#;自然山水;51条点评
富玉官窑产业基地;浮梁;#;3.6;#;#;5条点评
一渡一山海景区;武宁;#;3.6;#;避暑纳凉;2条点评
青龙岩风景区;寻乌;4A;3.6;#;自然山水;42条点评
婺源篁岭景区-观景点;婺源 · 篁岭度假区;#;3.6;#;#;1条点评
大井毛泽东朱德旧居;井冈山;#;#;#;历史建筑;#
赣州赏梅;赣州·江西;#;3.6;#;#;#
南昌军事主题公园;南昌;#;3.6;#;众多大型军事装备展示,游乐场;12条点评
鄱阳湖大草原景区-无念岛;鄱阳;#;3.6;#;欣赏无念八景,草原采风;6条点评
养心谷草本温泉度假村;德兴;#;3.6;德兴温泉景点榜 No.1;建有室外温泉泡池,度假村;17条点评
八一大桥;南昌 · 红谷滩万达/秋水广场;#;3.6;#;南昌市较长的斜拉索桥,地标观景;102条点评
麻姑山;南城;4A;3.6;#;既有洞天又有福地,避暑纳凉;63条点评
鲁溪洞;武宁;4A;3.5;#;避暑纳凉;16条点评
青云栈道;宜春 · 明月山上;#;3.6;#;峭壁之上，如盘云的游龙;16条点评
梅岭竹海明珠;南昌 · 梅岭风景区;4A;3.6;#;观赏连绵不断的竹海,登高爬山;152条点评
上饶铅山葛仙山风景区-葛仙山葛仙祠;铅山;#;3.6;#;祠依山而建,历史建筑;7条点评
绿地中央公园-双子塔;南昌 · 新建中心区;#;3.6;#;地标观景;1条点评
庆源;婺源 · 庆源村度假区;#;3.6;#;有小桃源之称的古村,古镇古村;134条点评
酌江溶洞;宜春;#;3.6;#;自然山水;5条点评
汉仙湖十里画廊景区;会昌;#;3.6;#;天然氧吧，欣赏特色奇峰,自然山水;20条点评
大型红色沉浸式情境剧《星火》;井冈山 · 井冈山旅游区;#;3.6;#;演出;#
竹桥古村;金溪;4A;3.6;#;100余幢明清建筑,古镇古村;17条点评
玉山看日落;玉山·上饶;#;3.6;#;#;#
紫荆美食城;南昌 · 昌北大学城区;#;3.5;南昌夜游必打卡景点榜 No.10;充满了烟火气息,城市漫步;6条点评
大地之母;贵溪;#;3.5;#;自然山水;49条点评
庐山国家级旅游风景名胜区-天桥;庐山 · 庐山山上;#;3.5;#;自然山水;56条点评
景德镇民窑博物馆;景德镇 · 陶溪川创意广场;#;3.5;#;看珍贵古瓷，了解制瓷历史,博物馆;49条点评
江茂漫谷温泉;兴国;#;3.5;#;#;3条点评
绕南陶瓷主题园区;浮梁 · 瑶里古镇度假区;#;3.5;#;城市漫步;28条点评
南昌国际体育中心;南昌 · 南昌绿地国际博览中心/南昌国际体育中心;#;3.5;#;场馆展馆;1条点评
察关;婺源;#;3.5;#;《闪闪的红星》取景地,古镇古村;12条点评
蒋经国先生旧居;赣州 · 江南宋城/步步高新天地;#;3.5;#;历史建筑;#
一支麦脱口秀;南昌 · 滕王阁/万寿宫;#;3.5;#;演出;1条点评
广旅·欢乐世界;上饶;4A;3.5;上饶夜游必打卡景点榜 No.5;遛娃宝藏地;497条点评
朱德旧居;南昌;#;#;#;历史建筑;#
象湖湿地公园;南昌;#;3.5;#;避暑纳凉;15条点评
庐山冰川石大峡谷漂流;九江;#;3.5;#;数十次三百六十度大旋转,清凉漂流;17条点评
新余凯凯光光乐园;新余;#;3.5;#;感受乡野乐趣,嗨玩乐园;142条点评
萍乡博物馆;萍乡;#;3.5;#;博物馆;13条点评
抗建路步行街;上饶 · 步行街/万力时代;#;3.5;#;生活设施便利的步行街,城市漫步;127条点评
吉安海洋世界;吉安;#;3.5;#;观赏海洋动物和精彩表演,主题乐园&游乐场;75条点评
699文化创意园;南昌 · 恒茂梦时代周边;#;3.5;#;文艺清净之地;95条点评
竹山书院;婺源 · 篁岭度假区;#;3.5;#;历史建筑;12条点评
南昌国际体育中心-体育场;南昌 · 南昌绿地国际博览中心/南昌国际体育中心;#;3.5;#;#;#
建春门;赣州 · 江南宋城/步步高新天地;#;3.5;#;巍立高耸、极其壮观,历史建筑;11条点评
吉安市博物馆;吉安 · 市政府/城南天虹购物中心;#;3.5;#;博物馆;11条点评
壹百元人民币背面图案观景处;井冈山 · 井冈山旅游区;#;3.5;#;地标观景;#
芦林湖;庐山 · 庐山山上;#;3.5;#;湖水如镜、风景优美,避暑纳凉;182条点评
白居易草堂;庐山 · 庐山山上;#;3.5;#;历史建筑;47条点评
鄱阳湖草海;九江;#;3.5;#;#;1条点评
悬浮土屋;婺源 · 篁岭度假区;#;3.4;#;神奇的悬浮屋,登高爬山;11条点评
小平小道陈列馆;南昌 · 新建中心区;4A;3.4;#;场馆展馆;#
汤溪温泉;崇仁;#;3.4;抚州温泉景点榜 No.1;山环水抱的天然氧吧,泡温泉;121条点评
三爪仑国家森林公园;靖安;4A;3.4;#;适合自驾游玩,清凉漂流;81条点评
红谷滩金街(南昌红谷滩店);南昌 · 红谷滩万达/秋水广场;#;3.4;#;城市漫步;39条点评
赣西野生动物王国;芦溪;#;3.4;#;动物园&水族馆;30条点评
东埠古码头;浮梁;#;3.4;#;#;#
《汉和天下》西汉帝陵文化展;南昌;#;3.4;#;特色展馆;1条点评
黄庭坚故里;修水;4A;3.4;#;历史建筑;31条点评
江西师范大学(瑶湖校区);南昌县 · 瑶湖大学城/奥体中心;#;3.4;#;缘起于庐山白鹿洞书院;60条点评
民俗风情街;婺源 · 县中心/婺源站;#;3.4;#;全部为徽派建筑,城市漫步;23条点评
泰迪寰球冰雪世界;赣州 · 赣州大学城;#;3.4;#;主题乐园&游乐场;3条点评
三翁花园;抚州;4A;3.4;#;植物园;29条点评
12306网络订餐;宜春 · 宜春站地区;#;3.5;#;#;#
九江野生动物世界;九江;#;3.4;#;动物园&水族馆;24条点评
隐居·石头部落;德兴;#;3.4;#;#;20条点评
洪崖洞;奉新;#;3.4;#;夜游观景;2条点评
庐山牯岭街心公园;庐山 · 庐山山上;#;3.4;#;公园&植物园;46条点评
会昌紫云山景区;会昌;#;3.4;#;清凉漂流;14条点评
晓鳙村;婺源 · 篁岭度假区;#;3.4;#;自然山水;4条点评
南矶山;南昌;#;3.4;#;当地知名的候鸟栖息地,岛屿漫步;40条点评
庐山东林大峡谷;九江;#;3.4;#;天然氧吧，四季可赏瀑布,避暑纳凉;118条点评
宜春鼓楼;宜春 · 袁州鼓楼广场;#;3.4;#;历史悠久的天文台,历史建筑;129条点评
南昌八一起义纪念馆-陈列馆;南昌 · 滕王阁/万寿宫;#;3.4;#;#;3条点评
豫章书院旧址;南昌 · 滕王阁/万寿宫;#;3.4;#;古代官学，兼具祠堂文化,历史建筑;49条点评
共和国摇篮旅游区-中华苏维埃纪念园;瑞金;#;3.4;#;#;4条点评
婺女洲度假区遇见光影·体验馆;婺源 · 婺女洲度假区;#;3.4;#;#;#
九江市博物馆;九江 · 八里湖新区;#;3.4;#;博物馆;9条点评
上饶看梯田;上饶·江西;#;3.4;#;#;#
茅坪;井冈山;#;3.4;#;历史建筑;7条点评
鹰潭博物馆;鹰潭;#;3.4;#;博物馆;58条点评
凡尔赛宫;南昌县 · 瑶湖大学城/奥体中心;#;3.4;#;公园&植物园;1条点评
九龙湖公园;南昌 · 南昌绿地国际博览中心/南昌国际体育中心;#;3.4;#;避暑纳凉;13条点评
客家文化城;赣州 · 七鲤古镇/梅林古镇;4A;3.4;#;了解客家文化,博物馆&展馆;90条点评
南昌国际体育中心-体育馆;南昌 · 南昌绿地国际博览中心/南昌国际体育中心;#;3.4;#;场馆展馆;1条点评
南昌 · 北京舞蹈学院原创舞剧《唱支山歌给党听》;南昌 · 高新技术开发区及昌东商圈;#;#;#;舞蹈舞剧;#
井冈山风景名胜区革命烈士陵园;井冈山 · 井冈山旅游区;#;#;#;#;#
鄱阳湖花海;都昌;#;3.4;#;自然山水;3条点评
长溪村;婺源;#;3.4;#;漫步徽派古村欣赏四季之景,避暑纳凉;63条点评
五指峰漂流;上犹;#;3.4;#;百米落差，峡谷风貌的河道,清凉漂流;36条点评
南惹风景区;宜春;#;3.4;#;#;1条点评
蜜桔湖景区;南丰;#;3.4;#;在万亩桔海之中享田园风光,自然山水;3条点评
天沐温泉国际旅游度假区;石城;#;3.4;#;度假村;20条点评
原城纪·南昌文化街区;南昌县;4A;3.3;#;遛娃宝藏地;97条点评
怪石林;乐平;4A;3.3;#;以五怪闻名的石林,清凉漂流;141条点评
明月山-索道;宜春 · 明月山上;#;3.3;#;#;1条点评
景德镇景御汤泉;景德镇 · 人民广场/陶阳里景区;#;3.3;#;洗浴泡汤;10条点评
景德镇陶溪川大剧院;景德镇 · 陶溪川创意广场;#;3.3;#;演出;#
百年古井;宜春 · 温泉度假区;#;3.3;#;历史建筑;5条点评
标准钟楼;赣州 · 江南宋城/步步高新天地;#;3.3;#;历史建筑;30条点评
八里湖公园;九江;4A;3.3;#;避暑纳凉;14条点评
龙山村;芦溪;#;3.3;#;#;#
皇窑博物馆;浮梁;#;3.3;#;特色展馆;#
