景点名称;地点;景点级别;热度;口碑;标签;评论
柳氏民居;沁水;4A;4.0;#;历史建筑;67条点评
乌金山狂欢谷;晋中;#;4.0;#;建在山岭之间的游乐园,遛娃宝藏地;301条点评
石门悬棺;宁武;#;4.0;#;极具考古研究价值,历史建筑;81条点评
人祖山景区;吉县;4A;4.0;#;植被丰富，山中诸多庙宇,登高爬山;68条点评
难老泉亭;太原 · 太原古县城/晋祠;#;4.0;#;水温恒温的不冻泉,自然山水;198条点评
锡崖沟挂壁公路;陵川;#;4.0;#;贴壁而凿,登高爬山;34条点评
9窟;大同;#;4.0;#;具有鲜明的中国民族化特色,历史建筑;59条点评
打铁花;晋城;#;4.0;#;#;2条点评
悬空寺-霞客亭;浑源;#;4.0;#;历史建筑;5条点评
北朝艺术博物馆;大同 · 东信广场商圈;#;3.9;#;博物馆&展馆;6条点评
大同市雕塑博物馆;大同 · 大同古城/华严寺;#;3.9;#;展示古今中外雕塑艺术品,博物馆;17条点评
定林寺;高平;#;3.9;#;历史建筑;2条点评
乾坤湾;偏关;#;3.9;#;#;10条点评
太行溶洞景区;武乡;4A;3.9;#;溶石错落有序，洞中套洞,自然山水;50条点评
稻田公园;太原 · 太原古县城/晋祠;#;3.9;#;避暑纳凉;42条点评
上党门;长治 · 英雄中路;#;3.9;#;曾为古上党郡署的大门,历史建筑;195条点评
明堂公园;大同 · 东信广场商圈;#;3.9;#;观赏北魏文物，了解历史,历史建筑;43条点评
洪福寺;定襄;#;3.9;#;历史建筑;7条点评
惠济寺;原平;#;3.9;#;历史建筑;2条点评
黑毛沟大峡谷;陵川;#;3.9;#;#;1条点评
《如梦碛口》演出;临县;#;3.9;#;演出;8条点评
泛舟禅师塔;运城;#;3.9;#;历史建筑;9条点评
庞泉沟;交城;#;3.9;#;森林自然保护区,避暑纳凉;73条点评
龙山石窟;太原;#;3.9;#;国内少见的道教石窟,历史建筑;46条点评
关帝庙;洪洞;#;3.9;#;融合元明清风格的古建筑;56条点评
店头古堡;太原;#;3.9;#;古代军事要塞,历史建筑;33条点评
介休市博物馆;介休;#;3.9;#;博物馆;15条点评
天官王府;阳城 · 皇城相府景区;4A;3.9;#;已有近千年的历史,历史建筑;144条点评
青龙寺;稷山;#;3.9;#;历史建筑;6条点评
中国镖局博物馆;平遥 · 平遥古城内;#;3.9;#;镖局发展史与镖师的故事,博物馆;97条点评
四牌楼;大同 · 大同古城/华严寺;#;3.8;#;历史建筑;15条点评
太和岩牌楼;介休;#;3.8;#;历史建筑;1条点评
督军府旧址;太原 · 柳巷商圈;#;3.8;#;博物馆&展馆;3条点评
采薇庄园滑雪场;太原;#;3.8;#;户外滑雪;20条点评
老车文化博物馆;太原 · 小店综改区;#;3.8;#;馆内收集老车等藏品上千件,博物馆;54条点评
河边民俗博物馆;定襄;4A;3.8;#;晋北清末民初独特民俗文化,遛娃宝藏地;105条点评
九女仙湖;阳城;#;3.8;#;以湖中耸立的巨石奇观得名,避暑纳凉;184条点评
圣天湖;芮城;4A;3.8;#;黄土高原风光融入江南水色,露营·营地;82条点评
《梦境·西厢记》;永济;#;3.8;#;演出;7条点评
乌金山国家森林公园;晋中;4A;3.8;#;太行山中的绿色天地,登高爬山;144条点评
乌金山旅游区;晋中;#;3.8;#;清凉漂流;4条点评
雷音殿;浑源;#;3.8;#;历史建筑;18条点评
大云院;平顺;#;3.8;#;历史建筑;14条点评
珏山;泽州;4A;3.8;#;风景素以险峻、雄奇驰名,登高爬山;271条点评
太原 · 海妖喜剧「城市不EMO」新喜剧脱口秀;太原;#;3.8;#;演出;#
大白塔;五台 · 五爷庙;#;3.8;#;五台山的标志和象征,历史建筑;52条点评
青龙峡;壶关;#;3.8;#;清凉漂流;3条点评
崇明寺;高平;#;3.8;#;历史建筑;3条点评
霍州千佛崖;霍州;#;3.8;#;历史建筑;3条点评
朔州老城;朔州;#;3.7;#;城市漫步;3条点评
大佛寺;稷山;#;3.8;#;历史建筑;1条点评
隰县鼓楼;隰县;#;3.7;#;历史建筑;7条点评
觉山寺塔;灵丘;#;3.7;#;历史建筑;20条点评
渠家大院;祁县;#;3.7;#;历史建筑;1条点评
卦山;交城;4A;3.7;#;登高爬山;137条点评
赵杲观景区;代县;#;3.7;#;历史建筑;11条点评
中国尧帝陵;临汾;#;3.7;#;#;31条点评
《遇见秀容·沉浸式情境体验剧》;忻州 · 忻州古城;#;3.7;#;演出;67条点评
临汾鼓楼休闲广场;临汾;#;3.7;#;地标观景;19条点评
洪门寺遗址;阳高;#;3.7;#;历史建筑;1条点评
云顶山;娄烦;#;3.7;#;山间怪石嶙峋，涧水潺潺,避暑纳凉;11条点评
五凤楼;长治;#;3.7;#;历史建筑;15条点评
清真大寺;大同 · 大同古城/华严寺;#;3.7;#;陨石碑刻;91条点评
北岳恒山-观景台;浑源;#;3.7;#;#;4条点评
水神庙;洪洞;#;3.7;#;#;5条点评
闻喜宰相村;闻喜;#;3.7;#;了解裴氏家族的历史,历史建筑;16条点评
奇村温泉;忻州;#;3.7;#;温度适宜，景色优美,泡温泉;#
榆次城隍庙;晋中 · 榆次老城商圈;#;3.8;#;历史建筑;47条点评
万佛阁(五台山风景名胜区);五台 · 五爷庙;#;3.7;#;内有五爷庙,历史建筑;43条点评
西溪二仙庙;陵川;#;3.7;#;历史建筑;2条点评
武家湾景区;陵川;#;3.7;#;依山傍水，被誉为小江南,避暑纳凉;9条点评
水帘洞瀑布;平定;#;3.7;#;人称水帘洞,自然山水;36条点评
华严宝塔;大同 · 大同古城/华严寺;#;3.7;#;历史建筑;10条点评
太原汾河景区;太原;4A;3.7;#;景色迷人的河滨景区,避暑纳凉;195条点评
安国寺;吕梁;#;3.7;#;单檐悬山式木结构建筑,避暑纳凉;55条点评
清虚观;平遥 · 平遥古城内;#;3.6;#;整体建筑布局严谨,历史建筑;105条点评
岩山寺;繁峙;#;3.6;#;历史建筑;13条点评
运城盬街;运城 · 南风广场;#;3.6;#;城市漫步;4条点评
玄中寺;交城;4A;3.6;#;寺内现存多块历代碑碣,历史建筑;51条点评
砥洎城;阳城;#;3.6;#;城呈椭圆形,古镇古村;28条点评
白台寺;新绛;#;3.6;#;历史建筑;4条点评
武则天纪念馆;文水;#;3.6;#;面积为2.6万平方米;43条点评
英姑峡;壶关;#;3.6;#;#;#
同兴公镖局;平遥 · 平遥古城内;#;3.6;#;镖局内有慈禧太后赐的匾,特色展馆;114条点评
天脊山自然风景区;平顺;4A;3.6;#;古朴原始的自然环境,登高爬山;261条点评
红门堡;灵石 · 王家大院;#;3.6;#;历史建筑;38条点评
海盗传奇水世界;晋中;#;3.5;#;体验水上过山车项目,遛娃宝藏地;65条点评
恒山索道;浑源;#;3.6;#;#;2条点评
华宇百花谷;太原 · 太原火车南站地区;#;3.6;#;城市漫步;124条点评
沙沙哗啦海洋馆;太原 · 太原火车南站地区;#;3.6;#;亲近动物;45条点评
春秋楼;运城;#;3.6;#;历史建筑;10条点评
罗睺寺;五台 · 五爷庙;#;3.6;#;始建于唐代的藏传佛教寺庙,历史建筑;95条点评
太行1号旅游公路;陵川;#;3.6;#;城市漫步;1条点评
圣泉寺;广灵;#;3.6;#;历史建筑;5条点评
新绛天主教堂;新绛;#;3.6;#;#;17条点评
大雄宝殿;隰县;#;3.6;#;#;6条点评
旧广武古城;山阴;#;3.6;#;保存较好的辽金与明代城迹,古镇古村;42条点评
杀虎关;右玉;#;3.6;#;历史建筑;7条点评
太原 · 《声声不息》港台金曲演唱会;太原;#;3.6;#;演唱会;#
良户古村;高平;4A;3.6;#;古镇古村;4条点评
万荣稷王庙;万荣;#;3.6;#;历史建筑;9条点评
朔州市博物馆;朔州;#;3.6;#;博物馆;7条点评
古今天下景区;河津;#;3.6;#;以景观地道闻名,历史建筑;41条点评
天台庵;平顺;#;3.6;#;历史建筑;16条点评
永济唐铁牛博物馆;永济;#;3.6;#;铁牛形象各异，栩栩如生,博物馆;27条点评
榆次老城-榆次县衙;晋中 · 榆次老城商圈;#;3.5;#;保存较好的古代衙门建筑,历史建筑;107条点评
八路军太行纪念馆;武乡;4A;3.6;#;红色教育基地,博物馆&展馆;#
大同洗浴汗蒸;大同·山西;#;3.6;#;放松身心的好去处;#
悦隆庄温泉;晋中 · 开发区商圈;#;3.6;#;建造风格为新中式,遛娃宝藏地;123条点评
小南村二仙庙;泽州;#;3.6;#;历史建筑;5条点评
马仑草原;宁武;#;3.5;#;芳草如茵的亚高山草甸,草原采风;83条点评
公主寺;繁峙;#;3.6;#;历史建筑;5条点评
丁村遗址;襄汾;#;3.6;#;探访明、清民居建筑群,历史建筑;17条点评
张家塔村;方山;#;3.5;#;古镇古村;1条点评
延庆寺;五台;#;3.5;#;历史建筑;8条点评
祁县古城;祁县;#;3.5;#;在古城中寻找晋商的身影,古镇古村;67条点评
海迪尼欢乐园;太原 · 下元/理工大学;#;3.5;#;遛娃宝藏地;31条点评
双底村;陵川;#;3.5;#;自然资源丰富,避暑纳凉;2条点评
山西灵石王家大院-文庙(中心路);灵石 · 王家大院;#;3.5;#;历史建筑;10条点评
山西体育中心-体育场;太原 · 红灯笼体育场/晋阳湖;#;3.5;#;场馆展馆;#
绵山;翼城;#;3.5;#;清明节与寒食节的发源地,避暑纳凉;8条点评
山西晋之源壁画艺术博物馆;晋中 · 万达广场商圈;#;3.5;#;特色展馆;5条点评
昆山挂壁公路;陵川;#;3.5;#;#;2条点评
长平之战遗址;高平;#;3.5;#;战国时期遗迹，古文物较多,历史建筑;22条点评
贾家庄文化生态旅游景区;汾阳;4A;3.5;#;观瀑布林园，览村史文化,遛娃宝藏地;119条点评
李宁乌金山国际滑雪场;晋中;#;3.5;#;造雪面积多达30万平方米,主题乐园&游乐场;81条点评
太阴寺;绛县;#;3.5;#;历史建筑;1条点评
平阳鼓楼;临汾;#;3.5;#;保有原建筑特点的千年鼓楼,历史建筑;151条点评
龙澍峪旅游风景区;襄汾;4A;3.4;#;峪口如双阙，传说美丽动人,登高爬山;55条点评
飞越山西-360极限飞球;太原 · 太原古县城/晋祠;#;3.5;#;#;18条点评
白云寺;太原 · 太原火车站;#;3.5;#;依山而建，欧洲元素古佛殿,历史建筑;63条点评
東南邑历史文化街区;大同 · 大同古城/华严寺;#;3.5;#;城市漫步;5条点评
大同古城-和阳门;大同 · 大同古城/华严寺;#;3.5;#;历史建筑;10条点评
琉璃牌坊;介休;#;3.5;#;#;2条点评
文峰塔;汾阳;#;3.5;#;历史建筑;1条点评
云中河温泉旅游度假区;忻州;4A;3.5;#;#;3条点评
广武国际滑雪场;山阴;#;3.5;#;户外滑雪;9条点评
平遥古城直升机空中游览;平遥 · 平遥古城外;#;3.4;#;直升机体验;12条点评
黄河峡谷漂流;吉县 · 黄河壶口风景区;#;3.5;#;清凉漂流;12条点评
七彩太行云上滑雪场;陵川;#;3.5;#;户外滑雪;5条点评
七彩太行旅游度假区;陵川;#;3.5;#;#;#
太原市图书馆;太原 · 下元/理工大学;#;3.5;#;#;22条点评
太原 · KPOPFM太原站「夏日特辑」｜千人KPOP音乐节;太原;#;3.5;#;livehouse;#
太原海洋大世界;太原 · 太原火车站;#;3.5;#;动物园&水族馆;2条点评
府城关帝庙;泽州;#;3.5;#;历史建筑;18条点评
代县长城雁门关段;代县;#;3.5;#;长城重要地段之一,历史建筑;21条点评
红岩岭自然风景区;平定;#;3.5;#;溶洞多且壮观，秋赏红叶;25条点评
尊胜寺;五台;#;3.5;#;五台山面积第二大佛教丛林,历史建筑;33条点评
太原醋文化体验;太原·山西;#;3.5;#;#;#
晋阳湖;太原 · 红灯笼体育场/晋阳湖;#;3.4;#;微波荡漾、杨柳成荫,自然山水;79条点评
城隍庙;介休;#;3.5;#;#;1条点评
相府庄园;阳城 · 皇城相府景区;#;3.4;#;公园&植物园;3条点评
山西垣曲历山风景区;垣曲;4A;3.4;#;有原始森林也有小浪底库区,避暑纳凉;52条点评
历山舜王坪景区;垣曲;#;3.4;#;传说为上古舜帝耕作的地方,避暑纳凉;51条点评
明长城遗址;天镇;#;3.4;#;历史建筑;3条点评
仙洞沟风景名胜区;临汾;#;3.4;#;山貌奇特、景色秀丽,登高爬山;13条点评
《寄情翰墨》段云捐赠书法作品展;太原;#;3.4;#;特色展馆;#
周柏;太原 · 太原古县城/晋祠;#;3.4;#;晋祠内的千年古木,历史建筑;105条点评
鹅屋天生桥;壶关;#;3.4;#;登高爬山;1条点评
云峰寺;介休 · 绵山风景区;#;3.4;#;建在抱腹岩，因真身像闻名,历史建筑;33条点评
漳泽湖国家城市湿地公园;长治;#;3.4;#;自然山水;26条点评
《因为大同》开城盛典;大同 · 大同古城/华严寺;#;3.4;#;#;1条点评
九龙温泉度假村;阳高;#;3.4;#;品尝当地美食,度假村;88条点评
焕真平遥数字艺术光影秀;平遥 · 平遥古城内;#;3.4;#;#;2条点评
桃花汛;吉县 · 黄河壶口风景区;#;3.4;#;自然山水;5条点评
《宋韵·南风歌》大型沉浸式游园演出;运城 · 南风广场;#;3.4;#;演出;2条点评
老爷山;长治;#;3.4;#;三教并存、四季皆有景,历史建筑;59条点评
山西省科学技术馆;太原 · 万象城/博物馆;#;3.4;#;互动式趣味科技馆,科技馆;58条点评
《毕加索、达利与超现实主义艺术》19世纪以来西班牙油画真迹展;太原 · 下元/理工大学;#;3.4;#;特色展馆;#
南山寺;五台 · 五爷庙;#;3.4;#;五台山规模宏大的寺院,历史建筑;143条点评
文殊菩萨殿;五台 · 五爷庙;#;3.4;#;#;#
孔祥熙宅园;晋中;#;3.4;#;走进清代古宅的世界中,历史建筑;106条点评
昙曜五窟;大同;#;3.4;#;佛像造型古朴壮美,历史建筑;34条点评
百团大战纪念馆;阳泉;#;3.4;#;#;#
悬崖栈道;宁武;#;3.4;#;林区村落美景尽收眼底,历史建筑;44条点评
三官庙;新绛;#;3.4;#;历史建筑;1条点评
华国锋之墓;交城;#;3.4;#;#;7条点评
隋代花园-绛州大堂;新绛;#;3.4;#;历史建筑;7条点评
平遥汉服体验;平遥·晋中;#;3.3;#;#;#
侯马晋国遗址;侯马;#;3.4;#;历史建筑;5条点评
山西省永乐宫壁画艺术博物馆;芮城;#;3.4;#;博物馆;1条点评
镇海寺;五台 · 南线白云寺;#;3.4;#;历史建筑;65条点评
浑源文庙;浑源;#;3.4;#;历史建筑;4条点评
玉泉山城郊森林公园;太原;#;3.4;#;春季樱花美，登山视野开阔,避暑纳凉;62条点评
大河漂流;壶关;#;3.4;#;清凉漂流;13条点评
迎薰门;平遥 · 平遥古城内;#;3.4;#;迎纳东南方的和薰之风,历史建筑;43条点评
云丘山滑雪场;乡宁;#;3.4;#;户外滑雪;24条点评
华严寺;柳林;#;3.4;#;历史建筑;3条点评
霍州娲皇庙;霍州;#;3.4;#;以正殿内壁画而闻名,历史建筑;20条点评
绛州文庙;新绛;#;3.4;#;历史建筑;4条点评
丁村民俗博物馆;襄汾;#;3.3;#;汉民族民俗博物馆,博物馆;58条点评
时慢度假庭院;平遥;#;3.4;#;#;#
红灯笼体育场;太原 · 红灯笼体育场/晋阳湖;#;3.3;#;场馆展馆;16条点评
忻州市博物馆(新馆);忻州;#;3.3;#;博物馆&展馆;3条点评
雷履泰故居;平遥 · 平遥古城内;#;3.3;#;日升昌票号首任掌柜的家,历史建筑;77条点评
听雨楼;平遥 · 平遥古城内;#;3.3;#;历史建筑;52条点评
山西湿地观鸟;山西·中国;#;3.3;#;#;#
山西考古博物馆;太原 · 柳巷商圈;#;3.3;#;博物馆;4条点评
魁星楼;大同 · 大同古城/华严寺;#;3.3;#;历史建筑;7条点评
钟楼;大同 · 大同古城/华严寺;#;3.3;#;历史建筑;4条点评
晋阳古城考古博物馆;太原 · 太原古县城/晋祠;#;3.3;#;博物馆;3条点评
普光寺;太原 · 府西金融区/万达广场;#;3.3;#;历史建筑;4条点评
千朝浪屿水世界;祁县;#;3.3;#;玩到嗨的室内水上乐园,水乐园;35条点评
太行赤壁悬流景区-碧水丹崖;平顺;#;3.3;#;#;#
资寿寺;灵石;#;3.3;#;历史建筑;21条点评
观音堂;太原;#;3.3;#;历史建筑;2条点评
中国死海运城盐湖-七彩盐湖景区;运城;#;3.3;#;#;#
晋华宫矿井下游景区;大同;#;3.3;#;#;#
运城天主教堂;运城 · 南风广场;#;3.3;#;#;2条点评
忻州顿村温泉度假区;忻州;#;3.3;#;温度适宜，景色优美,泡温泉;#
王家庄园;灵石 · 王家大院;#;3.3;#;度假村;3条点评
黎侯古城;黎城;#;3.3;#;三晋文化荟萃的特色古城;14条点评
临晋县衙;临猗;#;3.3;#;历史建筑;2条点评
东羊后土庙;临汾;#;3.3;#;元代风格的戏台,历史建筑;5条点评
关王庙(凤凰路);运城 · 南风广场;#;3.3;#;历史建筑;14条点评
石膏山;灵石;4A;3.3;#;观赏瀑布探秘山洞,避暑纳凉;220条点评
红豆杉大峡谷;陵川;#;3.3;#;谷深水旺、景色优美,避暑纳凉;15条点评
山西应县木塔景区-地藏殿;应县;#;3.3;#;历史建筑;12条点评
晋国古都博物馆;侯马;#;3.3;#;博物馆;5条点评
云海曲艺社;大同 · 大同古城/华严寺;#;3.3;#;演出;3条点评
山西体育中心体育馆;太原 · 红灯笼体育场/晋阳湖;#;3.3;#;场馆展馆;2条点评
原起寺;长治;#;3.3;#;历史建筑;11条点评
《又见五台山》剧场;五台 · 景区南门/又见剧场;#;3.3;#;#;#
大同印象剧场;大同;#;3.3;#;演出;3条点评
在中堂;祁县 · 乔家大院;#;3.3;#;#;1条点评
天涯山风景区;原平;4A;3.3;#;山间有巨岩突出，形似石鼓,历史建筑;35条点评
大同动物园;大同 · 大同古城/华严寺;#;3.3;#;动物园&水族馆;2条点评
《太行山上》大型实景演艺;武乡;#;3.3;#;再现抗击日寇的感人史实,演出;47条点评
抱犊;陵川;#;3.2;#;多石头建筑，在悬崖峭壁上,自然山水;12条点评
三塔寺;五台 · 五爷庙;#;3.2;#;各有千秋,登高爬山;5条点评
山西观古建筑;山西·中国;#;3.2;#;#;#
十方堂;五台 · 五爷庙;#;3.2;#;藏式风格,历史建筑;26条点评
荷花温泉;襄汾;4A;3.2;山西温泉景点榜 No.5;泳池温泉品类多,泡温泉;24条点评
芳草园温泉;原平;#;3.2;忻州温泉景点榜 No.1;可承办各类游泳比赛,泡温泉;13条点评
天险门;代县;#;3.2;#;历史建筑;3条点评
陈廷敬纪念馆;阳城 · 皇城相府景区;#;3.2;#;#;8条点评
九天宫;浑源;#;3.2;#;道教圣地，四合院式庙院,历史建筑;74条点评
小西天;昔阳;#;3.2;#;#;#
南风广场;运城 · 南风广场;#;3.2;#;观看精彩的音乐喷泉表演,地标观景;94条点评
南樊石牌坊;绛县;#;3.2;#;#;1条点评
神泉古域火山温泉;天镇;#;3.2;#;火山岩原石打造的温泉胜地,遛娃宝藏地;148条点评
广胜寺;平遥 · 平遥古城外;#;3.2;#;历史建筑;#
静乐宫;长治;#;3.2;#;#;1条点评
万固寺;永济;#;3.2;#;蒲州知名的寺院之一,历史建筑;15条点评
蓝水园亲子乐园;太原 · 下元/理工大学;#;3.3;太原温泉景点榜 No.1;遛娃宝藏地;66条点评
地道战遗址;平定;#;3.2;#;#;#
刘胡兰纪念馆;文水;#;#;#;#;#
哇呜！三星堆VR展;太原 · 万象城/博物馆;#;3.2;#;特色展馆;12条点评
狄仁杰文化公园;太原 · 南内环数码港;#;3.2;#;公园&植物园;6条点评
皇城相府;忻州 · 忻州古城;#;3.2;#;#;#
老顶山国家森林公园;长治;#;3.2;#;自然岩洞众多还有一处甘泉,登高爬山;84条点评
芦芽山国家级自然保护区;宁武;#;3.2;#;#;1条点评
陶寺遗址;襄汾;#;3.2;#;以龙山文化陶寺类型为主,历史建筑;12条点评
东台望海峰;五台 · 北线光明寺;#;3.2;#;为五台山东台,登高爬山;31条点评
普济寺;五台 · 五爷庙;#;3.2;#;历史建筑;23条点评
云门山;阳高;#;3.2;#;登山远足的好地方,登高爬山;8条点评
绛北大峡谷;绛县;#;3.2;#;可玩峡谷漂流和水上挑战,避暑纳凉;42条点评
河东盐业博物馆;运城 · 南风广场;#;3.1;#;博物馆;1条点评
临汾福胜寺;临汾;#;3.2;#;历史建筑;2条点评
古城堡墓群;天镇;#;3.2;#;历史建筑;6条点评
山西应县木塔景区-应州古城墙遗址;应县;#;3.2;#;#;4条点评
虹霁寺;介休;#;3.2;#;历史建筑;1条点评
平型关战役遗址;灵丘;#;3.2;#;沟壑纵横的遗址;#
铜锣湾步行街;太原 · 柳巷商圈;#;3.2;#;城市漫步;12条点评
双林寺彩塑艺术馆;平遥 · 平遥古城外;#;3.2;#;博物馆&展馆;1条点评
三十二长城;右玉;#;3.2;#;因其边上的三十二村而得名,历史建筑;4条点评
又见平遥;平遥;#;3.2;#;#;1条点评
海会寺;阳城 · 皇城相府景区;#;3.2;#;历史建筑;2条点评
汾酒博物馆;汾阳;#;3.2;#;领略酒文化，品陈年佳酿,博物馆;36条点评
寿圣寺;芮城;#;3.2;#;历史建筑;2条点评
霍州鼓楼;霍州;#;3.2;#;历史建筑;38条点评
太行神话不夜城;壶关;#;3.2;#;夜游观景;#
汾河源头;宁武;4A;3.2;#;有三晋第一圣境之美誉,自然山水;89条点评
临汾市动物园;临汾;#;3.2;#;可近距离喂食长颈鹿,动物园&水族馆;22条点评
不二寺;阳曲;#;3.2;#;#;1条点评
净信寺;晋中;#;3.1;#;历史建筑;6条点评
九龙国际滑雪场;晋中;#;3.1;#;适合初学者的专业滑雪场,户外滑雪;105条点评
大同赵武灵王墓;灵丘;#;3.1;#;战国时期赵国国主赵雍陵墓;22条点评
金沙滩生态旅游区;怀仁;4A;3.1;#;听杨家将故事，品佛教文化,公园&植物园;51条点评
华严寺广场;大同 · 大同古城/华严寺;#;3.1;#;地标观景;4条点评
二郎庙;平遥 · 平遥古城内;#;3.1;#;供奉二郎神的道教庙宇,历史建筑;43条点评
环球影城;孝义;#;3.1;#;#;#
文瀛湖;大同 · 大同南站/方特欢乐世界;#;3.1;#;自然山水;40条点评
龙隐温泉;太原 · 万象城/博物馆;#;3.1;#;泉水富含多种矿物质,遛娃宝藏地;34条点评
明月池;五台 · 南线白云寺;#;3.1;#;自然山水;24条点评
壶口·花世界;吉县 · 黄河壶口风景区;#;3.1;#;园林花园;5条点评
北魏文化园;大同 · 大同古城/华严寺;#;3.1;#;公园&植物园;4条点评
八一广场;长治 · 八一广场商业区;#;3.1;#;拥有大型声控音乐喷泉,地标观景;17条点评
七里峪风景区;霍州;#;3.1;#;怪石林立、洞深谷奇,避暑纳凉;8条点评
慈云寺;天镇;#;3.1;#;明代寺院，殿内壁画一绝,历史建筑;41条点评
晋祠庙;灵石 · 王家大院;#;3.1;#;祠内保存石碑数通,历史建筑;37条点评
太原森林公园;太原 · 太原动物园;4A;3.1;#;园内有高尔夫球场、狩猎场,避暑纳凉;#
东岳庙;介休;#;3.1;#;历史建筑;#
太行一号国家风景道;陵川;#;3.1;#;#;#
荷叶坪;五寨;#;3.1;#;因其状如一柄阔大的荷叶而得名;#
汤如意城市汤泉生活馆;太原 · 太原火车南站地区;#;3.1;#;洗浴泡汤;#
平型关大捷纪念馆;灵丘;4A;3.1;#;瞻仰英雄事迹，缅怀先烈;#
平型关大捷景区;灵丘;4A;3.1;#;#;#
太行山大峡谷国家森林公园王莽峡风景区阁老陵;壶关;#;3.1;#;#;#
北固山风景区;朔州;#;3.1;#;历史建筑;#
羊头山石窟;高平;#;3.1;#;赏魏唐风格的佛窟与石塔,历史建筑;#
晋水湾水上乐园;闻喜;#;3.1;#;建有海啸池;32条点评
祥云湖悬崖居;平顺;#;3.1;#;悬崖峭壁上赏祥云湖美景,自然山水;33条点评
桃林沟景区;阳泉;4A;3.1;#;千亩桃花美不胜收,公园&植物园;59条点评
南涅水石刻;沁县;#;3.1;#;历史建筑;17条点评
太行山八泉峡大峡谷高空漂流;壶关;#;3.1;#;清凉漂流;#
稷益庙;新绛;#;3.1;#;历史建筑;1条点评
岱庙;泽州;#;3.1;#;历史建筑;9条点评
钟楼和鼓楼;运城;#;3.1;#;#;#
五台山风景区-中台翠岩峰;五台 · 北线光明寺;#;3.1;#;登高爬山;10条点评
般若泉;五台 · 五爷庙;#;3.0;#;泉水清澈味美,自然山水;18条点评
魏都不夜城;大同 · 大同古城/华严寺;#;3.1;#;#;2条点评
绵山风景区水涛沟;介休 · 绵山风景区;#;3.1;#;曲折十里的溪水，瀑布众多,自然山水;41条点评
武庙;平遥 · 平遥古城内;#;3.1;#;#;24条点评
曲沃县春秋晋国城景区;曲沃;#;3.0;#;赏古建筑，感受晋国文化,公园&植物园;6条点评
俪人汤泉;大同 · 大同南站/方特欢乐世界;#;3.0;#;洗浴泡汤;8条点评
白马仙洞;吕梁;#;3.0;#;深而险、险而奇的独特山洞,自然山水;38条点评
金阁寺;五台 · 西线龙泉寺;#;3.0;#;历史建筑;34条点评
凤凰谷森林公园;运城;#;3.0;#;山形似凤凰，谷幽山静,登高爬山;24条点评
灵光寺琉璃塔;襄汾;#;3.0;#;历史建筑;#
新绛古城;新绛;#;3.0;#;有千年历史，古迹众多,古镇古村;35条点评
太原美术馆;太原 · 万象城/博物馆;#;3.0;#;特色展馆;43条点评
清凉山;怀仁;#;3.0;#;文殊菩萨赴五台山途中的第一道场,历史建筑;27条点评
山西灵石王家大院-王氏宗祠;灵石 · 王家大院;#;3.0;#;历史建筑;#
山西古建筑博物馆;太原 · 柳巷商圈;#;3.0;#;博物馆;2条点评
孝义三皇庙景区;孝义;4A;3.0;#;历史建筑;17条点评
晋阳湖公园-沙滩浴场;太原 · 红灯笼体育场/晋阳湖;#;3.0;#;海滨玩水;5条点评
风陵古渡;芮城;#;3.0;#;#;1条点评
太原赏牡丹;太原·山西;#;3.0;#;#;#
曦岭滑雪场;太原;#;3.0;#;户外滑雪;42条点评
文昌阁;朔州;#;3.0;#;历史建筑;2条点评
圣母无染原罪主教座堂;太原 · 府西金融区/万达广场;#;3.0;#;#;40条点评
史公塔;介休;#;3.0;#;历史建筑;19条点评
黄河蛇曲国家地质公园;永和;#;3.0;#;自然山水;9条点评
岳家寨景区;平顺;#;3.0;#;古镇古村;4条点评
绛州三楼;新绛;#;3.0;#;#;1条点评
小河古村;阳泉;#;3.0;#;院落依山而建，古朴典雅,古镇古村;20条点评
薛仁贵寒窑;河津;#;3.0;#;再现薛仁贵夫妇的生活环境,历史建筑;8条点评
崛围山;太原;#;3.0;#;登高爬山;72条点评
VR联盟·应县木塔佛牙舍利VR 3D体验馆;应县;#;3.0;#;#;16条点评
雁门关风景区-观景台;代县;#;3.0;#;#;#
太行人家喜镇苏庄;高平;#;3.0;#;地标观景;4条点评
黄河壶口瀑布风景名胜区-龙洞;吉县 · 黄河壶口风景区;#;3.0;#;#;#
法王庙;稷山;#;3.0;#;历史建筑;2条点评
我在晋城赏春味;晋城·山西;#;3.0;#;#;#
怀仁法喜寺;怀仁;#;3.0;#;#;#
云丘山鸳鸯桥;乡宁;#;3.0;#;悬于裂谷之上，如漫步云端,地标观景;3条点评
永乐宫-古魏城遗址;芮城;#;3.0;#;历史建筑;4条点评
凤凰欢乐谷;运城;#;3.0;#;潭瀑遍布的天然大峡谷,登高爬山;24条点评
神农滑雪场;长治;#;3.0;#;雪质好、雪量丰富,户外滑雪;21条点评
归元寺;应县;#;3.0;#;古建筑很是漂亮,历史建筑;4条点评
忻州海昌海洋探索馆;忻州;#;3.0;#;动物园&水族馆;34条点评
析城山;阳城;#;3.0;#;原始森林茂密,避暑纳凉;25条点评
甸顶山;阳高;#;3.0;#;登高爬山;2条点评
白马寺山森林公园;晋城;#;3.0;#;欣赏旖旎如画的风景,登高爬山;67条点评
《守真》梁子明考古摄影展;太原 · 万象城/博物馆;#;3.0;#;特色展馆;#
