景点名称;地点;景点级别;热度;口碑;标签;评论
牡丹江雪堡乐园;牡丹江;#;4.1;#;冰雪乐园;74条点评
闫家岗稻田画;哈尔滨;#;4.1;#;地标观景;21条点评
松花江公路大桥;哈尔滨;#;4.1;#;剪子形状的新颖结构,地标观景;96条点评
亚布力世界第一滑道;尚志 · 亚布力滑雪旅游度假区;#;4.1;#;全长2680米,缆车索道;106条点评
杜尔伯特草原;杜尔伯特;#;4.1;#;草原采风;26条点评
哈尔滨文化公园;哈尔滨 · 工程大学/哈尔滨东站;4A;4.1;哈尔滨赏花踏青景点榜 No.11;休闲娱乐为主的公园绿地,避暑纳凉;452条点评
金上京历史博物馆;哈尔滨;#;4.1;#;博物馆;58条点评
横道滑雪场;海林;#;4.1;#;户外滑雪;13条点评
哈尔滨 · 波波笑剧场-中央大街百盛店-单口喜剧+即兴喜剧;哈尔滨 · 中央大街步行街/索菲亚大教堂/防洪纪念塔;#;4.1;#;演出;#
北极岛;漠河;#;4.1;#;海滨玩水;3条点评
加格达奇老道口十里画廊;大兴安岭;#;4.1;#;自然山水;3条点评
天赐湖;丰林;#;4.1;#;自然山水;9条点评
哈尔滨青瓦台温泉;哈尔滨 · 师大夜市/江南大学城;#;4.1;#;洗浴泡汤;8条点评
吊水壶风景区;哈尔滨;#;4.1;哈尔滨玩水避暑榜 No.16;鬼斧神工的理想避暑胜地,避暑纳凉;147条点评
哈尔滨·冰秀;哈尔滨 · 融创乐园/太阳岛;#;4.1;#;演出;16条点评
镜泊湖跳水;宁安 · 镜泊湖风景区;#;4.1;#;#;17条点评
北极圣诞滑雪场;漠河;#;4.1;#;可满足各类滑雪者的需要,户外滑雪;39条点评
文庙;哈尔滨 · 工程大学/哈尔滨东站;#;4.1;#;#;6条点评
欢乐谷亲子游乐园;齐齐哈尔 · 建华商业区;#;4.1;#;游乐场;10条点评
帽儿山漂流;尚志;#;4.1;#;清凉漂流;25条点评
人头楼;绥芬河;#;4.1;#;历史建筑;4条点评
哈尼动物园;哈尔滨 · 中央大街步行街/索菲亚大教堂/防洪纪念塔;#;4.0;#;亲近动物;79条点评
金都古城;哈尔滨 · 伏尔加庄园度假区;#;4.0;#;#;11条点评
三池(白龙湖);五大连池;#;4.0;#;自然山水;30条点评
奥悦碾子山国际滑雪场;齐齐哈尔;#;4.0;#;场地开阔、林密雪厚,户外滑雪;34条点评
药泉景区-二龙眼泉;五大连池;#;4.0;#;自然山水;52条点评
五大连池风景区火山磁矿泉;五大连池;#;4.0;#;火山特色的康养温泉,泡温泉;16条点评
黑龙江大桥公园;黑河;#;4.0;#;公园&植物园;3条点评
黑瞎子岛探秘野熊园;抚远;4A;4.0;#;动物园&水族馆;2条点评
维也纳原声交响乐团中国巡演·哈尔滨站2026维也纳之声新年音乐会;哈尔滨 · 融创乐园/太阳岛;#;4.0;#;音乐会;#
爱情谷景区;绥芬河;#;4.0;#;#;2条点评
哈尔滨 · 音乐剧《夜幕下的哈尔滨》;哈尔滨;#;4.0;#;演出;#
虎头旅游风景区;虎林;#;4.0;#;#;2条点评
霜雪滑雪场;哈尔滨;#;4.0;#;畅享丰富雪上娱乐项目,户外滑雪;64条点评
铁人王进喜纪念馆;大庆 · 大庆西站/铁人广场/让胡路万达;4A;4.0;#;重温铁人王进喜光辉事迹,博物馆&展馆;#
松花江游轮;哈尔滨 · 中央大街步行街/索菲亚大教堂/防洪纪念塔;#;3.9;#;乘船游江赏夜幕下的哈尔滨,乘船游览;24条点评
渤海上京遗址博物馆;宁安;#;3.9;#;博物馆;20条点评
鹤鸣湖湿地温泉度假区;林甸;4A;3.9;黑龙江温泉景点榜 No.8;原生态湿地温泉,泡温泉;107条点评
亚布力温泉国际度假中心;尚志 · 亚布力滑雪旅游度假区;#;3.9;#;内有儿童戏水池,度假村;23条点评
第二次世界大战终结地纪念园;虎林;#;3.9;#;#;23条点评
中央商业步行街;黑河 · 中央商业步行街商圈;#;3.9;#;城市漫步;1条点评
漠河观星;漠河·大兴安岭;#;4.0;#;#;#
中国东方第一哨;抚远;#;3.9;#;#;5条点评
乌苏镇;抚远;#;3.9;#;地标观景;79条点评
哈尔滨啤酒博物馆;哈尔滨;#;3.9;#;感受独特的啤酒文化体验,博物馆;91条点评
中国亚雪民俗第一村;尚志 · 亚布力滑雪旅游度假区;#;3.9;#;#;2条点评
圣诞村;漠河;#;3.9;#;主题乐园&游乐场;3条点评
黑龙江省森林植物园;哈尔滨 · 乐松广场/东北林业大学/香坊商业区;#;3.9;#;市区内的森林氧吧,避暑纳凉;433条点评
雪韵温泉;海林;#;3.9;#;泡一泡当归温泉浴,泡温泉;65条点评
金龙山国家森林公园;哈尔滨;4A;3.9;#;哈尔滨后花园,避暑纳凉;317条点评
哈工大中心;哈尔滨 · 中央大街步行街/索菲亚大教堂/防洪纪念塔;#;3.8;#;特色展馆;2条点评
昂昂溪遗址;齐齐哈尔;#;3.8;#;在此了解那个遥远时代的有趣文化,历史建筑;24条点评
尚志滑雪;尚志·哈尔滨;#;3.8;#;#;#
漠河黑龙江;漠河;#;3.8;#;中俄界河，漠河黑龙江的特色之一,自然山水;38条点评
回龙湾国家森林公园;伊春;4A;3.8;#;度假村;100条点评
哈尔滨梵高星空艺术馆(新一百旗舰店);哈尔滨 · 中央大街步行街/索菲亚大教堂/防洪纪念塔;#;3.8;#;#;6条点评
卧虎山景区;五大连池;#;3.8;#;自然山水;5条点评
冰雪大世界-冰雪秀场;哈尔滨 · 融创乐园/太阳岛;#;3.8;#;#;#
新亚布力滑雪场;尚志 · 亚布力滑雪旅游度假区;#;3.8;#;#;3条点评
哈尔滨 · 蒜伴脱口秀-哈西红场店.爆笑脱口秀必打卡;哈尔滨 · 哈尔滨西站/哈西万达广场;#;3.8;#;演出;#
南药泉;五大连池;#;3.8;#;自然山水;44条点评
雪乡棒槌山-观景台;敦化 · 中国雪乡风景区;#;4.8;#;可俯瞰雪乡美景,地标观景;27条点评
雪乡狗熊岭;敦化 · 中国雪乡风景区;#;4.7;#;连接雪乡雪谷的观日出胜地,登高爬山;152条点评
雪乡文化展览馆;敦化 · 中国雪乡风景区;#;4.0;#;特色展馆;8条点评
黑龙江游船(黑河游船码头);黑河 · 中央商业步行街商圈;#;3.8;#;#;12条点评
太阳岛马戏城;哈尔滨 · 融创乐园/太阳岛;#;3.8;#;演出;8条点评
安静街夜市;哈尔滨 · 中央大街步行街/索菲亚大教堂/防洪纪念塔;#;3.8;哈尔滨夜游必打卡景点榜 No.8;小吃购物一条街，好吃又好购,城市漫步;39条点评
松松小镇;哈尔滨 · 乐松广场/东北林业大学/香坊商业区;4A;3.8;#;遛娃宝藏地;186条点评
哈尔滨冰雪大世界四季游乐馆;哈尔滨 · 融创乐园/太阳岛;#;3.8;#;夜游观景;6条点评
瑷珲历史陈列馆;黑河;4A;3.7;#;博物馆&展馆;#
哈尔滨 · 《爱·永恒》理查德·克莱德曼钢琴音乐会;哈尔滨 · 国际会展中心/省政府;#;3.7;#;音乐会;#
哈尔滨音乐公园;哈尔滨 · 群力新区/音乐公园;#;3.7;#;以音乐文化为主题的公园,自然山水;44条点评
群力外滩生态湿地;哈尔滨;#;3.7;#;自然山水;16条点评
斯卡拉演绎集团;哈尔滨 · 群力新区/音乐公园;#;3.7;#;#;#
名山风景区;萝北;4A;3.7;萝北玩水避暑榜 No.1;天然无饰的自然生态风光,海滨玩水;71条点评
渤海国上京龙泉府宫城遗址;宁安;4A;3.7;#;素有海东盛国美誉,历史建筑;43条点评
哈尔滨东正教堂;哈尔滨 · 哈尔滨站/果戈里商业区/医大一院;#;3.7;#;地标观景;23条点评
大庆石油科技馆;大庆 · 大庆西站/铁人广场/让胡路万达;#;3.7;#;科技馆;115条点评
兴凯湖新开流景区;密山;#;3.7;#;避暑纳凉;13条点评
亚布力镇;尚志 · 亚布力商业区;#;3.7;#;#;1条点评
济州岛汤泉;哈尔滨 · 师大夜市/江南大学城;#;3.7;#;洗浴泡汤;31条点评
镜泊峡谷;宁安 · 镜泊湖风景区;#;3.7;#;夜游观景;39条点评
老会堂音乐厅;哈尔滨 · 中央大街步行街/索菲亚大教堂/防洪纪念塔;#;3.7;#;以弦乐重奏为主,演出;9条点评
关东古巷;哈尔滨 · 群力新区/音乐公园;#;3.7;#;品尝各种东北老字号,城市漫步;91条点评
冰灯游园会;哈尔滨 · 中央大街步行街/索菲亚大教堂/防洪纪念塔;#;3.7;#;观赏唯美的冰雕艺术,遛娃宝藏地;237条点评
艺水间水汇;哈尔滨 · 国际会展中心/省政府;#;3.7;#;洗浴泡汤;1条点评
东北抗联博物馆;哈尔滨 · 哈尔滨站/果戈里商业区/医大一院;#;3.7;#;博物馆&展馆;#
镜心园;宁安 · 镜泊湖风景区;4A;3.7;#;自然山水;3条点评
南岗博物馆;哈尔滨 · 哈尔滨站/果戈里商业区/医大一院;#;3.7;#;博物馆;33条点评
大乘寺;齐齐哈尔 · 齐齐哈尔火车站/百花园批发市场;#;3.7;#;气势恢宏的琉璃瓦建筑群,历史建筑;108条点评
大秃顶子山;方正;#;3.7;#;登高爬山;4条点评
沙滩部落;哈尔滨 · 融创乐园/太阳岛;#;3.7;#;#;1条点评
亚布力景观大道;尚志 · 亚布力滑雪旅游度假区;#;3.7;#;城市漫步;3条点评
扎龙国家级自然保护区-博物馆;齐齐哈尔;#;3.7;#;#;2条点评
中国雪谷雾凇岭景区;尚志;#;3.7;#;登高爬山;#
佳木斯冰雪大世界;佳木斯;#;3.7;#;观五彩冰灯，看各种雪雕,冰雪乐园;196条点评
龙凤湿地;大庆;#;3.7;#;观赏各种姿态万千的水鸟,自然山水;320条点评
大兴安岭林场;漠河;#;3.7;#;自然山水;6条点评
鹤岗国家矿山公园;鹤岗;#;3.7;#;公园&植物园;30条点评
伊春梅花河山庄;伊春;#;3.7;#;参观动物养殖区,度假村;15条点评
小兴安岭植物园;伊春;#;3.7;#;全东北较大的植物园,植物园;35条点评
大顶子山温泉旅游区;哈尔滨;4A;3.6;#;遛娃宝藏地;158条点评
锦然俄罗斯琥珀博物馆;哈尔滨 · 融创乐园/太阳岛;#;3.6;#;博物馆;10条点评
中国138号界碑;漠河 · 北极村;#;3.6;#;#;9条点评
雪乡雪世界欢乐谷;海林;4A;3.6;#;原始雪乡风貌,主题乐园&游乐场;1条点评
套娃广场;同江;#;3.6;#;#;#
亚布力阳光度假村;尚志 · 亚布力滑雪旅游度假区;#;3.6;#;共有十七条雪道,度假村;12条点评
黑河博物馆;黑河 · 中央商业步行街商圈;#;3.6;#;博物馆;31条点评
哈尔滨 · 开心麻花五星爆笑舞台剧《瞎画艺术家》;哈尔滨 · 国际会展中心/省政府;#;3.6;#;演出;#
牡丹峰滑雪场;牡丹江;#;3.6;#;雪质优良的专业滑雪场,户外滑雪;24条点评
牡丹江雪橇体验;敦化·延边;#;3.6;#;#;#
绥芬河中俄界河景区;东宁;#;3.6;#;纬度高，在午夜可赏极光,自然山水;15条点评
北山森林公园;大兴安岭;#;3.6;#;赏原始风光，瞻仰铁道英雄,自然山水;61条点评
神龙湾景区;漠河;#;3.6;#;自然山水;11条点评
旅俄华侨纪念馆;黑河 · 中央商业步行街商圈;#;3.6;#;博物馆&展馆;18条点评
鄂伦春民族博物馆;漠河 · 北极村;#;3.6;#;博物馆;8条点评
秋林·格瓦斯百年文化馆(中央大街店);哈尔滨 · 中央大街步行街/索菲亚大教堂/防洪纪念塔;#;3.6;#;特色展馆;3条点评
黑龙江亚布力雪都滑雪场;尚志 · 亚布力滑雪旅游度假区;#;3.6;#;户外滑雪;6条点评
安邦河湿地公园;集贤;4A;3.6;#;典型的草本沼泽湿地,自然山水;66条点评
金鸡之冠;漠河 · 北极村;#;3.6;#;地标观景;17条点评
绥芬河博物馆;绥芬河;#;3.6;#;被誉为黑土博苑的明珠,博物馆;27条点评
鹤岗梦幻水世界;鹤岗;#;3.6;#;亲水乐园;14条点评
黑龙江省博物馆(新馆);哈尔滨 · 融创乐园/太阳岛;#;3.6;#;博物馆;1条点评
伊春博物馆;伊春;#;3.6;#;博物馆;64条点评
那海澜湾水汇(友谊西路店);哈尔滨 · 群力新区/音乐公园;#;3.6;#;洗浴泡汤;#
依吉密河漂流;铁力;#;3.6;#;清凉漂流;20条点评
黑龙江省地质博物馆;哈尔滨 · 国际会展中心/省政府;#;3.6;#;博物馆;43条点评
四排赫哲风景区;饶河;4A;3.6;#;#;2条点评
佳木斯博物馆;佳木斯;#;3.6;#;展示佳木斯历史及文化,博物馆;84条点评
鹿鼎山;呼玛;4A;3.6;#;#;6条点评
兴凯湖;密山;#;3.5;#;公园&植物园;#
中国林都木雕园;伊春;#;3.5;#;伊春市彰显人文特色的重要景观,地标观景;48条点评
富锦国家湿地;富锦;4A;3.5;#;自然山水;56条点评
哈尔滨冰雪文化博物馆;哈尔滨 · 731部队遗址/新疆大街;#;3.5;#;博物馆;2条点评
黑龙潭;嘉荫;#;3.5;#;自然山水;9条点评
佳木斯市水源山公园;佳木斯;#;3.5;#;听百鸟争鸣，观珍稀动物,动物园&水族馆;112条点评
齐齐哈尔国家森林公园;齐齐哈尔;#;3.5;#;野餐和垂钓的理想去处,避暑纳凉;37条点评
逊克大平台雾凇风景区;逊克;#;3.5;#;登高爬山;25条点评
肖克庭院;哈尔滨 · 中央大街步行街/索菲亚大教堂/防洪纪念塔;#;3.5;#;#;1条点评
北大荒·闫家岗冰雪奇趣世界;哈尔滨;#;3.5;#;#;2条点评
银沙湾;杜尔伯特;#;3.5;#;和孩子一起玩沙戏水,海滨玩水;20条点评
大江户汤池(群力店);哈尔滨 · 群力新区/音乐公园;#;3.5;#;洗浴泡汤;40条点评
哈尔滨建筑艺术馆;哈尔滨 · 中央大街步行街/索菲亚大教堂/防洪纪念塔;4A;3.5;#;特色展馆;1条点评
彼得洛夫艺术宫;哈尔滨 · 伏尔加庄园度假区;#;3.5;#;#;1条点评
犹太新会堂旧址;哈尔滨 · 中央大街步行街/索菲亚大教堂/防洪纪念塔;#;3.5;#;远东区较大的犹太会堂建筑,博物馆&展馆;63条点评
佳木斯乌苏里江;饶河;#;3.5;#;观光垂钓的好地方,避暑纳凉;56条点评
绥芬河国家森林公园-滑雪场;绥芬河;#;3.5;#;欣赏可爱的野生动物,户外滑雪;16条点评
龙头山;呼玛;#;3.5;#;登高爬山;16条点评
兴隆寺;宁安;#;3.5;#;历史建筑;24条点评
知青广场;佳木斯;#;3.5;#;地标观景;15条点评
黄金古镇;萝北;#;3.5;#;度假村;15条点评
密山口岸国门;密山;#;3.5;#;采用仿古长城建筑风格,地标观景;46条点评
俄罗斯风情园;同江;#;3.5;#;高人气的套娃广场,公园&植物园;5条点评
俄罗斯河园;哈尔滨 · 哈尔滨站/果戈里商业区/医大一院;#;3.5;#;城市漫步;69条点评
富裕正洁寺;杜尔伯特;4A;3.5;#;历史建筑;4条点评
泰湖;泰来;4A;3.5;#;自然山水;16条点评
艺术邨温泉;大庆;#;3.5;#;风景秀丽、气候宜人,遛娃宝藏地;137条点评
西郊山林休闲养生度假公园;哈尔滨;#;3.6;#;度假村;3条点评
碾子山雅鲁河漂流;齐齐哈尔;#;3.5;#;清凉漂流;2条点评
胭脂沟;漠河;#;3.5;#;额尔木河的支流之一,自然山水;77条点评
中东铁路机车库;海林 · 横道河子镇;#;3.5;#;历史建筑;22条点评
明月岛滑雪场;齐齐哈尔;#;3.5;#;户外滑雪;7条点评
浴玺湾温泉水汇;哈尔滨 · 731部队遗址/新疆大街;#;3.5;#;洗浴泡汤;62条点评
锅盔山休闲景区;尚志 · 亚布力滑雪旅游度假区;#;3.4;#;度假村;29条点评
十八站鄂伦春民族乡;塔河;#;3.4;#;#;7条点评
宁古塔城遗址;海林;#;3.4;#;历史建筑;14条点评
莱特兄弟飞行者航空科技体验馆;哈尔滨 · 国际会展中心/省政府;#;3.4;#;展馆展览;106条点评
北山公园;伊春;#;3.4;#;公园&植物园;29条点评
澜庭水汇;兰西;#;3.4;#;#;#
连环湖温泉景区;杜尔伯特;#;3.4;#;栖息着上百种水禽,避暑纳凉;43条点评
火烧山;五大连池;#;3.4;#;游览火山喷气锥群,登高爬山;76条点评
八五八农场-千岛林稻田画景点;虎林;#;3.4;#;#;1条点评
女脚湾;漠河;#;3.4;#;#;#
庆华军工遗址博物馆;北安;4A;3.4;#;博物馆;#
松花江广场;佳木斯;#;3.4;#;地标观景;6条点评
知青博物馆;黑河;#;3.4;#;博物馆;10条点评
绥芬河市基督教堂;绥芬河;#;3.4;#;一座漂亮的俄罗斯建筑;16条点评
火山堰塞湖观光区;五大连池;#;3.4;#;城市漫步;2条点评
伊春河;伊春;#;3.4;#;自然山水;25条点评
爱之城温泉水世界;齐齐哈尔 · 齐齐哈尔南站;#;3.4;#;水乐园;20条点评
同江街津口赫哲族旅游度假区;同江;4A;3.4;#;#;17条点评
伏特加酒堡;哈尔滨 · 伏尔加庄园度假区;#;3.4;#;#;5条点评
北普陀寺;鹤岗;#;3.4;#;历史建筑;5条点评
乌伊岭松江源湿地景区;汤旺;#;3.4;#;自然山水;18条点评
平山神鹿滑雪场;哈尔滨;#;3.4;#;提供专业滑雪教学服务,遛娃宝藏地;58条点评
挑战者真枪实弹射击馆;哈尔滨 · 江北大学城/哈尔滨北站;#;3.4;#;射击;46条点评
清浅水界;哈尔滨 · 国际会展中心/省政府;#;3.4;#;#;#
水晶宫;五大连池;#;3.4;#;自然山水;22条点评
狗熊岭;海林 · 二浪河度假区;#;3.4;#;#;1条点评
百泉谷生态旅游风景区;大兴安岭;4A;3.4;#;自然山水;#
上坞沙滩戏雪乐园;哈尔滨 · 融创乐园/太阳岛;#;3.4;#;冰雪乐园;2条点评
大庆赛车小镇;大庆;4A;3.4;#;#;4条点评
松鼠岛;哈尔滨 · 融创乐园/太阳岛;#;3.4;#;松鼠观赏、驯养和科普基地,岛屿漫步;11条点评
铁力桃山玉温泉;铁力;#;3.4;#;#;#
美丽岛温泉水乐园;哈尔滨 · 伏尔加庄园度假区;4A;3.4;#;以俄罗斯文化为主题,遛娃宝藏地;105条点评
绥芬河铁路大白楼;绥芬河;#;3.4;#;历史建筑;2条点评
冰雪嘉年华;哈尔滨 · 融创乐园/太阳岛;#;3.4;#;冰雪乐园;#
沙滩部落·冰雪欢乐岛;哈尔滨 · 融创乐园/太阳岛;#;3.4;#;#;4条点评
漫游乐动竞技主题乐园;哈尔滨 · 哈尔滨西站/哈西万达广场;#;3.4;#;主题乐园&游乐场;30条点评
侵华日军虎头要塞博物馆;虎林;#;#;#;博物馆&展馆;#
和平广场;齐齐哈尔 · 齐齐哈尔第一医院/齐齐哈尔大学;#;3.4;#;地标观景;7条点评
中东铁路博物馆;海林 · 横道河子镇;#;3.4;#;博物馆;1条点评
哈尔滨直升机飞行体验中心;哈尔滨 · 融创乐园/太阳岛;#;3.4;#;百米高空观瞰冰天雪地,直升机体验;12条点评
农垦当壁镇兴凯湖景区;密山;4A;3.4;#;依山临湖，碧水连天,避暑纳凉;36条点评
盛鑫源洗浴;哈尔滨 · 731部队遗址/新疆大街;#;3.3;#;洗浴泡汤;47条点评
劳动湖;齐齐哈尔 · 万达广场/齐齐哈尔医学院;#;3.4;#;自然山水;45条点评
黑龙江嫩江跳伞基地;嫩江;#;3.3;#;跳伞;3条点评
嫩江墨尔根高空跳伞基地;嫩江;#;3.3;#;跳伞;1条点评
呼玛河口景区;呼玛;#;3.3;#;自然山水;25条点评
悬羊峰;铁力;4A;3.3;#;登高爬山;58条点评
哈尔滨 · 张蔷2025《香草橙柿 一路繁花》LIVE巡演;哈尔滨;#;3.3;#;livehouse;#
漠河极地体验馆 (中国科技馆分馆);漠河 · 北极村;#;3.3;#;科技馆;5条点评
中俄黑龙江三峡;萝北;#;3.3;#;地标观景;1条点评
富锦万亩水稻公园;富锦;4A;3.3;#;避暑纳凉;6条点评
绥芬河中东铁路建筑群;绥芬河;#;3.3;#;历史建筑;3条点评
汤旺河;伊春;#;3.3;#;#;1条点评
黑龙江伊春花岗岩石林国家地质公园;汤旺;#;3.3;#;#;29条点评
三套车俄罗斯风情园;绥芬河;#;3.3;#;#;1条点评
关帝庙;齐齐哈尔 · 齐齐哈尔第一医院/齐齐哈尔大学;#;3.3;#;四进式院落;59条点评
森林博物馆;伊春;#;3.3;#;博物馆;2条点评
中国哈尔滨森林博物馆;哈尔滨 · 师大夜市/江南大学城;#;3.3;#;中国第一家以森林为主题的博物馆,博物馆;42条点评
花之语养息谷;哈尔滨;#;3.3;#;影视基地;2条点评
松鹤滑雪场;鹤岗;#;3.3;#;户外滑雪;3条点评
乌斯浑河国家森林公园;勃利;#;3.3;#;具有丰富的自然景观,清凉漂流;71条点评
画山界江国际旅游度假区;呼玛;#;3.3;#;登高爬山;14条点评
中东铁路记忆馆;绥芬河;#;3.3;#;特色展馆;#
珍宝岛湿地景区;虎林;#;3.3;#;#;9条点评
圣尼古拉教堂;哈尔滨 · 伏尔加庄园度假区;#;3.3;#;#;1条点评
合江省政府旧址博物馆(大商新玛特佳木斯店);佳木斯;#;3.3;#;博物馆&展馆;1条点评
绥化市博物馆;绥化;#;3.3;#;陈列猛犸象、披毛犀等化石,博物馆;26条点评
加格达奇铁路公园;大兴安岭 · 加格达奇;#;3.3;#;公园&植物园;7条点评
东极小镇;抚远;#;3.3;#;城市漫步;#
哈尔滨二人转地方戏院;哈尔滨 · 中华巴洛克老道外文化区;#;3.3;#;演出;#
四丰山风景区;佳木斯;#;3.3;#;登高爬山;7条点评
鄂伦春民俗旅游区;黑河;4A;3.3;#;#;1条点评
镜泊小镇;宁安 · 镜泊湖风景区;#;3.3;#;地标观景;41条点评
黑龙江省碾子山地质公园;齐齐哈尔;#;3.3;#;#;2条点评
依兰巴兰河漂流;依兰;#;3.3;#;清凉漂流;42条点评
青山国家森林公园;双鸭山;4A;3.2;#;观赏原始红松林,避暑纳凉;88条点评
哈尔滨音乐博物馆;哈尔滨 · 融创乐园/太阳岛;#;3.2;#;博物馆;11条点评
红岸公园;齐齐哈尔;#;3.2;#;公园&植物园;95条点评
外滩公园;佳木斯;#;3.2;#;公园&植物园;6条点评
嫩江公园;齐齐哈尔 · 齐齐哈尔第一医院/齐齐哈尔大学;#;3.2;#;公园&植物园;11条点评
北海公园;绥芬河;#;3.2;#;占地面积近二十万平方米,公园&植物园;15条点评
毛毛镇音乐主题乐园;哈尔滨;#;3.2;#;音乐主题乐园,主题乐园&游乐场;3条点评
圣弥勒大教堂;齐齐哈尔 · 中环广场商业区;#;3.2;#;#;#
昂昂溪遗址博物馆;齐齐哈尔;#;3.2;#;博物馆&展馆;10条点评
天一阁;桦南;#;3.2;#;#;#
齐齐哈尔哈拉新村;齐齐哈尔;#;3.2;#;#;9条点评
茅兰瀑布;嘉荫;#;3.2;#;雨季有气吞山河之景,自然山水;11条点评
二龙山旅游风景区;宾县;4A;3.2;#;娱乐项目丰富的度假胜地,避暑纳凉;164条点评
紫悦东方养生沐浴;哈尔滨 · 哈尔滨西站/哈西万达广场;#;3.2;#;#;3条点评
北饮泉广场;五大连池;#;3.2;#;地标观景;8条点评
九峰山漂流;伊春;#;3.2;#;#;1条点评
皇家鹿苑;哈尔滨;#;3.2;#;#;#
日月峡国家森林公园;铁力;#;3.2;#;以日月同辉为主题景观,自然山水;28条点评
勃利密塞;勃利;#;3.2;#;历史建筑;2条点评
太平湖风景区;哈尔滨;#;3.2;#;#;#
北山公园;牡丹江 · 北山公园/北山地区;#;3.2;#;黑龙江少有的城市森林公园,公园&植物园;75条点评
华安军工文化园;齐齐哈尔;#;3.2;#;#;1条点评
江北国际冰雪嘉年华;哈尔滨 · 融创乐园/太阳岛;#;3.2;#;主题乐园&游乐场;#
一线天;汤旺;#;3.2;#;#;1条点评
老黑山(火山)景区-石海;五大连池;#;3.2;#;自然山水;15条点评
南山森林公园;伊春;#;3.2;#;全家出游休闲散心的好去处,登高爬山;29条点评
天下第一虎;虎林;#;3.2;#;地标观景;10条点评
果成寺(东南门店);大庆;#;3.2;#;历史建筑;2条点评
乌苏里江国家湿地公园;饶河;#;3.2;#;自然山水;9条点评
同江市赫哲族博物馆;同江;#;3.2;#;博物馆;9条点评
神州恐龙博物馆;嘉荫;#;3.2;#;博物馆;7条点评
朝鲜民族风情园;桦川;#;3.2;#;#;1条点评
沐禾水汇;哈尔滨 · 中央大街步行街/索菲亚大教堂/防洪纪念塔;#;3.2;#;#;#
敖其湾滑雪场;佳木斯;#;3.2;#;观看精彩的音乐晚会,遛娃宝藏地;49条点评
松花江;佳木斯;#;3.2;#;避暑纳凉;3条点评
东北抗日联军纪念园;哈尔滨 · 融创乐园/太阳岛;#;3.2;#;#;#
黎明湖;大庆 · 新村大学/摩码广场;#;3.2;#;大庆城市景观的亮点之一,避暑纳凉;96条点评
妈妈顶原始森林景区;通河;4A;3.2;#;避暑纳凉;9条点评
兴安鹿苑;丰林;#;3.2;#;#;#
鹿鸣部落;漠河;#;3.2;#;#;2条点评
驯鹿部落;哈尔滨 · 中央大街步行街/索菲亚大教堂/防洪纪念塔;#;3.2;#;#;#
七星旅游名镇;富锦;4A;3.2;#;#;#
望江楼;齐齐哈尔 · 齐齐哈尔第一医院/齐齐哈尔大学;#;3.2;#;历史建筑;43条点评
大丰河漂流;伊春;#;3.2;#;清凉漂流;2条点评
萧红故居;哈尔滨;#;3.2;#;历史建筑;131条点评
群力音乐公园大雪人;哈尔滨 · 群力新区/音乐公园;#;3.2;#;#;#
万达广场儿童水上乐园;齐齐哈尔 · 万达广场/齐齐哈尔医学院;#;3.2;#;水乐园;#
黑龙江太阳岛俄罗斯风情小镇博物馆;哈尔滨 · 融创乐园/太阳岛;#;3.2;#;博物馆;2条点评
牡丹江绥芬河市龙须沟步行街;绥芬河;#;3.2;#;城市漫步;#
黑龙江省八五六农场;虎林;#;3.1;#;#;4条点评
赫哲民族文化村;同江;#;3.1;#;#;4条点评
八女投江纪念馆;牡丹江 · 牡丹江步行街;#;3.2;#;博物馆&展馆;#
七级浮屠塔;哈尔滨 · 工程大学/哈尔滨东站;#;3.1;#;救人一命胜造七级浮屠,历史建筑;58条点评
火山熔岩冰洞;五大连池;#;3.1;#;自然山水;2条点评
大顶子森林公园;饶河;#;3.1;#;登高爬山;1条点评
三江口酒店观光层;同江;#;3.1;#;地标观景;#
船舶博物馆;哈尔滨 · 工程大学/哈尔滨东站;#;3.1;#;中国十大名船之一,博物馆;24条点评
库尔滨雾凇;逊克;#;3.1;#;欣赏美丽的冬季奇景;27条点评
玉泉狩猎场;哈尔滨;#;3.1;#;展示了北方民族精神和文化;32条点评
玉泉国际狩猎滑雪场;哈尔滨;#;3.1;#;我国较早的自由式滑雪场,户外滑雪;23条点评
鹤岗小兴安岭林区;萝北;#;3.1;#;自然山水;4条点评
儿童公园;哈尔滨 · 哈尔滨站/果戈里商业区/医大一院;#;3.1;#;搭乘环公园的仿古儿童铁路,主题乐园&游乐场;241条点评
呼兰河口湿地冰雪世界城堡滑雪场;哈尔滨;#;3.1;#;#;#
金凤凰温泉;齐齐哈尔 · 齐齐哈尔第一医院/齐齐哈尔大学;#;3.1;#;泡温泉;3条点评
《漂白》取景地，终于知道麦子当初在拍啥了！;哈尔滨·黑龙江;#;3.1;#;#;#
东一步行街;牡丹江 · 牡丹江步行街;#;3.1;#;兴建了多个服装品牌的专卖店,城市漫步;40条点评
黑龙江省民族博物馆;哈尔滨 · 工程大学/哈尔滨东站;#;3.1;#;清代特色的馆址建筑,博物馆;65条点评
亚布力冰雪欢乐谷;尚志 · 亚布力滑雪旅游度假区;#;3.1;#;入门处大型的恐龙雪雕,遛娃宝藏地;8条点评
黑河高峰森林公园;嫩江;#;3.1;#;高峰林场的独特森林景观,自然山水;44条点评
