景点名称;地点;景点级别;热度;口碑;标签;评论
太原街;沈阳 · 沈阳站太原街/西塔;#;4.4;#;汇集众多品牌的繁华地带,城市漫步;412条点评
旅顺站;大连 · 旅顺军港/新玛特/大学城;#;4.4;#;百年历史的外国风格站台;209条点评
虎谷峡风景区;桓仁;4A;4.4;桓仁玩水避暑榜 No.2;崖峭松奇，古迹幽幽,避暑纳凉;311条点评
东港音乐喷泉广场;大连 · 中山广场/人民路东港商务区;#;4.4;辽宁夜游必打卡景点榜 No.13;赏声光水色交融的喷泉表演,地标观景;218条点评
望儿山;营口 · 熊岳度假区;4A;4.3;营口赏花踏青景点榜 No.1;以母爱为主题的名山,遛娃宝藏地;354条点评
清永陵;新宾;#;4.3;#;清朝皇帝的祖陵,历史建筑;188条点评
沈阳科学宫;沈阳 · 青年大街/彩电塔夜市;4A;4.4;#;亲身体验各式交互设备,遛娃宝藏地;165条点评
丹东中朝边境;宽甸;#;4.3;#;鸭绿江断桥为重点保护文物;26条点评
鸭绿江公园;丹东 · 丹东站/断桥;#;4.3;#;鸭绿江畔景观走廊,避暑纳凉;415条点评
营口虹溪谷温泉;盖州 · 温泉小镇;4A;4.3;#;遛娃宝藏地;103条点评
枫香谷温泉;本溪县 · 关门山风景区;#;4.3;本溪温泉景点榜 No.2;具有休闲和养生功效,泡温泉;79条点评
怪坡国际滑雪场;沈阳;#;4.3;#;拥有5万平米的冰雪娱乐区,户外滑雪;307条点评
长兴岛;瓦房店;#;4.3;瓦房店玩水避暑榜 No.1;横卧于渤海之滨，水清沙细,海滨玩水;169条点评
小水口森林公园;长海 · 小长山岛;#;4.3;#;避暑纳凉;58条点评
蒲石河森林公园;凤城;4A;4.3;凤城玩水避暑榜 No.2;盛产东北三宝,自然山水;204条点评
大连金石滩快乐海岸旅游区;大连 · 金石滩国家旅游度假区;#;4.3;#;露营·营地;31条点评
牛河梁红山文化遗址;凌源;4A;4.3;#;精美文物和历史文化遗址,历史建筑;67条点评
丹东历史文化体验馆;丹东 · 丹东站/断桥;#;4.3;#;特色展馆;34条点评
傅家庄海滨浴场;大连 · 付家庄海滨浴场/银沙滩;#;4.3;大连玩水避暑榜 No.12;休闲放松的理想之地,海滨玩水;236条点评
傅家庄公园;大连 · 付家庄海滨浴场/银沙滩;#;4.3;#;大连四大海水浴场之一,海滨玩水;76条点评
鸭绿江河口码头内河游船;宽甸;#;4.3;#;乘船游览;6条点评
沈阳滑雪;沈阳·辽宁;#;4.3;沈阳特色体验榜 No.3;#;#
清福陵;沈阳 · 农业大学/东陵公园;#;4.3;沈阳赏花踏青景点榜 No.6;努尔哈赤及其皇后陵墓;778条点评
盛京文旅七星海世界;沈阳 · 沈北大学城/方特欢乐世界;#;4.3;#;海洋主题综合型亲子乐园,遛娃宝藏地;421条点评
东陵公园;沈阳 · 农业大学/东陵公园;4A;4.3;#;自然山水;17条点评
铁岭地下河龙宫;铁岭 · 铁岭火车站地区;#;4.3;#;自然山水;32条点评
沈阳 · 乌兰图雅2025《花开四季》巡回演唱会;沈阳;#;4.3;#;演唱会;#
广胜寺塔;义县;#;4.3;#;历史建筑;15条点评
金石蜡像馆;大连 · 金石滩国家旅游度假区;#;4.2;#;蜡像人物众多、栩栩如生,特色展馆;190条点评
EX未来科技馆;大连 · 金石滩国家旅游度假区;#;4.2;#;科技馆;35条点评
千山仙人台国家森林公园;鞍山 · 千山风景区;#;4.2;#;登高爬山;90条点评
长安寺;沈阳 · 中街故宫/小河沿早市;#;4.2;#;沈阳地标之一,历史建筑;141条点评
熊洞街;大连 · 香炉礁/梭鱼湾专业足球场;#;4.2;#;城市漫步;14条点评
北黄海温泉;东港;#;4.3;辽宁温泉景点榜 No.11;较大的优势就是海水温泉,遛娃宝藏地;133条点评
晨曦沙滩;大连 · 老虎滩海洋公园/渔人码头;#;4.2;#;海滨玩水;5条点评
獐子岛;长海 · 獐子岛;#;4.2;长海玩水避暑榜 No.3;观赏白墙红瓦的欧式建筑,海滨玩水;47条点评
龙回头;兴城 · 龙回头景区;#;4.2;#;依山傍海、风光旖旎,地标观景;144条点评
跨海空中索道;大连 · 老虎滩海洋公园/渔人码头;#;4.2;#;缆车索道;#
哈仙岛;长海;#;4.2;长海玩水避暑榜 No.4;景色优美，形似元宝的海岛,避暑纳凉;99条点评
旅顺港;大连;#;4.2;#;地标观景;11条点评
金石滩喂海鸥海上垂钓;大连 · 金石滩国家旅游度假区;#;4.1;#;遛娃宝藏地;33条点评
沈阳 · 舞蹈诗剧《只此青绿》;沈阳 · 南塔鞋城/药科大学;#;4.1;#;舞蹈舞剧;#
金沙滩;营口 · 山海广场/月亮湖公园;#;4.1;#;海滨玩水;11条点评
锦州市博物馆;锦州 · 古塔公园/福德转盘;4A;4.1;#;综合性博物馆,博物馆;190条点评
南山旅游风情一条街;大连 · 中山广场/人民路东港商务区;#;4.1;#;日式风情特色街区,城市漫步;122条点评
沈阳滑雪圈;沈阳·辽宁;#;4.1;沈阳特色体验榜 No.4;理解冰雪文化的内涵;#
旅顺口风景名胜区;大连 · 旅顺军港/新玛特/大学城;#;4.1;#;#;1条点评
汤景泽日式温泉;大连 · 金石滩国家旅游度假区;#;4.1;大连温泉景点榜 No.2;享受多种风格的温泉浴池,泡温泉;62条点评
百大万美温泉水上乐园;葫芦岛;#;4.1;葫芦岛玩水避暑榜 No.6;体验时尚动感的水上乐园,遛娃宝藏地;268条点评
塔河湾·欢乐海岸;大连 · 旅顺军港/新玛特/大学城;#;4.1;大连玩水避暑榜 No.19;感受别样的海滩生活,海滨玩水;52条点评
中央夜市;沈阳 · 省博物馆/桃仙机场;#;4.1;沈阳夜游必打卡景点榜 No.6;城市漫步;7条点评
新北汤温泉;沈阳 · 新城子商圈;#;4.1;#;泡温泉;99条点评
青山沟;宽甸;#;4.1;宽甸玩水避暑榜 No.3;山峦间有大小瀑布36条,避暑纳凉;206条点评
沈阳 · 2025全国羽毛球团体冠军赛;沈阳 · 奥体中心/浑南万达;#;4.1;#;赛事;#
1905文化创意园;沈阳 · 北一路万达/宜家家居;#;4.1;#;逛一逛文艺青年喜欢的小店;109条点评
辽宁古生物博物馆;沈阳 · 沈北大学城/方特欢乐世界;#;4.1;#;走进辽宁三十亿年地质长河,展馆展览;140条点评
沈阳 · 刘恋《奇谈》2025巡演;沈阳 · 铁西广场/体育场;#;4.1;#;livehouse;#
大连森林动物园奥特曼冰雪世界;大连 · 付家庄海滨浴场/银沙滩;#;4.1;#;#;6条点评
山海奇幻谷;大连 · 金石滩国家旅游度假区;#;4.1;#;夜游观景;16条点评
硅化木王国;本溪县 · 本溪水洞;#;4.1;#;纵横交错的化石森林,自然山水;37条点评
獐岛;东港;4A;4.0;东港玩水避暑榜 No.2;渔村风光，垂钓者的天堂,海滨玩水;105条点评
辽东湾金帛滩旅游区;盘锦;#;4.0;盘锦玩水避暑榜 No.3;休闲娱乐的好去处,海滨玩水;48条点评
金帛滩海洋乐园;盘锦;4A;4.0;#;避暑纳凉;27条点评
锦江山公园;丹东 · 丹东站/断桥;#;4.0;丹东玩水避暑榜 No.8;东北八景之一,避暑纳凉;272条点评
朝阳市北塔博物馆;朝阳 · 朝阳商业城/朝阳南站;#;4.0;#;了解燕都龙城厚重悠久文化与历史,博物馆;93条点评
北市场;沈阳 · 市府广场/北市场;4A;4.0;#;人气购物商业中心,城市漫步;100条点评
沈阳故宫-大政殿;沈阳 · 中街故宫/小河沿早市;#;4.0;#;曾是努尔哈赤的重要宫殿,历史建筑;131条点评
天门峡漂流;庄河;#;4.0;#;清凉漂流;116条点评
沈阳故宫-满清一条街;沈阳 · 中街故宫/小河沿早市;#;4.0;#;青墙飞檐的仿古建筑,城市漫步;5条点评
欢乐雪世界;大连 · 大连国际机场;#;4.0;#;设有儿童戏雪乐园,冰雪乐园;85条点评
黄椅山森林公园;宽甸;#;3.9;#;清凉漂流;79条点评
彩电塔;沈阳 · 青年大街/彩电塔夜市;#;4.0;#;登塔远眺城市美景,地标观景;196条点评
大连港国际邮轮中心;大连 · 中山广场/人民路东港商务区;#;4.0;#;乘船游览;3条点评
《奇遇三星堆》沉浸式探索体验展 沈阳站;沈阳 · 中街故宫/小河沿早市;#;4.0;#;特色展馆;8条点评
金石滩快乐雪世界;大连 · 金石滩国家旅游度假区;#;4.0;#;冰雪乐园;25条点评
古罗马时期女性《漫步美中》主题文物展;沈阳 · 省博物馆/桃仙机场;#;4.0;#;特色展馆;#
瑞应寺;阜新县;4A;4.0;#;佛教圣地，被誉小布达拉宫,历史建筑;172条点评
热高海底两万里;抚顺;#;3.9;#;汇聚海洋元素，宜亲子互动,主题乐园&游乐场;54条点评
大雅河漂流;桓仁;4A;3.9;#;体验惊险刺激的漂流,清凉漂流;103条点评
北大桥;大连 · 老虎滩海洋公园/渔人码头;#;3.9;#;象征爱情长久的“情人桥”,遛娃宝藏地;227条点评
星海湾海水浴场;大连 · 星海广场/圣亚海洋世界/星海公园;#;3.9;#;我国较大人工海水浴场,海滨玩水;220条点评
金石缘公园;大连 · 金石滩国家旅游度假区;#;3.9;#;溶蚀作用形成的孤岛状残丘,遛娃宝藏地;75条点评
石头记千山大观园;鞍山 · 千山风景区;#;3.9;辽宁夜游必打卡景点榜 No.14;园林花园;45条点评
西塔特色街;沈阳 · 沈阳站太原街/西塔;#;3.9;#;城市漫步;63条点评
港东五街;大连 · 中山广场/人民路东港商务区;#;3.9;#;#;1条点评
朝阳化石谷;朝阳;4A;3.9;#;参观古生物化石博物馆,嗨玩乐园;53条点评
辽阳白塔;辽阳 · 辽阳火车站地区;#;3.9;#;始建于辽金时期,历史建筑;219条点评
怪坡虎园;沈阳;#;3.9;#;观赏不同年龄的纯种东北虎,动物园&水族馆;51条点评
大连博物馆;大连 · 星海广场/圣亚海洋世界/星海公园;4A;3.9;#;解读大连百年城史,博物馆;242条点评
龙王塘樱花园;大连;#;3.9;#;观赏数十种品种不同的樱花,遛娃宝藏地;178条点评
金石滩沙滩浴场;大连 · 金石滩国家旅游度假区;#;3.9;#;沙质金黄、滩软沙平,海滨玩水;16条点评
牛河梁遗址博物馆;建平;#;3.9;#;了解新石器时代的红山文化,博物馆;8条点评
蛇岛自然博物馆;大连;#;3.9;#;科技馆;17条点评
怀远门;沈阳 · 中街故宫/小河沿早市;#;3.9;#;沈阳老城地标建筑,历史建筑;155条点评
虹溪谷温泉水乐园;盖州 · 温泉小镇;#;3.9;辽宁温泉景点榜 No.15;室内、室外一体化,遛娃宝藏地;68条点评
磨盘山岛;兴城;#;3.9;#;岛屿漫步;1条点评
古塔夜市;锦州 · 凌河/古塔夜市;#;3.9;#;城市漫步;8条点评
沐里沐外温泉;沈阳 · 奥体中心/浑南万达;#;3.9;#;#;#
止锚湾;绥中 · 东戴河风景区;#;3.9;#;在海滩上放孔明灯,海滨玩水;244条点评
蛤蜊岛;庄河;#;3.9;#;岛上花草茂盛，鸟类王国,海滨玩水;75条点评
朝阳北塔;朝阳 · 朝阳商业城/朝阳南站;#;3.8;#;十三级密檐式砖筑佛塔,历史建筑;170条点评
红海滩;兴城;#;3.8;#;远望一片红色非常壮观;64条点评
海城大悲寺;海城;#;3.8;#;历史建筑;6条点评
卓阅清水湾温泉;鞍山 · 千山风景区;#;3.8;辽宁温泉景点榜 No.16;拥有天然露天温泉养生汤池,遛娃宝藏地;99条点评
广济寺古建筑群;锦州 · 古塔公园/福德转盘;#;3.8;#;锦州古城标志，令人瞩目,历史建筑;86条点评
雅致·永乐汇;沈阳 · 滑翔/砂山;#;3.8;#;洗浴泡汤;2条点评
北方暖暖温泉;沈阳 · 沈阳站太原街/西塔;#;3.8;#;遛娃宝藏地;28条点评
朝阳博物馆;朝阳 · 朝阳商业城/朝阳南站;#;3.8;#;博物馆;5条点评
营口悦珑庄温泉;盖州 · 温泉小镇;#;3.8;辽宁温泉景点榜 No.17;设有室外无边泳池,清凉漂流;81条点评
漫谷度假小镇;桓仁;#;3.8;#;度假村;1条点评
崇兴寺双塔;北镇;#;3.8;#;历史建筑;53条点评
大连喂梅花鹿;大连·辽宁;#;3.8;#;#;#
女神宫汤泉城;凌源;#;3.8;朝阳温泉景点榜 No.1;体验独具特色的私享泡池,清凉漂流;31条点评
大黑山国家森林公园;北票;4A;3.8;#;被誉为辽蒙边界的绿色明珠,登高爬山;137条点评
弥宫·水宿;沈阳 · 长白;#;3.8;#;洗浴泡汤;2条点评
星海游艇码头;大连 · 星海广场/圣亚海洋世界/星海公园;#;3.8;#;海滨玩水;93条点评
大梨树生态旅游区;凤城;4A;3.8;#;体验满族农家休闲风光,度假村;277条点评
大连观海鸥;大连·辽宁;#;3.8;#;#;#
青云山风景区;本溪;#;3.8;#;#;29条点评
旅顺留声机博物馆;大连 · 旅顺军港/新玛特/大学城;#;3.8;#;博物馆;96条点评
旱洞;本溪县 · 本溪水洞;#;3.8;#;自然山水;23条点评
东关街;大连 · 大连火车站/青泥洼桥;#;3.8;#;其历史可追溯至1905年,城市漫步;10条点评
营口泡温泉;营口·辽宁;#;3.8;#;#;#
黑石礁;大连 · 星海广场/圣亚海洋世界/星海公园;#;3.8;#;十亿年前形成的黑色礁石群,避暑纳凉;234条点评
七贤岭森林公园;大连 · 高新万达广场/软件园/学府区;#;3.8;#;可游泳、垂钓的海边公园,避暑纳凉;79条点评
浴龙谷旅游度假区温泉;喀喇沁左翼;4A;3.8;朝阳温泉景点榜 No.2;温泉属原喀喇沁王府热水汤,度假村;273条点评
中山公园动物园;沈阳 · 沈阳站太原街/西塔;#;3.8;#;动物种类丰富，宜亲子互动,亲近动物;110条点评
太子岛十里画廊;辽阳;#;3.8;#;#;29条点评
沈阳 · 必看好玩喜剧《孤独是一个人的狂欢》巡演沈阳站;沈阳;#;3.8;#;演出;#
龙凤山风景区;喀喇沁左翼;4A;3.8;#;洞中藏洞，洞中建寺之奇观,避暑纳凉;69条点评
海底大峡谷;大连 · 老虎滩海洋公园/渔人码头;#;3.8;#;登高爬山;6条点评
燕窝岭;大连 · 付家庄海滨浴场/银沙滩;#;3.8;#;滨海婚庆主题公园,海滩&岛屿;160条点评
沈阳梵高星空艺术馆(中街益田旗舰店);沈阳 · 中街故宫/小河沿早市;#;3.8;#;特色展馆;33条点评
千山老院子景区;鞍山 · 千山风景区;4A;3.8;#;度假村;37条点评
漫汤泉;大连 · 中山广场/人民路东港商务区;#;3.8;#;#;1条点评
安泰门遗址;义县;#;3.7;#;历史建筑;5条点评
大连美术馆;大连 · 大连火车站/青泥洼桥;#;3.7;#;特色展馆;15条点评
欢腾王国游乐园;沈阳 · 铁西广场/体育场;#;3.7;#;游乐场;15条点评
东泉温泉;大连;#;3.7;大连温泉景点榜 No.3;遛娃宝藏地;180条点评
沈阳 · 2025马克西姆“边界”古典跨界钢琴演奏会;沈阳 · 南塔鞋城/药科大学;#;3.7;#;音乐会;#
人民广场;大连 · 人民广场/大连市政府;#;3.7;#;观看升旗仪式,地标观景;370条点评
泡泡森林(沈阳五爱国际商贸城店);沈阳 · 五爱市场/风雨坛;#;3.7;#;#;1条点评
太原街步行街;沈阳 · 沈阳站太原街/西塔;#;3.7;#;城市漫步;55条点评
夏威夷沙滩水世界;抚顺;#;3.7;#;水乐园;4条点评
红海滩风景旅游区;盘锦 · 红海滩景区周边;#;3.7;#;#;2条点评
熊岳镇;营口 · 熊岳度假区;#;3.7;#;观赏历史悠久的古城门;12条点评
丹东泡温泉;凤城·丹东;#;3.7;#;#;#
凤凰楼;沈阳 · 中街故宫/小河沿早市;#;3.7;#;三滴水歇山式围廊,历史建筑;66条点评
燕窝铁路桥遗址;丹东;#;3.7;#;地标观景;#
大连老街;大连 · 大连火车站/青泥洼桥;#;3.7;#;城市漫步;9条点评
五龙背铁路疗养院;丹东 · 五龙背;#;3.7;丹东温泉景点榜 No.3;机关事业单位开会的好场所,泡温泉;8条点评
盛唐岚山步行街;大连 · 金石滩国家旅游度假区;#;3.7;#;城市漫步;3条点评
太阳谷汤泉;沈阳 · 市府广场/北市场;#;3.7;#;#;#
本溪赏枫叶;本溪县·本溪;#;3.7;#;#;#
龙腾温泉度假村;朝阳;#;3.7;朝阳温泉景点榜 No.3;度假村;38条点评
大连铭湖国际温泉滑雪度假区;大连;4A;3.7;大连温泉景点榜 No.4;体验全国高标准旅游雪场,遛娃宝藏地;241条点评
辽阳博物馆;辽阳 · 京都商业步行街;#;3.7;#;内有珍贵的古墓壁画,博物馆;162条点评
遇见汤泉;沈阳 · 铁西万达/劳动公园;#;3.7;#;洗浴泡汤;2条点评
鞍钢博物馆;鞍山;#;3.7;#;博物馆;6条点评
鞍山 · 《爱·永恒》理查德·克莱德曼钢琴音乐会;鞍山;#;3.7;#;演唱会;#
星海公园游乐园;大连 · 星海广场/圣亚海洋世界/星海公园;#;3.7;#;游乐场;5条点评
沈阳 · 开心麻花惊怂爆笑大戏《出马》;沈阳 · 市府广场/北市场;#;3.7;#;演出;#
江南风情园;盘锦;#;3.7;#;避暑纳凉;108条点评
肃亲王府旧址;大连 · 旅顺军港/新玛特/大学城;#;3.7;#;历史建筑;9条点评
九华山温泉水城;凌海;#;3.7;锦州温泉景点榜 No.2;体验多种水上娱乐项目,遛娃宝藏地;320条点评
大芦花景区;北镇;4A;3.7;#;山势险峻石耸峰峭,登高爬山;52条点评
金石滩地质博物馆;大连 · 金石滩国家旅游度假区;#;3.6;#;品种齐全、藏品丰富,博物馆;147条点评
古城汤泉;兴城 · 钓鱼台村;#;3.6;葫芦岛温泉景点榜 No.2;天然温泉与现代汗蒸相结合,泡温泉;24条点评
参仙谷生态旅游度假区;新宾;#;3.6;#;度假村;97条点评
大连星海广场音乐喷泉;大连 · 星海广场/圣亚海洋世界/星海公园;#;3.6;#;地标观景;15条点评
星海蹦极娱乐;大连 · 星海广场/圣亚海洋世界/星海公园;#;3.6;#;体验惊险刺激的蹦极,蹦极;2条点评
太一养生(长白旗舰店);沈阳 · 长白;#;3.6;#;#;#
盘锦老街;盘锦 · 万达广场商圈;#;3.6;#;看明清建筑，体验民俗文化,城市漫步;42条点评
蛇文化展览馆;大连 · 旅顺军港/新玛特/大学城;#;3.6;#;特色展馆;27条点评
五龙山;丹东;#;3.6;#;包容佛教五教十宗的山岳,登高爬山;176条点评
五里河公园;沈阳 · 南塔鞋城/药科大学;#;3.6;#;沈阳大型城市滨河公园,避暑纳凉;102条点评
小平岛;大连 · 高新万达广场/软件园/学府区;#;3.6;#;大连城中少有的宝地,海滨玩水;42条点评
辽河老街;营口 · 楞严寺公园商圈;#;3.6;#;沿街浏览庙宇、民居和商号,城市漫步;369条点评
平顶山森林公园;本溪 · 平顶山森林公园;#;3.6;#;由3座公园组成,遛娃宝藏地;45条点评
康溪温泉度假区;本溪;#;3.6;本溪温泉景点榜 No.3;遛娃宝藏地;148条点评
弓长岭温泉滑雪场;辽阳 · 弓长岭温泉滑雪场;#;3.6;#;滑雪与温泉巧妙结合,遛娃宝藏地;184条点评
银泰水星海洋乐园;绥中 · 东戴河风景区;4A;3.6;辽宁夜游必打卡景点榜 No.15;项目丰富的海洋主题乐园,游乐场;91条点评
大连洗浴汗蒸;大连·辽宁;#;3.6;#;#;#
沈阳大街遗址;沈阳 · 北陵公园/省政府;#;3.6;#;#;2条点评
白沙湾海滩;锦州 · 渤海大学滨海校区/体育中心;#;3.6;#;海滨玩水;5条点评
沈阳 · 《爱·永恒》理查德·克莱德曼钢琴音乐会;沈阳;#;3.6;#;音乐会;#
军港之夜主题公园;大连 · 旅顺军港/新玛特/大学城;#;3.6;#;公园&植物园;4条点评
雷锋纪念馆;抚顺 · 望花商业区;4A;#;#;博物馆&展馆;#
仙人岛风景区;盖州 · 白沙湾;#;3.6;#;赏原始森林、碧海黄沙之美,度假村;27条点评
奉天挑战者射击俱乐部;沈阳 · 中街故宫/小河沿早市;#;3.6;#;遛娃宝藏地;56条点评
北镇庙;北镇;#;3.6;#;历史悠久的山神庙,历史建筑;50条点评
筐子沟生态风景区;清原;4A;3.6;#;被誉为山水画廊，养生天堂,避暑纳凉;261条点评
星海湾景区;大连 · 星海广场/圣亚海洋世界/星海公园;#;3.6;#;观看星海湾优美海景,地标观景;110条点评
龙湾海滨风景区;葫芦岛 · 龙湾海滨;4A;3.6;#;山海相接的海滩度假胜地,海滨玩水;156条点评
二一九公园;鞍山 · 玉佛山风景区/辽宁科技大学;#;3.6;#;为了纪念鞍山解放而命名,避暑纳凉;237条点评
热高丛林欢乐世界;抚顺;#;3.6;#;以隧道式木质过山车闻名,游乐场;96条点评
地宫;沈阳 · 北陵公园/省政府;#;3.6;#;#;3条点评
笔架山爬行馆;锦州 · 笔架山风景区周边;#;3.6;#;动物园&水族馆;33条点评
简朴寨度假营地;本溪县;#;3.6;#;露营·营地;1条点评
龙道沟;本溪县;#;3.6;#;避暑胜地，原生态青山绿水,避暑纳凉;86条点评
排石景观;瓦房店;#;3.5;#;礁石像人工排列般错落有致,自然山水;16条点评
横山寺;大连;#;3.5;#;秉承明清皇家寺院建筑风貌,历史建筑;28条点评
横山北普陀主题文化公园;大连;4A;3.5;#;避暑纳凉;7条点评
交通大学夜市;大连 · 西安路商圈;#;3.5;大连夜游必打卡景点榜 No.9;有各种各样的小吃,城市漫步;40条点评
广佑寺;辽阳 · 辽阳火车站地区;4A;3.5;#;始建于汉代的佛寺,历史建筑;393条点评
西郊国家森林公园;大连 · 西郊国家森林公园;4A;3.5;#;大连市郊森林氧吧,自然山水;158条点评
成园温泉山庄;大连 · 西郊国家森林公园;#;3.5;#;体验远古深层温泉,遛娃宝藏地;497条点评
沈阳 · 亚洲大型全男班现代舞秀《无名之辈》;沈阳 · 沈阳站太原街/西塔;#;3.5;#;舞蹈舞剧;#
南天门文化旅游风景区;清原;#;3.5;#;林木繁茂、景色怡人,登高爬山;46条点评
欧亚菲温泉世界;新民;#;3.5;沈阳温泉景点榜 No.3;感受冰河世纪的奇妙体验,遛娃宝藏地;102条点评
浑河;沈阳;#;3.5;#;沈阳的母亲河,自然山水;58条点评
大江户温泉;沈阳 · 奥体中心/浑南万达;#;3.5;沈阳温泉景点榜 No.2;日式家庭温泉体验,泡温泉;58条点评
大连国际会议中心;大连 · 中山广场/人民路东港商务区;#;3.5;#;外观十分个性,地标观景;95条点评
莲花山;大连 · 付家庄海滨浴场/银沙滩;#;3.5;#;学习地质科普知识,公园&植物园;30条点评
利州古城;喀喇沁左翼;#;3.5;#;历史建筑;2条点评
周恩来少年读书处;沈阳 · 中街故宫/小河沿早市;#;#;#;#;#
水云间悦温泉;盘锦 · 客运站/兴隆台步行街;#;3.5;#;遛娃宝藏地;11条点评
乌兰木图山风景区;阜新县;4A;3.5;#;可进行生物科考,登高爬山;34条点评
铁路抗美援朝博物馆;宽甸;#;3.5;#;博物馆&展馆;#
沈阳 · 【大风天喜剧】单口喜剧拼盘秀 | 中街吾悦剧场 | 脱口秀;沈阳;#;3.5;#;演出;#
三道河朝鲜族民俗度假村;宽甸;#;3.5;#;欣赏美丽的田园山水风光;14条点评
玉龙溪冰雪大世界;清原;#;3.5;#;冰雪乐园;15条点评
儿童主题乐园;凌源;#;3.5;#;游乐场;#
歪脖老母;北镇;#;3.5;#;#;#
中山广场;沈阳 · 沈阳站太原街/西塔;#;3.5;#;位于3条道路交叉处,地标观景;204条点评
地质博物馆;本溪县 · 本溪水洞;#;3.5;#;博物馆;22条点评
实胜寺;沈阳 · 市府广场/北市场;#;3.5;#;东北知名藏传佛教寺院,历史建筑;117条点评
碧海山庄公园;大连 · 新港客运站/大连湾;#;3.4;#;地标观景;1条点评
大连梵高星空艺术馆(新玛特旗舰店);大连 · 大连火车站/青泥洼桥;#;3.5;#;#;5条点评
海王九岛;庄河;4A;3.4;#;赏奇礁异石的海蚀地貌,海滨玩水;63条点评
张作霖别墅;兴城 · 温泉东路;#;3.4;#;占地面积为五千多平方米,历史建筑;49条点评
迎宾路;大连 · 老虎滩海洋公园/渔人码头;#;3.5;#;适合拍婚纱照的地方,城市漫步;34条点评
沈阳奥林匹克体育中心;沈阳 · 奥体中心/浑南万达;#;3.5;#;曾承办众多明星演唱会,夜游观景;103条点评
抗美援朝烈士陵园;沈阳 · 三台子/文官屯;#;#;#;#;#
兴城比基尼广场;兴城 · 龙回头景区;#;3.4;#;地标观景;3条点评
牛河梁国家考古遗址公园;建平;#;3.4;#;#;3条点评
青溪泉温泉生活馆;大连 · 高新万达广场/软件园/学府区;#;3.4;#;洗浴泡汤;2条点评
日俄战争炮台观景台;大连;#;3.4;#;两门百年历史铁炮,历史建筑;8条点评
国际和平广场;葫芦岛 · 龙湾海滨;#;3.4;#;地标观景;2条点评
千山滑雪场;鞍山 · 千山风景区;#;3.4;#;乘索道欣赏雪场美景,遛娃宝藏地;119条点评
首山;兴城 · 森林公园;#;3.4;#;步石岩、观沧海、看日出,登高爬山;133条点评
沈阳 · step.jad依加2025《Nightstep夜奔！》巡演;沈阳;#;3.4;#;livehouse;#
西炮台公园;营口;#;3.4;#;参观饱经风霜的西炮台,历史建筑;106条点评
宗裕金汤水世界;丹东 · 辽东学院金山校区/宗裕城;#;3.4;丹东温泉景点榜 No.4;在房车宿营地吃烧烤,遛娃宝藏地;164条点评
沈阳 · 邓寓君·等什么君《精炁神》2025巡回演唱会;沈阳 · 铁西广场/体育场;#;3.4;#;livehouse;#
《宇宙猜想·启程》VR沉浸探索展 沈阳站;沈阳 · 省博物馆/桃仙机场;#;3.4;#;特色展馆;#
天桥沟滑雪场;宽甸;#;3.4;#;体验马拉雪橇项目,户外滑雪;100条点评
观山汤泉;大连 · 大连国际机场;#;3.4;#;洗浴泡汤;4条点评
洋湖沟;本溪县;#;3.4;#;茂密的森林植被,登高爬山;20条点评
本溪龙溪园水上世界;本溪;#;3.4;#;项目多且全的水上乐园,遛娃宝藏地;52条点评
胜利塔;大连 · 旅顺军港/新玛特/大学城;#;3.4;#;纪念反法西斯战争的胜利;69条点评
老虎滩海洋公园-海兽馆;大连 · 老虎滩海洋公园/渔人码头;#;3.4;#;展示野生海兽的群居生活,动物园&水族馆;127条点评
奇幻艺术体验馆;大连 · 金石滩国家旅游度假区;#;3.4;#;特色画作带来的趣味体验,遛娃宝藏地;113条点评
星海跨海大桥最佳观赏点;大连 · 星海广场/圣亚海洋世界/星海公园;#;3.4;#;#;2条点评
《山海有情·大漠鸣沙》在辽宁遇见敦煌展;沈阳;#;3.4;#;特色展馆;#
沈阳航空科技馆;沈阳 · 塔湾夜市/丁香湖;#;3.4;#;博物馆&展馆;2条点评
沈阳 · WetMen俄罗斯型男水舞剧《雨中》;沈阳 · 南塔鞋城/药科大学;#;3.4;#;舞蹈舞剧;#
东京城城址;辽阳;#;3.4;#;清太祖迁都辽阳时修筑,历史建筑;40条点评
复州古城;瓦房店;#;3.4;#;文化遗址众多,古镇古村;44条点评
鲅鱼圈温泉民宿-露营地;盖州 · 温泉小镇;#;3.4;#;#;#
热高冰雪世界;抚顺;#;3.4;#;体验与众不同的雪上活动,遛娃宝藏地;57条点评
星海湾大桥最佳观景点;大连 · 星海广场/圣亚海洋世界/星海公园;#;3.4;#;地标观景;5条点评
月亮湖公园;营口 · 山海广场/月亮湖公园;4A;3.4;#;赶海拾贝、海边垂钓,夜游观景;210条点评
德力格尔风景区;彰武;4A;3.4;#;避暑纳凉;4条点评
蓟辽督师府;兴城 · 兴城古城;#;3.4;#;了解明代督师府的历史,历史建筑;28条点评
兴城温泉度假村;兴城 · 温泉东路;#;3.4;#;#;#
葫芦岛博物馆;葫芦岛 · 龙湾海滨;#;3.4;#;走近和了解葫芦文化,博物馆;41条点评
开世航海时代;大连 · 旅顺军港/新玛特/大学城;#;3.4;#;游艇帆船;2条点评
白沙湾海水浴场;盖州 · 白沙湾;#;3.4;#;盛产大桃和水产品的海滩,海滨玩水;126条点评
