景点名称;地点;景点级别;热度;口碑;标签;评论
正定博物馆;正定 · 正定古城/隆兴寺;#;4.3;#;博物馆;17条点评
满城汉墓;保定;4A;4.3;#;西汉中山靖王刘胜的陵墓;497条点评
白石山温泉旅游度假区;涞源;#;4.3;保定温泉景点榜 No.1;数十座室内外温泉泡池,遛娃宝藏地;74条点评
张家口骑马;张北·张家口;#;4.3;#;#;#
张家口堡景区;张家口 · 文化广场/火车北站区;#;4.3;#;近六百年历史的古城,历史建筑;183条点评
武家大院;邯郸;#;4.3;#;历史建筑;13条点评
鸡鸣山旅游风景区;怀来;4A;4.3;#;山势奇特，草木繁盛，秀丽壮观,登高爬山;261条点评
刘庄夜市街;秦皇岛 · 刘庄;#;4.3;秦皇岛夜游必打卡景点榜 No.6;城市漫步;7条点评
保定市动物园;保定 · 保定火车站/华创广场/总督署;#;4.3;#;观赏多种稀有动物,动物园&水族馆;636条点评
邯郸鲲乐湾国际旅游度假区;临漳;#;4.3;#;主题乐园&游乐场;70条点评
中国马镇舞马世界主题乐园;丰宁;4A;4.3;#;多元化草原度假体验,遛娃宝藏地;247条点评
天桂山风景区;平山;4A;4.3;#;登高爬山;561条点评
雄安辛玛森林动物乐园;容城;#;4.3;容城玩水避暑榜 No.1;避暑纳凉;180条点评
2025唐山南湖春节灯会;唐山 · 唐山宴/南湖度假区;#;4.3;#;夜游观景;59条点评
阿那亚·雾灵山;兴隆;#;4.3;#;公园&植物园;1条点评
小五台金河景区;蔚县;4A;4.3;蔚县玩水避暑榜 No.1;观赏珍贵的褐马鸡,避暑纳凉;243条点评
北戴河浅水湾帆船基地;秦皇岛 · 鸽子窝/奥林匹克公园;#;4.2;#;游艇帆船;5条点评
沧州铁狮与旧城遗址公园;沧县;#;4.2;#;观赏形体庞大的铸铁狮子,地标观景;308条点评
童话草原景区;丰宁;#;4.2;#;有七色花海的独特梦幻草原,遛娃宝藏地;84条点评
秦皇岛市玻璃博物馆;秦皇岛 · 秦皇岛西港花园;#;4.2;#;展品传承明晰、品类繁盛,博物馆;90条点评
天门山景区;宽城;#;4.2;#;避暑纳凉;14条点评
雪如意滑雪场;张家口 · 太舞小镇/万龙雪场;#;4.2;#;#;7条点评
丝绸之路国际艺术交流中心;廊坊 · 会展中心/经济开发区;#;4.2;#;展馆展览;27条点评
外八庙;承德 · 避暑山庄/外八庙区;#;4.2;#;具有皇家风范,历史建筑;74条点评
中国大运河非物质文化遗产展示馆;沧州;#;4.2;#;博物馆&展馆;54条点评
秦皇岛浅水湾浴场;秦皇岛 · 森林湿地公园;#;4.2;#;沙质松软、设施配套齐全,海滨玩水;45条点评
黄金寨原生态旅游区;平山;#;4.1;平山玩水避暑榜 No.4;体验陡峭山腰上的悬壁火车,度假村;1344条点评
约瑟夫·博伊斯《7000个梦想》博伊斯研究中心(中国)成立首展;廊坊 · 会展中心/经济开发区;#;4.2;#;特色展馆;#
柏林禅寺;赵县;#;4.2;#;参观古老的大殿与古柏,历史建筑;758条点评
山叶口景区;迁安;4A;4.2;迁安玩水避暑榜 No.1;三面环山，山林青翠,避暑纳凉;701条点评
五岳寨风景区;灵寿;4A;4.2;灵寿玩水避暑榜 No.2;观山景的好去处,避暑纳凉;328条点评
宣化古城;张家口 · 宣化旅游度假区;#;4.1;#;古镇古村;26条点评
安远庙;承德 · 避暑山庄/外八庙区;#;4.2;#;仿新疆伊犁河畔的固尔扎庙,历史建筑;60条点评
大名县明清古城;大名;#;4.1;#;夜游观景;7条点评
阿尔卡迪亚海滩;昌黎 · 阿那亚黄金海岸社区;#;4.1;#;海滩&岛屿;1条点评
保定博物馆;保定 · 河北大学/军校广场/第一中心医院;#;4.1;#;博物馆;63条点评
棒锤山;承德;#;4.1;#;形似棒槌的磬锤峰奇特无比,登高爬山;162条点评
石家庄1947;石家庄 · 新百广场/万象城;#;4.1;#;演出;13条点评
七山滑雪度假区;涞源;#;4.1;#;乘缆车眺望周围美景,遛娃宝藏地;73条点评
追梦坝上草原;围场 · 御道口草原森林风景区;#;4.1;#;主题乐园&游乐场;30条点评
梦东方未来世界;三河;4A;4.1;#;玩转宇宙，悦动地球,展馆展览;729条点评
石家庄 · 王啸坤「无眠之辈」巡演—石家庄站;石家庄 · 新百广场/万象城;#;4.1;#;演唱会;#
张家口滑草;张北·张家口;#;4.1;#;#;#
闯关东主题文化体验馆;秦皇岛 · 山海关站商圈;#;4.1;#;特色展馆;10条点评
山海间温泉康养度假区;青龙;#;4.1;河北温泉景点榜 No.8;温泉遇见艺术,遛娃宝藏地;18条点评
邺城博物馆;临漳;#;4.1;#;博物馆;51条点评
天宁寺;正定 · 正定古城/隆兴寺;#;4.1;#;欣赏寺内四十多米高的宝塔,历史建筑;43条点评
天元谷度假区;迁安;#;4.1;#;轩辕文化主题乐园,度假村;358条点评
唐山博物馆;唐山 · 万达商圈;#;4.1;#;展现唐山历史及其特色文化,博物馆;79条点评
保定草莓采摘;保定·河北;#;4.1;#;品尝新鲜美味的水果;#
青龙山;滦州;4A;4.1;#;登山祈福参观古建筑,登高爬山;122条点评
秦皇岛喂海豹;秦皇岛·河北;#;4.1;秦皇岛特色体验榜 No.5;#;#
烟雨楼;承德 · 避暑山庄/外八庙区;#;4.1;#;仿造嘉兴南湖的烟雨楼而建,避暑纳凉;102条点评
威尼斯水世界;石家庄 · 省博物馆/省政府;#;4.0;石家庄玩水避暑榜 No.10;一家综合性休闲场所,洗浴泡汤;69条点评
甘露寺;邯郸;#;4.0;#;历史建筑;12条点评
石家庄露营;石家庄·河北;#;4.0;#;#;#
河北赏樱花;河北·中国;#;4.0;#;#;#
廊坊 · 舞台剧《太白金星有点烦》;廊坊 · 会展中心/经济开发区;#;4.0;#;演出;#
秦皇岛 · 《古典爱情》阿那亚戏剧节特邀剧目;昌黎;#;4.0;#;演出;#
沧州博物馆;沧州 · 沧州西站/会展中心;#;4.0;#;博物馆;22条点评
邯郸海洋世界;邯郸;#;4.0;#;观赏缤纷的海洋世界,遛娃宝藏地;93条点评
于家石头村;井陉;#;4.0;#;用石头书写的村落史诗,遛娃宝藏地;39条点评
猫的天空之城概念书店(北戴河蔚蓝海岸店);秦皇岛 · 蔚蓝海岸国际度假区;#;4.0;#;看书，撸猫，赏海景;36条点评
秦皇岛游船观光;秦皇岛·河北;#;4.0;#;#;#
廊坊博物馆;廊坊 · 会展中心/经济开发区;#;4.0;#;博物馆;13条点评
九龙峡;邢台;4A;4.0;#;漫步在陡峭崖壁与瀑布之间,避暑纳凉;211条点评
辛玛王国游乐园;石家庄 · 抱犊寨/动物园;#;4.0;#;适合全家玩耍的娱乐天地,遛娃宝藏地;391条点评
兴隆溶洞;兴隆;4A;4.0;#;观赏洞中千姿百态的钟乳石,遛娃宝藏地;134条点评
河北兴隆国家地质公园;兴隆;#;4.0;#;自然山水;3条点评
国家一号风景大道(御道口起点);围场 · 塞罕坝度假区;#;4.0;#;#;1条点评
唐山 · 舞蹈诗剧《只此青绿》——舞绘《千里江山图》;唐山 · 唐山宴/南湖度假区;#;4.0;#;舞蹈舞剧;#
兴芮温泉度假区;保定;#;4.0;保定温泉景点榜 No.2;既可泡温泉又可畅玩水乐园,度假村;93条点评
唐山海洋馆;唐山;#;4.0;#;动物园&水族馆;34条点评
如是海度假村;昌黎 · 阿那亚黄金海岸社区;#;4.0;#;海滩&岛屿;1条点评
黄骅港金沙滩;海兴;#;4.0;#;避暑纳凉;5条点评
胜芳古镇;霸州;#;3.9;#;戏楼和文昌阁是特色,古镇古村;71条点评
黄粱梦吕仙祠;邯郸;#;3.9;#;欣赏精美的雕像和壁画,历史建筑;72条点评
西柏坡纪念馆;平山;#;3.9;#;红色教育基地,博物馆&展馆;#
西部长青滑雪场;石家庄 · 西部长青/龙泉古镇;#;3.9;#;可以四季滑雪,遛娃宝藏地;113条点评
塞罕坝机械林场;围场 · 塞罕坝度假区;#;3.9;#;自然山水;6条点评
赵王城遗址公园;邯郸;#;3.9;#;战国时期古都城遗址,历史建筑;62条点评
元宝山滑雪场;承德;#;3.9;#;体验滑雪和滑草的乐趣,户外滑雪;67条点评
鸽子窝公园-观景台;秦皇岛 · 鸽子窝/奥林匹克公园;#;3.9;#;地标观景;21条点评
山海关老龙头免费沙滩浴场;秦皇岛 · 山海关老龙头度假区;#;3.9;#;海滨玩水;3条点评
磁州窑博物馆;磁县;#;3.9;#;探寻窑瓷，了解磁州窑文化,博物馆;72条点评
响堂山石窟艺术博物馆;邯郸;#;3.9;#;博物馆;3条点评
雾灵山;兴隆;#;3.9;#;山中随处可见瀑布清泉,避暑纳凉;476条点评
菩提岛;乐亭;4A;3.9;#;自然环境优美的海岛,海滨玩水;247条点评
承德滑草;围场·承德;#;3.9;#;#;#
雄安郊野公园;容城;#;3.8;#;避暑纳凉;25条点评
爱保野生动物世界;保定;#;3.8;#;遛娃宝藏地;150条点评
石家庄 · 笑西西脱口秀精品升级｜石家庄脱口秀小会北国商城特邀卡司Passion开麦！;石家庄 · 北国商城/勒泰中心;#;3.8;#;演出;#
定州贡院;定州;#;3.8;#;清代秀才和贡生们的考场,历史建筑;159条点评
鹰角亭;秦皇岛 · 鸽子窝/奥林匹克公园;#;3.8;#;历史建筑;48条点评
红河大峡谷漂流;井陉;#;3.8;#;清凉漂流;4条点评
UCCA沙丘美术馆;昌黎 · 阿那亚黄金海岸社区;#;3.8;#;特色展馆;10条点评
京东第一温泉度假村;大厂;#;4.1;河北温泉景点榜 No.9;拥有30多种温泉休闲项目,度假村;374条点评
定州古城;定州;#;3.8;#;千年古城，中山文化发祥地,古镇古村;41条点评
中国唐山地震博物馆;唐山 · 唐山宴/南湖度假区;#;3.8;#;纪念唐山大地震的博物馆,博物馆;#
多乐美地滑雪场;张家口;#;3.8;#;天然雪场中感受自然的魅力,遛娃宝藏地;318条点评
自然公园;廊坊;#;3.8;#;泛舟划船漫步在期间,公园&植物园;714条点评
坝上京北第一草原景区;丰宁;#;3.8;#;美丽广阔的草原风景,草原采风;34条点评
揽月湾旅游景区;唐山;#;3.8;#;海滨玩水;4条点评
枫水湾温泉;隆化;#;3.8;#;山林环抱中泡汤休闲,度假村;254条点评
全胜峡景区;唐县;#;3.8;#;北方少有的喀斯特地貌,避暑纳凉;386条点评
金融街古泉小镇•星空水世界;遵化;#;3.8;#;亲水乐园;80条点评
南大港湿地;黄骅;4A;3.8;#;观鸟放鹤穿梭于芦海之中,避暑纳凉;254条点评
西柏坡中共中央旧址;平山;#;3.8;#;曾经的中共中央驻地;#
承德越野车体验;丰宁·承德;#;3.8;#;#;#
临济寺;正定 · 正定古城/隆兴寺;#;3.8;#;佛教禅宗临济宗的发祥地,历史建筑;52条点评
北戴河秦行宫遗址;秦皇岛 · 东海滩/碧螺塔公园;#;3.8;#;面积6万平方米,历史建筑;40条点评
虎山风景区;曲阳;4A;3.8;#;保定周边登山泛舟的好去处,避暑纳凉;370条点评
沧州海洋馆;沧州 · 沧州西站/会展中心;#;3.8;#;动物园&水族馆;32条点评
大青山国际旅游度假区;尚义;4A;3.8;#;身临其境地体验凌空而行,度假村;54条点评
万全右卫城;张家口;#;3.8;#;历史建筑;7条点评
昌黎滑沙;昌黎·秦皇岛;#;3.8;#;感受速度与激情;#
澄海楼;秦皇岛 · 山海关老龙头度假区;#;3.8;#;老龙头景区内的高大城楼,历史建筑;124条点评
衡水湖闾里古镇;衡水 · 衡水湖/园博园;4A;3.8;#;看汉风建筑，领略汉文化;29条点评
清风楼;沧州;#;3.8;河北夜游必打卡景点榜 No.13;历史建筑;22条点评
热河谷温泉度假村;隆化;#;3.7;#;#;#
锦绣大明川(树桥公园);灵寿;#;3.8;#;露营、树屋、游戏应有尽有,避暑纳凉;63条点评
秦皇古驿道风景区;井陉;#;3.7;#;贯穿山谷，曾经繁华的驿道,历史建筑;66条点评
海坨山谷国际旅游度假区;赤城;#;3.7;#;风景宜人，有瑞士风格建筑,遛娃宝藏地;44条点评
水上公园;石家庄 · 石家庄北站/省二院/水上公园;#;3.7;#;由三湖九岛构成,避暑纳凉;383条点评
开元古寺;邢台 · 邢台火车站/新世纪广场/人民医院;#;4.1;#;始建于东魏兴和二年,历史建筑;75条点评
石家庄市博物馆;石家庄 · 北国商城/勒泰中心;#;3.7;#;馆藏玉器、铜器等珍贵文物,博物馆;143条点评
桥楼殿;井陉;#;3.7;#;断崖石桥上的宏伟建筑,历史建筑;26条点评
邢台博物馆;邢台 · 邢台火车站/新世纪广场/人民医院;#;4.1;#;博物馆;17条点评
福禄寿大楼;三河;#;3.7;#;当地标志性建筑,地标观景;24条点评
文庙;定州;#;3.7;#;保存完好的儒家建筑群;76条点评
衡水湖·冀州古城遗址;衡水 · 衡水湖/园博园;#;3.7;#;历史建筑;4条点评
野三坡云溪谷;涞水;#;3.5;#;避暑纳凉;32条点评
清风楼;邢台 · 邢台火车站/新世纪广场/人民医院;#;3.7;#;具有典型明代建筑风格,历史建筑;81条点评
麻田岭;蔚县;#;3.7;#;避暑纳凉;4条点评
阳和楼;正定 · 正定古城/隆兴寺;#;3.7;#;始建于金末元初,历史建筑;17条点评
潘家口水库;宽城;#;3.7;#;聆听阵阵松涛声,避暑纳凉;24条点评
草原天路野狐岭生态旅游区;张北;#;3.7;#;登高爬山;4条点评
绿色早餐一条街;唐山 · 学院区/会展中心;#;3.7;#;城市漫步;14条点评
七星湖湿地公园;围场 · 塞罕坝度假区;#;3.6;#;野花遍地适合拍摄晨雾,避暑纳凉;271条点评
阿尔卡迪亚御临泉汤泉;廊坊 · 会展中心/经济开发区;#;3.6;河北温泉景点榜 No.11;建有冲击泡池,遛娃宝藏地;95条点评
石家庄正定新春灯会;正定 · 正定古城/隆兴寺;#;3.7;#;夜游观景;9条点评
老虎石海上公园-中海滩;秦皇岛 · 中海滩/老虎石公园;#;3.6;#;沙滩面积宽广,海滨玩水;96条点评
天鹅湖洗浴;石家庄 · 石家庄火车站;#;3.6;#;洗浴泡汤;42条点评
金梦海湾帆船;秦皇岛 · 大学城周边/金梦海湾商圈;#;3.6;#;#;1条点评
解放广场;石家庄 · 新百广场/万象城;#;3.6;#;地标观景;17条点评
广平府署;邯郸;#;3.6;#;畿南八府之一,历史建筑;6条点评
沽源坝上草原;沽源;#;3.6;#;领略塞北的草原风光,草原采风;70条点评
元中都遗址;张北;#;3.6;#;历史建筑;25条点评
南川老街;沧州;#;3.6;#;城市漫步;8条点评
大梁江古村落;井陉;#;3.6;#;完整的明清建筑群,古镇古村;10条点评
满庭芳;唐山 · 唐山宴/南湖度假区;#;3.6;#;#;7条点评
青山关;迁西;4A;3.6;#;观赏山色爬长城的好地方,历史建筑;226条点评
黑龙洞;邯郸;#;3.6;#;避暑纳凉;34条点评
裕华万达火车头步行街;石家庄 · 怀特广场/万达广场;#;3.6;#;城市漫步;35条点评
铜雀台;临漳;#;3.6;#;历史建筑;2条点评
龙云谷景区;秦皇岛;#;3.6;#;有山泉飞瀑与千米木栈道,避暑纳凉;141条点评
娲皇宫广场;涉县;#;3.6;#;地标观景;4条点评
崇礼富龙四季小镇度假区;张家口 · 崇礼城区;#;3.6;#;地标观景;13条点评
茅荆坝国家森林公园;隆化;#;3.6;#;金代称为枭岭,登高爬山;12条点评
辽代双塔;涿州;#;3.6;#;涿州古城的标志性建筑,历史建筑;121条点评
桦皮岭;张北;#;3.5;#;茂密山岭间有草场与野花,登高爬山;144条点评
山里各庄;遵化;#;3.6;#;冰雪乐园;28条点评
唐山动物园;唐山;#;3.5;#;园区动物种类多样,动物园&水族馆;65条点评
天马飞行小镇;丰宁;#;3.5;#;地标观景;29条点评
迁西县吉祥凤凰山;迁西;4A;3.5;#;赏庙殿古洞，体验游乐项目,历史建筑;60条点评
邯郸道历史文化街区(南区);邯郸 · 邯郸道/新世纪中心;#;3.5;#;#;14条点评
怀来帝曼温泉度假村;怀来;#;3.5;张家口温泉景点榜 No.1;度假村;28条点评
秦皇岛 · 《买单》阿那亚戏剧节特邀剧目;昌黎 · 阿那亚黄金海岸社区;#;3.5;#;演出;#
保定军校纪念馆;保定 · 河北大学/军校广场/第一中心医院;#;3.5;#;近代史上首所正规陆军军校;#
关帝庙景区;承德 · 避暑山庄/外八庙区;#;3.5;#;历史建筑;36条点评
瑞阁温泉酒店温泉中心;固安;#;3.5;河北温泉景点榜 No.13;泡汤SPA放松身心,遛娃宝藏地;533条点评
隆福寺;廊坊;#;3.3;#;历史建筑;5条点评
武灵丛台;邯郸 · 邯郸道/新世纪中心;#;3.5;#;历史建筑;1条点评
龙湖公园;邯郸 · 美乐城/市博物馆;#;3.5;#;植物种类多，音乐喷泉壮观,夜游观景;182条点评
南安寺塔;蔚县;#;3.5;#;历史建筑;30条点评
茗汤日月潭温泉会馆;霸州;#;3.5;#;夜景优美的温泉休闲地,遛娃宝藏地;106条点评
吴桥杂技大世界-江湖文化城;吴桥;#;3.5;#;历史建筑;7条点评
哒哒岛旅游度假区;秦皇岛 · 蔚蓝海岸国际度假区;#;3.5;#;度假村;4条点评
檀邑溪谷景区;张家口;#;3.5;#;度假村;21条点评
滨海栈道;秦皇岛 · 鸽子窝/奥林匹克公园;#;3.5;#;赏景观鸟的好去处,徒步;63条点评
秦皇岛博物馆;秦皇岛 · 大学城周边/金梦海湾商圈;#;3.5;#;博物馆;1条点评
天主堂;大名;#;3.5;#;#;7条点评
白鹿加勒比水上乐园;平山;#;3.5;#;内有大喇叭滑道,遛娃宝藏地;207条点评
邢台 · 笑西西脱口秀开放麦｜周五周六邢台脱口秀小会;邢台 · 邢台火车站/新世纪广场/人民医院;#;3.5;#;演出;#
秦皇岛 · 中法共创奇幻剧《海底两万里》阿那亚戏剧节特邀剧目;昌黎;#;3.5;#;演出;#
缥缈间温泉;平山;#;3.5;石家庄温泉景点榜 No.3;遛娃宝藏地;56条点评
龙门天关;涞水;#;3.6;#;拥有诸多人文历史遗迹,遛娃宝藏地;61条点评
山海关钟鼓楼;秦皇岛 · 山海关站商圈;#;3.5;#;山海关古城的中心与制高点,历史建筑;4条点评
保定宴饮食博物馆;保定 · 植物园/金融学院;#;3.5;#;博物馆;11条点评
北戴河湿地公园;秦皇岛 · 森林湿地公园;#;3.5;#;城市生态环境的绿色屏障,自然山水;59条点评
燕山小吃夜市;秦皇岛 · 火车站区;#;3.5;秦皇岛夜游必打卡景点榜 No.7;城市漫步;3条点评
秦皇岛海港区;秦皇岛;#;3.5;#;避暑纳凉;7条点评
围场红松洼国家级自然保护区;围场;#;3.5;#;草原上还有巨大的风车,自然山水;41条点评
僧冠峰;承德 · 承德火车站区;#;3.5;#;登高爬山;74条点评
2025阿那亚戏剧节;昌黎 · 阿那亚黄金海岸社区;#;3.5;#;一半是海水 一半是戏剧,节日;#
中国爱情山;邢台;#;3.5;#;#;#
杨露禅故居;邯郸;#;3.5;#;历史建筑;33条点评
八诺名仕台球俱乐部(第三空间综合体店);唐山 · 学院区/会展中心;#;3.5;#;#;#
一二九师司令部旧址;涉县;4A;3.5;#;以原样布置，展示革命事迹,历史建筑;97条点评
北戴河东海水浴场;秦皇岛;#;3.5;#;设施齐全的海滨避暑胜地,海滨玩水;28条点评
郊野活力小镇;容城;#;3.5;#;儿童乐园;57条点评
毛泽东纪念堂;邯郸 · 南高校区;#;#;#;历史建筑;#
北响堂寺;邯郸;#;3.5;#;欣赏雕刻、石窟佛像,历史建筑;36条点评
燕山石林;秦皇岛;#;3.5;#;燕塞石林,登高爬山;35条点评
中山国王陵文物陈列馆;平山;#;3.5;#;博物馆&展馆;79条点评
张家口崇礼奥林匹克公园;张家口 · 太舞小镇/万龙雪场;#;3.5;#;#;29条点评
隐庐;昌黎 · 昌黎黄金海岸风景区;#;3.5;#;#;#
《舞马秀》演出;丰宁;#;3.5;#;满族文化视听盛宴,演出;89条点评
俄罗斯风情街;秦皇岛 · 怪楼奇缘;#;3.4;#;城市漫步;#
陆军军官学校旧址;保定 · 河北大学/军校广场/第一中心医院;#;3.4;#;#;1条点评
唐山抗震纪念馆;唐山 · 万达商圈;#;3.4;#;弘扬抗震精神,博物馆&展馆;#
飞狐峪·空中草原;蔚县;#;3.4;#;峡谷旁有壮观的垂直石柱,避暑纳凉;405条点评
中华三祖圣地黄帝城遗址文化旅游区;涿鹿;4A;3.4;#;不规则方形夯土城,历史建筑;155条点评
邺城遗址;临漳;#;3.4;#;历史上的魏、后赵、冉魏、前燕、,历史建筑;15条点评
御道口草原森林风景区-大峡谷;围场;#;3.4;#;峡谷岩壁陡峭，白桦林繁茂,自然山水;72条点评
滹沱河生态旅游景区;正定 · 滹沱河景区/运河桥客运站;#;3.4;#;避暑纳凉;8条点评
山海关长城博物馆;秦皇岛 · 山海关站商圈;#;3.4;#;精致的仿古建筑群,博物馆;59条点评
绿地·中山里;石家庄 · 北国商城/勒泰中心;#;3.4;#;城市漫步;10条点评
中山国旅游景区;平山;#;3.4;#;历史建筑;5条点评
花溪城水世界;宽城;#;3.4;#;集观光、养生和娱乐为一体,水乐园;40条点评
临济寺澄灵塔;正定 · 正定古城/隆兴寺;#;3.4;#;金代建筑，砖雕图案丰富,历史建筑;92条点评
园博游乐园;邯郸;#;3.4;#;儿童乐园;38条点评
塞外江南水镇;兴隆;#;3.4;#;江南建筑风格的北方水镇,避暑纳凉;19条点评
雄安新区“未来奇妙夜”梦想气球;容城;#;3.4;#;节日;10条点评
天保那苏图草原旅游度假区;张北;#;3.4;#;遛娃宝藏地;39条点评
大浪淘沙;石家庄 · 空中花园/河北地质大学;#;3.4;#;洗浴泡汤;44条点评
廊坊泡温泉;廊坊·河北;#;3.4;#;#;#
昌黎冲浪;昌黎·秦皇岛;#;3.4;#;#;#
河北省科学技术馆;石家庄 · 省博物馆/省政府;#;3.4;#;科技馆;89条点评
秦皇宫;秦皇岛 · 鸽子窝/奥林匹克公园;#;3.4;#;历史建筑;1条点评
滦河源头;围场;#;3.4;#;水光潋滟、景色旖旎,自然山水;58条点评
紫云山滑雪场;秦皇岛;#;3.4;#;家门口的滑雪场,户外滑雪;58条点评
马家大院;正定 · 正定古城/隆兴寺;#;3.4;#;保存很完整的四合院落;24条点评
海神庙;秦皇岛 · 山海关老龙头度假区;#;3.4;#;避暑纳凉;112条点评
悦容公园;容城;#;3.4;#;公园&植物园;3条点评
嘎子村;安新;#;3.4;#;以小兵张嘎为卖点的民俗村;52条点评
阿那亚金山岭上院;滦平;#;3.4;#;地标观景;1条点评
天马浴场;秦皇岛 · 南戴河仙螺岛度假区;#;3.4;#;被认定为国家健康海水浴场,海滨玩水;72条点评
绿溪谷乐园;保定 · 植物园/金融学院;#;3.3;#;拥有各种刺激的游乐项目,遛娃宝藏地;494条点评
陶瓷水镇;井陉;#;3.3;#;遛娃宝藏地;9条点评
河北园博园;正定 · 国际会展中心/奥体中心;#;3.3;#;展示河北各地的造园艺术,展馆展览;653条点评
秦皇岛 · 《罗密欧与朱丽叶在鸡毛之地》阿那亚戏剧节特邀剧目;昌黎;#;3.3;#;演出;#
摩尼殿;正定 · 正定古城/隆兴寺;#;3.3;#;供奉有金装彩塑佛像,历史建筑;22条点评
西部长青水上乐园;石家庄 · 西部长青/龙泉古镇;#;3.3;#;亲水乐园;13条点评
东山浴场;秦皇岛 · 秦皇岛西港花园;#;3.3;#;秦始皇求仙入海处,海滨玩水;16条点评
观澜小洱海;怀来;#;3.3;#;自然山水;8条点评
北京山谷檀汤馆;兴隆;#;3.3;#;#;18条点评
阿那亚金山岭;滦平;#;3.3;#;#;1条点评
长城华夏酒庄;昌黎 · 昌黎县城/昌黎站;4A;3.3;#;品味葡萄酒了解葡萄酒文化;113条点评
金山岭银河滑雪场;滦平;#;3.3;#;冰雪世界 欢乐尽享,户外滑雪;69条点评
石家庄 · 永彬Ryan.B 2025《歌火人不火》世界巡演;石家庄 · 新百广场/万象城;#;3.3;#;livehouse;#
慈禧行宫;邯郸 · 邯郸站/康德;#;3.3;#;历史建筑;2条点评
狮城公园;沧州 · 沧州西站/会展中心;#;3.3;#;夜游观景;26条点评
太行花溪谷景区;武安;#;3.3;#;大面积次生林，山石奇特,避暑纳凉;11条点评
棋盘山景区;赞皇;4A;3.3;#;消夏避暑的好地方,避暑纳凉;33条点评
王母山;平山;#;3.3;#;怪石林立、古洞幽深,避暑纳凉;149条点评
秦皇岛 · 《天生机器人》阿那亚戏剧节特邀剧目;昌黎 · 阿那亚黄金海岸社区;#;3.3;#;演出;#
御道口风景区-太阳湖风景区;围场;#;3.3;#;以草原风光为主,草原采风;28条点评
保定市天主教堂;保定 · 保定火车站/华创广场/总督署;#;3.3;#;#;28条点评
唐山泡温泉;遵化·唐山;#;3.3;#;#;#
阿那亚·崇礼;张家口 · 崇礼城区;#;3.3;#;#;#
刘家河水上乐园;涞水;#;3.3;#;亲水乐园;42条点评
铁狮子;沧县;#;3.3;#;历史建筑;7条点评
狼牙山滑雪场;易县;#;3.3;#;设有温室牡丹花圃的滑雪场,遛娃宝藏地;277条点评
黄龙山庄旅游区;怀来;4A;3.3;#;观赏高山草原，寻访古迹,度假村;206条点评
莫干山;张家口;#;3.3;#;#;13条点评
阿那亚艺术中心;昌黎 · 阿那亚黄金海岸社区;#;3.3;#;场馆展馆;1条点评
兴芮水世界;保定;#;3.2;#;在平原感受大海的冲击,遛娃宝藏地;1304条点评
天鹅湖;张北;#;3.2;#;景色美丽壮观,自然山水;17条点评
草原天路(桦皮岭);张北;#;3.2;#;#;1条点评
兴隆奇石谷;兴隆;#;3.2;#;因石奇而得名,避暑纳凉;47条点评
世纪公园;石家庄 · 怀特广场/万达广场;#;3.2;#;风格独特的精品园,避暑纳凉;116条点评
太舞度假小镇壹池温泉;张家口 · 太舞小镇/万龙雪场;#;3.2;#;泡温泉;2条点评
沧州文庙;沧州;#;3.2;#;参观明代梁架斗拱古建筑,历史建筑;110条点评
光园;保定 · 保定火车站/华创广场/总督署;#;3.2;#;因其慕戚继光之英名而得名,园林花园;25条点评
神龙潭风景区;围场 · 塞罕坝度假区;#;3.2;#;自然山水;41条点评
十里画廊;围场 · 塞罕坝度假区;#;3.2;#;山高谷深，沟壑纵横,登高爬山;7条点评
海逸名都温泉;秦皇岛 · 山海关站商圈;#;3.2;#;遛娃宝藏地;11条点评
白洋淀雄县码头风景区;雄县;#;3.2;#;避暑纳凉;5条点评
白洋淀文化苑;安新;#;3.2;#;荷花盛开还有革命传奇;#
国家跳台滑雪中心;张家口 · 太舞小镇/万龙雪场;#;3.2;#;场馆展馆;3条点评
秦皇岛看冻海;昌黎·秦皇岛;#;3.2;#;#;#
八路军一二九师纪念馆;涉县;#;3.2;#;#;1条点评
花果山;青龙;#;3.2;#;避暑纳凉;6条点评
天空之城游乐园(石家庄店);石家庄 · 石家庄火车站;#;3.2;#;遛娃宝藏地;14条点评
秦皇岛 · 《聊斋怪谈》阿那亚戏剧节特邀剧目;昌黎;#;3.2;#;舞蹈舞剧;#
石家庄 · 行进式悬疑话剧《宋美龄耳环丢了》;石家庄 · 新百广场/万象城;#;3.2;#;演出;#
常乐寺遗址;邯郸;#;3.2;#;#;2条点评
山海关老龙头景区-凉亭;秦皇岛 · 山海关老龙头度假区;#;3.2;#;地标观景;12条点评
蔚县暖泉古镇室外打树花;蔚县;#;3.2;#;#;2条点评
铁佛寺;东光;4A;3.2;#;观摩千年古寺与巨大铁佛,历史建筑;125条点评
奥林匹克公园;秦皇岛 · 鸽子窝/奥林匹克公园;#;3.2;#;体育雕塑和奥运冠军手足印,夜游观景;108条点评
抱香谷;邢台;#;3.2;#;清凉漂流;14条点评
西部长青柳仙谷;石家庄 · 西部长青/龙泉古镇;#;3.2;#;登山步道沿途景观丰富;40条点评
君乐宝优致牧场;石家庄;4A;3.2;#;遛娃宝藏地;70条点评
周公山;邢台;#;3.2;#;独特的嶂石岩断崖地貌景观,登高爬山;21条点评
