景点名称;地点;景点级别;热度;口碑;标签;评论
酒泉鼓楼;酒泉 · 钟鼓楼;#;3.8;#;雄伟壮观的木结构塔形楼,历史建筑;109条点评
平凉博物馆;平凉;#;3.8;#;平凉博物馆,博物馆;31条点评
沙漠雕塑公园;民勤;#;3.8;#;地标观景;2条点评
夏河诺尔丹露营地;夏河;#;3.8;#;与我们一同走入独特而真实的游牧生活,露营·营地;3条点评
摘星小镇;民勤;#;3.8;#;#;3条点评
狼渡湿地草原;岷县;4A;3.8;#;#;4条点评
窑洞民居;庆阳;#;3.8;#;观赏形态各异的窑洞,历史建筑;27条点评
三台阁;兰州;#;3.8;#;夜游观景;2条点评
中华裕固风情走廊;肃南;4A;3.8;#;感受独特的裕固族风情,自然山水;32条点评
红石崖;碌曲;#;3.8;#;远眺郎木寺全景,登高爬山;24条点评
陇南美食街;陇南;#;3.8;#;城市漫步;12条点评
甘南看日出;迭部·甘南;#;3.8;#;#;#
金城关;兰州;#;3.8;#;大规模文化风情仿古建筑群,历史建筑;7条点评
苦水镇;永登;#;3.8;#;盛产玫瑰，有名的玫瑰之乡,地标观景;52条点评
刘家峡水电站;永靖;#;3.8;#;地标观景;16条点评
陇南阳坝梅园沟;康县;#;3.8;#;自然山水;4条点评
西长城;嘉峪关;#;3.8;#;关城的明墙暗壁,历史建筑;31条点评
庆阳古城遗址;庆城;#;3.7;#;历史建筑;3条点评
鸣沙山沙洲野奢营;敦煌;#;3.3;#;#;3条点评
格萨尔王殿;肃南;#;3.7;#;#;1条点评
八角城古遗址;夏河;#;3.7;#;空心的十字形城廓,古镇古村;64条点评
雷台公园;武威 · 武威步行街/文庙;#;3.7;#;历史建筑;17条点评
兰州欢乐园;兰州 · 西固开发区;#;3.7;#;游乐场;20条点评
白石崖;夏河;#;3.7;#;游览美丽的溶洞,登高爬山;37条点评
白塔寺;兰州 · 黄河铁桥/西关;#;3.7;#;#;1条点评
玛曲天下黄河第一弯旅游风景区;玛曲;#;3.7;#;辽阔草滩上欣赏采日玛日出,草原采风;78条点评
大型沉浸式情景舞台剧《天马行》;武威 · 武威步行街/文庙;#;3.7;#;演出;1条点评
达日观景台;迭部;#;3.7;#;地标观景;2条点评
鸡峰山国家森林公园;成县;#;3.6;#;鸡峰山奇景甚多,登高爬山;80条点评
郎木寺景区;󰝊周边景点若尔盖;#;5.0;#;#;3条点评
阿坝州纳摩大峡谷;󰝊周边景点若尔盖;#;4.7;阿坝藏族羌族自治州玩水避暑榜 No.6;怪石嶙峋，白龙江的发源地,避暑纳凉;112条点评
格尔底寺院;󰝊周边景点若尔盖;#;4.5;#;很有影响力的格鲁派寺院,历史建筑;183条点评
兰州 · 《声声不息》港台经典金曲演唱会;兰州;#;3.7;#;演唱会;#
伏羲城;天水 · 天水古城/兰天城市广场;#;3.7;#;城市漫步;18条点评
海寨沟旅游度假风景区;平凉;#;3.7;#;#;4条点评
敦湖温泉;永登 · 兰州新区;#;3.7;甘肃温泉景点榜 No.3;遛娃宝藏地;57条点评
敦德冰川;阿克塞;#;3.7;#;可攀登观光的大小冰川有7条,自然山水;11条点评
黄河大峡景区;榆中;#;3.7;#;黄河上的高峡平湖,自然山水;1条点评
阿克塞县游牧沙海旅游景区;阿克塞;#;3.7;#;沙漠戈壁;2条点评
宁玛寺;玛曲;#;3.7;#;历史建筑;5条点评
天下雄关碑;嘉峪关;#;3.7;#;碑高3米,历史建筑;97条点评
河仓城(大方盘城);敦煌;#;3.7;#;夯土版筑,历史建筑;78条点评
甘肃地质博物馆;兰州;#;3.7;#;全面展示甘肃国土资源概况,博物馆;85条点评
金川国家矿山公园;金昌;#;3.7;#;内有露天矿老坑,公园&植物园;40条点评
石门景区;天水;#;3.7;#;山峦秀丽，庙宇掩映其中,历史建筑;21条点评
中川小镇;永登 · 兰州新区;#;3.7;#;遛娃宝藏地;18条点评
敦煌风情城;敦煌 · 沙州市场;#;3.7;#;各种敦煌特色小吃应有尽有,城市漫步;31条点评
仙女湖;迭部;#;3.7;#;自然山水;7条点评
张掖市三缘博物馆;张掖 · 钟鼓楼;#;3.6;#;博物馆;10条点评
长城西部影视城;皋兰 · 兰州新区;#;3.6;#;#;#
敦煌世界地质公园博物馆;敦煌;#;3.6;#;博物馆;14条点评
甘谷大象山;甘谷;#;3.6;#;古丝绸路上的重要文化遗存,登高爬山;36条点评
鸣沙山月牙泉门;敦煌 · 鸣沙山月牙泉景区;#;3.6;#;#;1条点评
龙栖谷;庆阳;#;3.6;#;#;2条点评
卓尼县观景台;卓尼;#;3.6;#;地标观景;3条点评
甘南骑马;迭部·甘南;#;3.6;#;#;#
兰州碑林;兰州;#;3.6;#;历史建筑;14条点评
杜甫草堂;成县;#;3.6;#;纪念诗人杜甫的祠堂式建筑,历史建筑;19条点评
腊子口战役遗址;迭部;#;3.6;#;#;#
炳灵寺;天水;#;3.6;#;历史建筑;2条点评
府城隍庙;兰州 · 黄河铁桥/西关;#;3.6;#;当地知名的文化古玩市场,历史建筑;262条点评
白塔山公园-法雨寺;兰州;#;3.6;#;欣赏精美的雕梁画栋,历史建筑;22条点评
游击将军府;嘉峪关;#;3.5;#;了解游击将军的生活场面,历史建筑;96条点评
甘肃莲花山国家森林公园;临潭;4A;3.6;#;佛教与道教共有的圣地,登高爬山;52条点评
神鹿公园;肃南;#;3.6;#;草原采风;#
讨赖河;嘉峪关;#;3.6;#;地势十分险要,自然山水;28条点评
雄关广场;嘉峪关 · 大唐美食街;#;3.6;#;地标观景;22条点评
西来寺;张掖 · 大佛寺;#;3.6;#;康熙年间以作藏经之所,历史建筑;44条点评
耳子屲梁;临夏县;#;3.6;#;登高爬山;1条点评
七彩丹霞风景区-七彩仙缘观景台(夕晖归帆);临泽;#;3.6;#;自然山水;3条点评
大梦敦煌;兰州;#;3.5;#;演出;20条点评
敦煌鸣沙山大漠传奇露营越野基地;敦煌;#;3.5;#;#;5条点评
玉门关;玉门;#;3.5;#;#;#
西峡颂摩崖石刻;成县;#;3.5;#;历史建筑;3条点评
甘南看日落;迭部·甘南;#;3.5;#;#;#
麦积山风景名胜区-麦积植物园;天水 · 麦积山石窟/仙人崖;#;3.5;#;奇花异卉遍布，树木翠绿,植物园;82条点评
白马塔;敦煌 · 沙州市场;#;3.5;#;明朝喇嘛庙的建筑风格,历史建筑;66条点评
温泉浴庄;天水;#;3.5;甘肃温泉景点榜 No.4;设有种类丰富的户外泡池,水上乐园&水世界;6条点评
鲁土司衙门旧址;永登;#;3.5;#;宫殿式古建筑群,历史建筑;62条点评
莫高里工匠村;敦煌;#;3.5;#;#;2条点评
兰州银滩湿地公园;兰州 · 兰州海关/吾悦广场;#;3.5;#;欣赏黄河边自然的生态美景,自然山水;150条点评
环游乐享家水世界;兰州 · 兰州西站/中天健广场;#;3.7;#;水上乐园&水世界;4条点评
民勤沙漠公园;民勤;4A;3.5;#;公园&植物园;3条点评
老君庙;玉门;#;3.5;#;因发现大面积油田而闻名,历史建筑;16条点评
陇西古莱坞华盛欢乐世界;陇西;#;3.5;#;以西部丝路文化为背景建设,游乐场;27条点评
古莱坞文化旅游度假区;陇西;#;3.5;#;#;#
东公馆;临夏市;#;3.5;#;田字形庄院，雕工精美,历史建筑;39条点评
武都区裕河镇白沙沟金丝猴观景点;陇南;#;3.5;#;#;1条点评
药王洞遗址;敦煌 · 鸣沙山月牙泉景区;#;3.5;#;敦煌四合院建筑风格,历史建筑;22条点评
姜维墓;甘谷;#;3.5;#;蜀汉末期名将的衣冠冢;23条点评
李家龙宫;陇西;4A;3.5;#;始于唐朝的李氏宫廷式祠堂;74条点评
环州故城景区;环县;4A;3.5;#;历史建筑;7条点评
玉门市博物馆;玉门;#;3.5;#;四坝文化双耳凸纹红陶罐,博物馆;5条点评
松鸣岩国际滑雪场;和政;#;3.5;#;体验有趣的冰上自行车项目,户外滑雪;41条点评
武当山;永昌;#;3.4;#;历史建筑;#
敦煌研究院院史陈列馆;敦煌;#;3.4;#;了解敦煌的历史文化,场馆展馆;28条点评
高台县骆驼城遗址;高台;#;3.4;#;历史建筑;22条点评
崆峒古镇;平凉;#;3.4;#;古镇整体设计为仿明清建筑风格,公园&植物园;8条点评
平安草原;张家川;#;3.4;#;草原采风;9条点评
张掖丹霞国家地质公园;肃南;#;3.4;#;#;#
拉尕山景区;舟曲;4A;3.4;#;具有特色的藏族民俗风情,避暑纳凉;22条点评
河曲马场景区;玛曲;#;3.4;#;草原采风;21条点评
陇南大峡谷漂流;文县;#;3.4;#;清凉漂流;1条点评
甘州区博物馆;张掖 · 大佛寺;#;3.4;#;国家二级博物馆,博物馆;10条点评
武威市步行商业街;武威;#;3.4;#;城市漫步;2条点评
法台山风景区;和政;4A;3.4;#;春冬可滑雪，夏秋可避暑,度假村;53条点评
白桦林景区;康乐;#;3.4;#;自然山水;17条点评
云华山景区;西和;4A;3.4;#;#;5条点评
甘丹赛赤寺;󰝊周边景点若尔盖;#;3.4;#;建于一七四八年,历史建筑;43条点评
老君山;渭源;#;3.4;#;登高爬山;#
党河风情线国家水利风景区;敦煌 · 沙州市场;#;3.4;#;西北少见的沿河景观带,地标观景;31条点评
悬壁长城四季滑雪场;嘉峪关;#;3.4;#;#;14条点评
王母宫石窟;泾川;#;3.4;#;历史建筑;9条点评
祁连山脉;山丹;#;3.4;#;#;2条点评
甘肃大剧院;兰州 · 甘肃大剧院/国际会展中心;#;3.4;#;演出;30条点评
鸣沙山月牙泉万人星空演唱会;敦煌 · 鸣沙山月牙泉景区;#;3.4;#;夜游观景;#
武侯祠;天水 · 天水古城/兰天城市广场;#;3.4;#;博物馆&展馆;2条点评
祁连山自然保护区;民乐;#;3.4;#;#;4条点评
贵清山旅游风景区;漳县;4A;3.4;#;黄土高原上的秀美青山,登高爬山;93条点评
祁连山国家公园自然博物馆;肃南;#;3.4;#;博物馆;1条点评
破城子遗址;瓜州;#;3.4;#;东、南、西墙保存较好,历史建筑;21条点评
你想打卡哪些86版《西游记》取景地？;榆中·兰州;#;3.4;#;#;#
哈达铺红军长征纪念馆;宕昌;4A;3.4;#;#;#
玉泽湖公园;玉门;4A;3.4;#;#;2条点评
《陇上大儒》刘尔炘与近代兰州特展暨刘尔炘先生诞辰160周年纪念展;兰州 · 东方红广场/兰州万象城;#;3.4;#;特色展馆;#
金城老码头;兰州;#;3.4;甘肃夜游必打卡景点榜 No.12;可直观中山桥景观,夜游观景;77条点评
则岔石林;碌曲;4A;3.3;#;有众多珍禽异兽出没,自然山水;54条点评
兰州彩陶展;兰州 · 省博物馆/兰州中心;#;3.3;#;特色展馆;#
敦煌小镇;敦煌 · 沙州市场;#;3.3;#;城市漫步;2条点评
《丝路花雨》演出;敦煌 · 鸣沙山月牙泉景区;#;3.3;#;42年国粹经典，活的敦煌壁画,遛娃宝藏地;1291条点评
红军会宁会师旧址景区;会宁;4A;3.3;#;三军会师之地;#
黑山湖;嘉峪关;#;3.3;#;自然山水;1条点评
敦煌醉美胡杨林;敦煌;#;3.3;#;自然山水;1条点评
九眼泉湖;嘉峪关;#;3.3;#;欣赏迷人的芦苇荡,自然山水;27条点评
东乡县奔驰沟观景平台;东乡族;#;3.3;#;地标观景;1条点评
当周草原风景区;合作;4A;3.3;#;碧草连天，牛羊成群,草原采风;44条点评
敦煌大漠夜星国际沙漠露营乐园;敦煌 · 沙州市场;#;3.3;敦煌夜游必打卡景点榜 No.8;沙漠探险，与大自然亲密接触,露营·营地;311条点评
敦煌文化雕塑博览园;敦煌 · 鸣沙山月牙泉景区;#;3.3;#;反映历史故事的雕塑作品,地标观景;11条点评
敦煌星空沙漠露营;敦煌 · 鸣沙山月牙泉景区;#;3.3;#;露营·营地;#
桑科湿地公园;夏河;#;3.3;#;自然山水;1条点评
临夏州博物馆;临夏市;#;3.3;#;博物馆;19条点评
文殊山石窟;酒泉;#;3.3;#;依山势开凿的佛教石窟群,历史建筑;27条点评
庆阳市博物馆;庆阳;#;3.3;#;绳纹红陶尖底瓶,博物馆;12条点评
张掖七彩丹霞旅游景区-七彩虹霞观景台-热气球系留飞体验区;临泽;#;3.3;#;#;#
敦煌大剧院;敦煌 · 鸣沙山月牙泉景区;#;3.3;#;观看杂技表演,演出;49条点评
官滩沟;榆中;#;3.3;#;遛娃宝藏地;57条点评
大地湾遗址;秦安;#;3.3;#;距今8千年新石器文化遗址;90条点评
阿克塞国家沙漠公园;阿克塞;#;3.3;#;自然山水;15条点评
兰州市南关清真大寺;兰州 · 正宁路小吃夜市/南关民族风味街;#;3.3;#;初建于明洪武年间,夜游观景;35条点评
南佐遗址;庆阳;#;3.3;#;现存9处夯土台基,历史建筑;29条点评
西旅乐可龙神奇动物城;兰州 · 兰州西站/中天健广场;#;3.3;#;游乐场;13条点评
金塔寺石窟;肃南;#;3.3;#;历史建筑;#
千佛洞;肃南;#;3.3;#;历史建筑;1条点评
兰州奥体中心;兰州 · 兰州西站/中天健广场;#;3.3;#;夜游观景;3条点评
扎尕那-拉桑寺院;迭部;#;3.3;#;历史建筑;8条点评
敦煌月牙湾国际沙漠露营基地;敦煌;#;3.3;#;#;#
甘加生态露营地;夏河;#;3.3;#;高原草地，天然牧场,露营·营地;#
猪驮山;永登;#;3.3;#;登高爬山;64条点评
兰州 · 张掖路｜原气喜剧爆笑脱口秀·方言互动秀;兰州 · 黄河铁桥/西关;#;3.2;#;livehouse;#
嘉峪关滑翔基地;嘉峪关;#;3.3;#;#;20条点评
甘南藏服体验;迭部·甘南;#;3.3;#;#;#
甘泉公园;张掖 · 钟鼓楼;#;3.3;#;占地299亩,夜游观景;53条点评
李广墓;天水 · 天水古城/兰天城市广场;#;3.2;#;衣冠冢墓，四周砌以青砖;49条点评
山丹军马总场;山丹;#;3.3;#;#;#
方舟温泉水世界;民乐;#;3.6;#;设施众多，惊险又趣味横生,遛娃宝藏地;147条点评
《陇头明月》天水秦汉文化专题陈列展;天水 · 天水古城/兰天城市广场;#;3.2;#;特色展馆;#
岳麓山;临洮;4A;3.2;#;登高爬山;7条点评
甘肃佛教《庄严妙相》艺术展;兰州 · 省博物馆/兰州中心;#;3.3;#;特色展馆;2条点评
金波湖;金塔;#;3.2;#;自然山水;5条点评
水悦汤泉;张掖 · 钟鼓楼;#;3.2;#;洗浴泡汤;1条点评
天葬台;碌曲;#;3.2;#;#;22条点评
灵隐寺;张掖;#;3.2;#;历史建筑;1条点评
丹霞七彩镇;临泽;#;3.2;#;历史建筑;2条点评
七彩丹霞风景区-七彩仙缘观景台(睡美人);临泽;#;3.2;#;自然山水;5条点评
天水成纪博物馆;天水 · 秦州万达;#;3.2;#;博物馆;10条点评
神州荒漠野生动物园;武威;4A;3.2;#;玩沙地摩托观可爱动物,遛娃宝藏地;48条点评
中国工农红军西路军纪念馆;高台;4A;3.2;#;了解西路军的战斗故事;#
陇南市博物馆;陇南;#;3.2;#;博物馆;1条点评
甘肃省博物馆文创;皋兰;#;3.2;#;#;2条点评
文昌阁;嘉峪关;#;3.2;#;两层两檐歇山顶式建筑,历史建筑;35条点评
白龙江;陇南;#;3.2;#;自然山水;9条点评
兰州羊皮筏子;兰州;#;3.2;#;#;#
云顶山风景区;兰州;#;3.2;#;登高爬山;4条点评
勅赐禅定寺;卓尼;#;3.2;#;整个建筑群鳞次栉比 金碧辉煌,历史建筑;44条点评
丝绸之路线路图;张掖;#;3.2;#;#;#
老君山森林公园;武山;#;3.2;#;登高爬山;2条点评
仁寿山公园;兰州 · 安宁高校区;4A;3.2;#;绿树成荫、风景秀丽,公园&植物园;73条点评
天门山;甘谷;#;3.2;#;登高爬山;3条点评
南石窟寺;泾川;#;3.2;#;历史建筑;20条点评
火焰山国家矿山公园;白银;#;3.2;#;弘扬白银悠久的矿业历史;7条点评
祁连苇海景区;酒泉;#;3.2;#;露营·营地;61条点评
瓜州县博物馆;瓜州;#;3.2;#;以当地知名的东千佛洞为主题,博物馆;24条点评
刘家峡国际滑翔营地;永靖;#;3.2;#;基础设施齐全,滑翔伞;4条点评
华藏寺;天祝;#;3.2;#;历史建筑;1条点评
千佛山;皋兰;#;3.2;#;登高爬山;1条点评
云屏三峡;两当;4A;3.2;#;由三段峡谷组成的深山林区,自然山水;7条点评
玄奘取经博物馆;瓜州;#;3.2;#;了解玄奘取经的艰苦历程,博物馆;3条点评
悦心温泉水世界;通渭;#;3.2;甘肃温泉景点榜 No.5;泡温泉;70条点评
夏河阿米贡洪牧场星空露营地;夏河;#;3.2;#;露营·营地;#
甘南藏族自治州博物馆;合作;#;3.2;#;以民族文物和红军文物为特色,博物馆;9条点评
腾格里沙漠乐园;武威;#;3.2;#;游乐场;1条点评
兰州植物园;兰州 · 安宁高校区;#;3.1;#;游览美丽的百合园,植物园;124条点评
贡唐宝塔;夏河;#;3.2;#;金碧辉煌，众多佛像壁画;95条点评
方舟温泉水世界(兰州店);兰州 · 正宁路小吃夜市/南关民族风味街;#;3.1;#;水乐园;#
竹子沟;康乐;#;3.1;#;避暑纳凉;6条点评
罗家洞寺院;永靖;#;3.1;#;历史建筑;15条点评
拉卜楞寺红教寺院;夏河;#;3.1;#;历史建筑;12条点评
兰州灵岩禅寺;兰州;#;3.1;#;历史建筑;1条点评
黑老锅冰窟;庆阳;#;3.1;#;欣赏奇特的地下冰瀑景观,自然山水;16条点评
桥湾城;瓜州;#;3.1;#;城内有房屋庙宇等建筑遗迹,历史建筑;42条点评
塔儿湾;武威;#;3.1;#;内设有儿童拓展乐园,水上乐园&水世界;15条点评
庄浪梯田;庄浪;#;3.1;#;欣赏如诗如画的梯田美景,自然山水;26条点评
嘉峪关戈壁大峡谷地质公园;嘉峪关;#;3.1;#;#;1条点评
瑶寨沟生态园;陇南;#;3.1;#;#;#
钟鼓楼;陇西;#;3.1;#;至今有900多年历史,历史建筑;49条点评
兰州《丝路花雨》演出;兰州 · 东方红广场/兰州万象城;#;3.1;#;舞蹈舞剧;33条点评
八一冰川;肃南;#;3.1;#;黑河的源头之一,自然山水;64条点评
兰州晴望川民俗文化村;皋兰 · 兰州新区;#;3.1;#;#;7条点评
大漠传奇户外露营地;敦煌;#;3.1;#;沙漠日落,大漠奇观,露营·营地;2条点评
卦台山;天水;#;3.1;#;伏羲创绘八卦的画卦台,登高爬山;34条点评
鸣沙山月牙泉史陈列馆;敦煌 · 鸣沙山月牙泉景区;#;3.1;#;特色展馆;2条点评
南梁革命纪念馆;华池;4A;3.1;#;陈列众多革命家的珍贵遗物,博物馆&展馆;#
通渭温泉度假村;通渭;#;3.1;#;度假村;9条点评
霍去病主题公园;兰州;#;3.1;#;公园&植物园;20条点评
街亭古战场;秦安;#;3.1;#;因挥泪斩马谡的故事得名,历史建筑;11条点评
悬壁长城景区-悬壁长城玉门关遗址;嘉峪关;#;3.1;#;#;2条点评
武威市五凉文化博物馆;武威;#;3.1;#;博物馆;12条点评
阿米贡洪景区;夏河;#;3.1;#;草原采风;3条点评
三危圣境;敦煌;#;3.1;#;因三峰危峙故而得名,历史建筑;42条点评
和政古生物化石文旅旅游区·古动物化石博物馆;和政;4A;3.1;#;博物馆;37条点评
透明梦柯冰川;肃北;#;3.1;#;登高爬山;19条点评
晚霞湖国家水利风景区;西和;4A;3.1;#;漫步湖区赏荷塘，访古建筑,避暑纳凉;34条点评
甘肃省武山矿泉疗养院;武山;#;3.1;#;泡温泉;8条点评
清水温泉森林公园;清水;#;3.1;#;公园&植物园;#
诺尔丹营地 Norden Camp;夏河;#;3.1;#;#;#
抱龙山凤凰岭滑雪场;永靖;#;3.1;#;满足一站式滑雪体验需求,登高爬山;30条点评
中华孔雀苑;嘉峪关;4A;3.1;#;观赏美丽的蓝孔雀,遛娃宝藏地;49条点评
中华西路步行街;天水 · 天水古城/兰天城市广场;#;3.0;#;城市漫步;7条点评
嘉峪关迎宾湖旅游园区;嘉峪关 · 大唐美食街;#;2.9;#;城市漫步;2条点评
八路军兰州办事处纪念馆;兰州 · 正宁路小吃夜市/南关民族风味街;#;#;#;#;#
尼巴村;卓尼;#;3.1;#;#;12条点评
江迭路起点;卓尼;#;3.1;#;#;#
马嵬驿庆州古城游乐场;庆城;#;3.1;#;娱乐设施齐全,游乐场;9条点评
雁滩公园;兰州;#;3.1;#;林木茂密还能划船钓鱼,公园&植物园;172条点评
丝绸之路博物馆;酒泉;#;3.1;#;大漠驼铃,博物馆;24条点评
大敦煌影视城;景泰;#;3.1;#;地标观景;1条点评
屋兰古镇;张掖;4A;3.1;#;夜游观景;8条点评
炳灵石林景区;永靖;#;3.0;#;自然山水;3条点评
富来登温泉水乐园;张掖 · 张掖西站;#;3.1;#;内有瑜伽馆,遛娃宝藏地;54条点评
敦煌市阳关博物馆;敦煌;#;3.1;#;博物馆;9条点评
骆驼骑乘点;敦煌 · 鸣沙山月牙泉景区;#;3.1;#;#;#
兰州水墨丹霞景区-丝路古途;永登;#;3.0;#;#;1条点评
青城镇;榆中;4A;3.0;#;感受兰州市郊的传统文化,古镇古村;75条点评
天水市动物园;天水 · 天水古城/兰天城市广场;#;3.0;#;动物园&水族馆;7条点评
金昌市博物馆;金昌;#;3.0;#;博物馆;12条点评
扎尕那石门观景台;迭部;#;3.0;#;#;#
敦煌沙韵沙漠露营基地;敦煌;#;3.0;#;#;#
北武当山;白银;#;3.0;#;道教圣地，庙宇规模宏大,历史建筑;7条点评
天祝三峡;天祝;#;3.0;#;山高谷深，怪石嶙峋,自然山水;33条点评
狼渡滩;岷县;#;3.0;#;#;#
庄严寺;兰州;#;3.0;#;正殿后壁绘有观音壁画,历史建筑;34条点评
武山水帘洞景区-拉梢寺;武山;#;3.5;#;历史建筑;3条点评
九宫;平凉;#;3.0;#;历史建筑;8条点评
刘家峡水上公园;永靖;#;3.0;#;依刘家峡水库而建的水公园,公园&植物园;7条点评
赤壁幽谷景区;临潭;#;3.0;#;欣赏奇特的岩石和洞穴景观,自然山水;21条点评
天水麦积山大峡谷漂流;天水;#;3.0;#;清凉漂流;1条点评
锁阳城遗址-观景台;瓜州;#;3.0;#;#;#
马牙雪山天池;天祝;#;3.0;#;#;#
陇南西狭颂摩崖;成县;#;3.0;#;欣赏珍贵的摩崖石刻,历史建筑;19条点评
腊子口战役纪念馆;迭部;#;3.0;#;#;#
文殊院;兰州;#;3.0;#;历史建筑;2条点评
大墩峡景区;积石山;4A;3.0;#;避暑纳凉;16条点评
秦王川文创园;皋兰 · 兰州新区;#;3.0;#;#;#
太白山;渭源;#;3.0;#;山形险绝、酷似华山,登高爬山;47条点评
白龙江廊桥;陇南;#;3.0;#;夜游观景;1条点评
敦煌鸣沙山野奢沙漠星空露营地;敦煌 · 鸣沙山月牙泉景区;#;3.0;#;#;#
大苏干湖;阿克塞;#;2.9;#;自然山水;13条点评
山丹大佛寺;山丹;4A;3.0;#;拥有巨大的室内泥塑坐佛像,历史建筑;48条点评
二郎山;岷县;#;3.0;#;登高爬山;1条点评
巴丹吉林沙漠;民勤;#;3.0;#;#;#
南城门楼;武威;#;2.9;#;#;#
天梯山石窟-陈列馆;武威;#;2.9;#;特色展馆;3条点评
敦煌鸣沙山国际沙漠露营地;敦煌 · 鸣沙山月牙泉景区;#;2.9;#;露营·营地;9条点评
嘉峪关门;嘉峪关;#;2.9;#;#;1条点评
甘肃省宕昌官鹅沟国家森林公园大河坝景区汽车露营地;宕昌;#;2.9;#;#;1条点评
天水街亭温泉度假村;天水;#;2.9;#;#;#
五马童话小镇;陇南;#;2.9;#;#;3条点评
古坡草原;礼县;#;2.9;#;草原采风;3条点评
徽县月亮峡;徽县;#;2.9;#;奇峰异石，绝壁悬崖,清凉漂流;36条点评
敦煌大漠繁星旅拍星空沙漠露营基地;敦煌 · 鸣沙山月牙泉景区;#;2.9;#;露营·营地;#
西夏国寺;张掖 · 大佛寺;#;2.9;#;#;#
崆峒山风景名胜区-主峰;平凉;#;2.9;#;#;1条点评
大拱北;临夏市;#;2.9;#;#;3条点评
曼殊寺;天水 · 麦积山石窟/仙人崖;#;2.9;#;历史建筑;2条点评
鹅嫚沟玻璃桥;宕昌;#;2.9;#;#;1条点评
天水市麦积区博物馆;天水 · 天水南站/天水站;#;2.9;#;博物馆;9条点评
达日;迭部;#;2.9;#;登高爬山;6条点评
兰州滨河公园;兰州 · 小西湖/文化宫;#;2.9;#;乘橡皮艇赏黄河风情,清凉漂流;53条点评
草长沟;康乐;4A;2.9;#;#;1条点评
甘肃国际会展中心;兰州 · 甘肃大剧院/国际会展中心;#;2.9;#;观看大型歌舞演出,场馆展馆;15条点评
什川古梨园;皋兰;4A;2.9;#;春赏梨花，秋收梨子,自然山水;182条点评
中心广场;张掖 · 大佛寺;#;2.9;#;地标观景;4条点评
东大寺;天祝;#;2.9;#;#;2条点评
大马营草原;山丹;#;2.9;#;#;#
张掖芦水湾生态景区;张掖;4A;2.9;#;碧水蓝天、水光山色,自然山水;7条点评
西部明珠气象塔;嘉峪关 · 大唐美食街;#;2.9;#;地标观景;2条点评
敦煌书画院;敦煌 · 沙州市场;#;2.9;#;观赏敦煌特色艺术品;25条点评
董志原;庆城;#;2.9;#;辽阔坦荡，有陇东粮仓之称;48条点评
甘肃黄河剧院;兰州 · 东方红广场/兰州万象城;#;2.9;#;演出;3条点评
腾格里沙漠;武威;#;2.9;#;#;#
贡巴寺;卓尼;#;2.9;#;历史建筑;14条点评
明长城遗址（景泰段）;景泰;#;2.9;#;蔚为壮观的明长城遗址,历史建筑;6条点评
小黄鸭主题公园;皋兰;#;2.9;#;游乐场;#
中国金塔沙漠胡杨林景区-沙漠露营区;金塔;#;2.9;#;#;#
古叠州城遗址;迭部;#;2.9;#;历史建筑;9条点评
临夏大剧院;临夏市;#;2.9;#;#;2条点评
马蹄寺风光旅游区-服务中心;肃南;#;2.9;#;#;#
宝塔公园;平凉;#;2.9;#;历史建筑;11条点评
瑶寨沟风景区;陇南;#;2.9;#;#;#
嘉峪关白鹿仓;嘉峪关;#;2.8;#;历史建筑;2条点评
紫荆花广场;金昌;#;2.8;#;欣赏美丽的紫荆花,地标观景;57条点评
莲花台;华亭;#;2.8;#;以大自然原始景观为主,历史建筑;8条点评
兰州安宁大青山滑雪场;兰州;#;2.8;#;设有高尔夫运动场馆,户外滑雪;34条点评
九色甘南香巴拉(合作市当周草原);合作;#;2.8;#;#;1条点评
祁连山国际滑雪场;肃南;#;2.8;#;乘索道欣赏迷人的雪景,户外滑雪;24条点评
铁人王进喜纪念馆;玉门;#;2.8;#;#;#
大众巷·新光夜市;兰州;#;2.8;#;#;#
甘肃秦文化博物馆;礼县;4A;2.8;#;馆藏珍贵的青铜器,博物馆;35条点评
紫金花海;金昌;#;2.8;#;自然山水;4条点评
金塔县博物馆;金塔;#;2.8;#;博物馆;5条点评
敦煌鸣沙山月牙湾沙漠星空露营野奢基地(漠洛哥);敦煌 · 鸣沙山月牙泉景区;#;2.8;#;沙漠篝火狂欢烧烤套餐;1条点评
七彩屏(彩色丘陵);临泽;#;2.8;#;自然山水;12条点评
《万象敦煌：秘宝与黄沙》大型沉浸式VR探索体验;敦煌 · 沙州市场;#;2.8;#;敦煌文旅景点全景融入,特色展馆;1条点评
夏日塔拉皇城草原;肃南;#;2.8;#;#;1条点评
大云寺铜钟;武威 · 武威步行街/文庙;#;2.8;#;历史建筑;42条点评
双石门;渭源;#;2.8;#;#;1条点评
西凉女国;古浪;#;2.8;#;#;1条点评
黄河洮河交汇观景亭;永靖;#;2.8;#;#;#
兰州中川机场临港花海生态区;永登;#;2.8;#;自然山水;1条点评
金城公园;兰州 · 西固开发区;#;2.8;#;划船溜冰还有众多游乐项目,夜游观景;240条点评
兰州黄河桥梁博物馆;兰州;#;2.8;#;展示黄河铁桥百年历史沧桑,博物馆;12条点评
合作寺;合作;#;2.8;#;历史建筑;15条点评
海藏湿地公园;武威;#;2.8;#;自然山水;4条点评
