景点名称;地点;景点级别;热度;口碑;标签;评论
克拉玛依油田;克拉玛依;#;4.4;#;大量生油层，石油资源丰富,登高爬山;225条点评
人民公园;乌鲁木齐 · 红山公园/南湖;#;4.4;乌鲁木齐玩水避暑榜 No.5;中心城区的市民公园,避暑纳凉;249条点评
五彩湾古海温泉;吉木萨尔;#;4.4;新疆温泉景点榜 No.3;泡温泉;193条点评
吐鲁番越野车体验;吐鲁番·新疆;#;4.4;新疆特色体验榜 No.6;#;#
“天山号”旅游列车;乌鲁木齐·新疆;#;4.4;#;#;#
塔什库尔干镇;塔什库尔干;#;4.4;#;四面环山呈方形,地标观景;30条点评
赛里木湖亲水滩星空房车露营地;博乐;#;4.4;#;#;1条点评
塔河源景区;阿拉尔;#;4.4;#;塔河零公里，万物大河源;4条点评
克拉玛依湖湿地;奎屯;#;4.4;#;自然山水;20条点评
塔克拉玛干沙漠;墨玉;#;4.4;#;沙漠戈壁;5条点评
龟兹博物馆;库车;#;4.5;#;博物馆;27条点评
乌恰五彩山;乌恰;#;4.4;#;登高爬山;3条点评
一号冰川;乌鲁木齐县;#;4.4;#;观赏冰川还有冰洞与雪莲,自然山水;108条点评
胡杨公园;阿克苏市;#;4.4;#;观赏胡杨林，感受自然魅力,自然山水;36条点评
S101百里丹霞观景台;呼图壁;#;4.4;#;地标观景;8条点评
桦林公园;阿勒泰市;4A;4.4;阿勒泰市玩水避暑榜 No.2;避暑纳凉;39条点评
哈密回王墓;哈密;#;4.4;#;参观历代哈密王的陵墓,历史建筑;158条点评
耿恭祠;喀什市 · 喀什古城;#;4.3;#;历史建筑;4条点评
独库公路终点纪念碑;库车;#;4.3;#;#;1条点评
克一号井;克拉玛依;#;4.3;#;克拉玛依的特色建筑,地标观景;33条点评
亚洲大陆地理中心;乌鲁木齐县;#;4.3;#;来到亚洲大陆的地理中心,地标观景;63条点评
乔尔玛;尼勒克;#;4.3;#;自然风貌非常丰富,登高爬山;33条点评
泥火山;克拉玛依;#;4.3;#;由泥浆形成，至今仍在喷发,登高爬山;67条点评
塔合曼湿地;塔什库尔干;#;4.3;#;#;1条点评
陕西大寺;乌鲁木齐 · 国际大巴扎;#;4.3;#;中原建筑风格的寺庙,历史建筑;74条点评
锡伯古城景区;察布查尔;#;4.3;#;#;9条点评
独库天路实景演艺剧场;克拉玛依;#;4.3;#;多媒体科技与舞美结合,演出;6条点评
塔城红楼博物馆;塔城市;#;4.3;#;近百年历史的俄式建筑,历史建筑;56条点评
乌孙古道;拜城;#;4.3;#;历史建筑;5条点评
精河县木特塔尔沙漠景区;精河;#;4.3;#;#;1条点评
幻彩湖景区;伊吾;#;4.3;#;避暑纳凉;7条点评
巴音布鲁克天鹅湖;和静;#;4.3;#;摄影爱好者的天堂,自然山水;191条点评
禾木星空营地;布尔津 · 禾木风景区;#;4.3;#;#;1条点评
天山庙;哈密;#;4.3;#;#;14条点评
那拉提空中乐园;新源;#;4.4;#;#;4条点评
罗布泊;若羌;#;4.3;#;被誉为地球之耳,沙漠戈壁;87条点评
龟兹乐舞;库车;#;4.3;#;#;4条点评
乌鲁木齐海洋馆;乌鲁木齐;#;4.5;#;以展示海洋生物为主体,动物园&水族馆;54条点评
魔鬼夫妻;克拉玛依;#;4.3;#;自然山水;6条点评
白哈巴森林公园;哈巴河;#;4.3;#;自然山水;18条点评
新疆张裕巴保男爵酒庄;石河子;#;4.3;#;#;61条点评
额尔齐斯大峡谷;富蕴;#;4.3;#;自然山水;12条点评
盘橐城;喀什市 · 喀什万达;#;4.3;#;东汉名将班超在此驻守长达17年之久,历史建筑;46条点评
塔里木盆地;若羌;#;4.3;#;沙漠戈壁;22条点评
吐鲁番骑骆驼;鄯善·吐鲁番;#;4.4;新疆特色体验榜 No.7;#;#
阿克塔斯草原;特克斯;#;4.2;#;草原采风;6条点评
禾木草原;布尔津 · 喀纳斯风景区;#;4.3;#;秋季的草原是自然的调色板,草原采风;94条点评
庙尔沟瀑布风景区;乌鲁木齐县;#;4.2;#;避暑纳凉;9条点评
喀什古城彩虹巷;喀什市 · 喀什古城;#;4.2;#;#;3条点评
塔克拉玛干·三五九旅文化旅游区;阿拉尔;5A;4.2;#;#;6条点评
喀什商业步行街;喀什市 · 喀什步行街/人民广场;#;4.2;#;城市漫步;86条点评
伊犁林则徐纪念馆;伊宁市 · 伊宁开发区;#;4.2;#;#;19条点评
解忧公主薰衣草(农四师综合办公大楼店);伊宁市 · 六星街;#;4.2;#;#;2条点评
巴里坤草原;巴里坤;#;4.2;哈密玩水避暑榜 No.1;新疆较大的草原,避暑纳凉;68条点评
照壁山;乌鲁木齐县;#;4.2;#;三面环水，天山云杉纯林,登高爬山;25条点评
红沙漠红沙河景区;柯坪;#;4.2;#;沙漠戈壁;4条点评
塔莎古道;阿克陶;#;4.2;#;城市漫步;2条点评
克拉玛依看日落;克拉玛依·新疆;#;4.2;#;#;#
松树头;博乐;#;4.2;#;#;3条点评
神女湖;尉犁;#;4.2;#;自然山水;8条点评
吉克普林国际滑雪度假区-西区大厅;布尔津;#;4.2;#;#;2条点评
伊犁河大桥;伊宁市 · 伊犁河风景旅游区;#;4.2;#;现代化桥梁，宜观景赏日落,地标观景;64条点评
新疆昆仑山景区;策勒;#;4.2;#;#;1条点评
解忧公主薰衣草农场;霍城;#;4.2;#;#;4条点评
二道桥清真寺;乌鲁木齐 · 国际大巴扎;#;4.2;#;#;46条点评
赛里木湖西海星空营地;博乐;#;4.2;#;百年敖包，万年冰川,露营·营地;4条点评
巩留库尔德宁柏睿营地;巩留;#;4.2;#;#;#
铁门关;库尔勒;#;4.2;#;壮丽景色，感受边塞风情,避暑纳凉;206条点评
库木塔格沙漠景区露营基地-夜游沙漠;鄯善;#;4.2;#;露营·营地;1条点评
丝绸之路;喀什市 · 喀什古城;#;4.2;#;#;1条点评
新疆美术馆;乌鲁木齐 · 新疆博物馆/友好路商业街;#;4.2;#;特色展馆;4条点评
赛里木湖牧云营地;博乐;#;4.2;#;#;1条点评
奥依塔克红山谷;阿克陶;#;4.2;#;#;#
克拉玛依河景区;克拉玛依;4A;4.1;#;自然山水;13条点评
哈密博物馆;哈密;#;4.1;#;馆藏原始社会至明清的文物,博物馆;100条点评
喀纳斯图瓦村;布尔津 · 喀纳斯风景区;#;4.1;#;原始古朴，体验图瓦民俗;210条点评
核桃树王公园;和田县;#;4.1;#;具有560多年的历史,自然山水;27条点评
清水河镇;霍城;#;4.1;#;地标观景;2条点评
阿图什大峡谷;阿图什;#;4.1;#;自然山水;12条点评
漫心忘忧谷;霍城;#;4.1;#;公园&植物园;1条点评
额尔齐斯河;布尔津;#;4.1;#;年径流量达119亿立方米,避暑纳凉;209条点评
阿斯塔那古墓群;吐鲁番;#;4.1;#;历史建筑;52条点评
阿勒屯古街广场;哈密;#;4.1;#;城市漫步;5条点评
《昆仑之约》演出;乌鲁木齐县;#;4.1;#;演出;18条点评
乌伦古湖公园;福海;#;4.1;#;海滨玩水;5条点评
喀纳斯河;布尔津 · 喀纳斯风景区;#;4.1;#;山谷中蜿蜒连绵,自然山水;108条点评
红其拉甫;塔什库尔干;#;4.1;#;登高爬山;5条点评
白沙山沙漠景区;布尔津;#;4.1;#;登高爬山;21条点评
塔合曼湿地公园观景台;塔什库尔干;#;4.1;#;地标观景;15条点评
上合文化园(汗血宝马基地);乌鲁木齐 · 医学院/王家梁;#;4.1;#;#;2条点评
独库公路纪念碑;尼勒克;#;4.1;#;#;6条点评
阿拉山口口岸;阿拉山口;4A;4.1;#;我国向西的重要门户;84条点评
新文旅喀纳斯湖游艇;布尔津 · 喀纳斯风景区;#;4.2;#;乘船游览;4条点评
中哈边界大峡谷;哈巴河;#;4.1;#;避暑纳凉;3条点评
布尔津滑雪;布尔津·阿勒泰地区;#;4.2;新疆特色体验榜 No.9;#;#
宏达国际大巴扎;和田市;#;4.1;#;汇集了众多地方特产;54条点评
克拉玛依骑骆驼;克拉玛依·新疆;#;3.9;#;#;#
温泉赛里木湖克鲁格野奢营地;温泉县;#;4.1;#;浩瀚星空、雪山云海,露营·营地;#
双河古道温泉康养中心;双河;#;4.1;新疆温泉景点榜 No.4;泡温泉;113条点评
《中华锦绣》五星出东方利中国锦护臂国宝展;乌鲁木齐 · 新疆博物馆/友好路商业街;#;4.0;#;特色展馆;#
五一星光夜市(室内);乌鲁木齐 · 红山公园/南湖;#;4.0;乌鲁木齐夜游必打卡景点榜 No.3;城市漫步;22条点评
雪莲谷;新源;#;4.0;#;登高爬山;7条点评
阿克库勒湖;特克斯;#;4.0;#;避暑纳凉;3条点评
野核桃沟;巩留;4A;4.0;巩留赏花踏青景点榜 No.3;自然山水;28条点评
草原石人风景区;昭苏;#;4.1;#;探秘屹立于草原的神秘石像,历史建筑;25条点评
新疆看冰川;新疆·中国;#;4.1;#;#;#
肯斯瓦特水库;玛纳斯;#;4.0;#;地标观景;3条点评
巴州博物馆;库尔勒;#;4.0;#;以楼兰佛塔为设计主体,博物馆;37条点评
小刀村;英吉沙;#;4.0;#;#;2条点评
人体草原;特克斯;#;4.0;#;#;7条点评
巴里坤湖风景区;巴里坤;4A;4.0;巴里坤玩水避暑榜 No.2;湖水清澈，湖畔有众多毡房,自然山水;43条点评
库尔勒尉犁县葫芦岛景区;尉犁;#;4.0;#;#;2条点评
独库大玻璃桥;克拉玛依;#;4.0;#;新奇9D特效的悬索桥;5条点评
天山野生动物园;乌鲁木齐;4A;4.0;#;适合周末全家出行,动物园&水族馆;73条点评
乌鲁木齐乌拉斯台;乌鲁木齐县;#;4.0;#;草原采风;1条点评
乌鲁木齐文化中心;乌鲁木齐 · 新疆国际会展中心/红光山旅游区;#;4.0;#;场馆展馆;7条点评
卡拉麦里有蹄类保护区;吉木萨尔;#;4.0;#;自然山水;24条点评
帕米尔金草滩-观景台;塔什库尔干;#;4.0;#;#;1条点评
天下第一馕;乌鲁木齐;#;4.0;#;#;1条点评
莎车古城门;莎车;#;4.0;#;#;1条点评
南山海世界海洋公园;乌鲁木齐县;#;4.0;#;动物园&水族馆;6条点评
乌鲁瓦提景区;墨玉;4A;4.0;#;湖水湛蓝，赏景垂钓好去处,避暑纳凉;13条点评
回民小吃;昌吉市;#;4.0;#;城市漫步;12条点评
喀尔里克冰川;伊吾;#;4.0;#;素有“固体天然水库”之称,自然山水;11条点评
新文旅喀纳斯漂流;布尔津 · 喀纳斯风景区;#;4.0;#;清凉漂流;6条点评
哈密越野车体验;哈密·新疆;#;4.0;#;#;#
徕宁城;喀什市 · 喀什古城;#;4.0;#;古镇古村;7条点评
城市海景;伊宁市 · 伊犁河风景旅游区;#;4.0;#;河畔公园，可戏水观鸟,避暑纳凉;28条点评
飞览天下·新疆会客厅;阜康;#;4.0;#;特色展馆;8条点评
阿拉山口市国门景区;阿拉山口;#;4.0;#;#;3条点评
楼兰古城遗址;若羌;#;4.0;#;#;#
探秘山海经·大型沉浸艺术展 新疆站;乌鲁木齐 · 新疆国际会展中心/红光山旅游区;#;4.0;#;特色展馆;#
龟兹故城;库车;#;4.0;#;了解古老的龟兹乐舞,历史建筑;30条点评
塔里木沙漠公路;且末;#;3.9;#;流动沙漠中修建的公路,城市漫步;87条点评
昭苏草原;昭苏;#;3.9;#;看广袤草场，赏无边花海,草原采风;89条点评
天鹅河景区;库尔勒;4A;3.9;#;水域辽阔，天鹅过冬的地方,自然山水;17条点评
莎车第一街(新城路店);莎车;#;3.9;#;城市漫步;7条点评
克孜尔石窟;拜城;#;3.9;#;#;3条点评
帕米尔高原腹地杏花沟;阿克陶;#;3.9;#;#;1条点评
楼兰酒庄;鄯善;#;3.9;#;新疆葡萄酒的一张名片;13条点评
尼雅遗址;民丰;#;3.9;#;汉晋时期精绝国故址,历史建筑;33条点评
仙女湖民俗文化旅游景区;尼勒克;#;3.9;#;#;1条点评
赛里木湖国际滑雪场度假区;博乐;#;3.9;#;一站式滑雪度假胜地,户外滑雪;1条点评
沙漠公路（阿和公路）;洛浦;#;3.9;#;城市漫步;2条点评
玉素甫•哈斯•哈吉甫陵墓;喀什市 · 喀什步行街/人民广场;#;3.9;#;#;15条点评
下坂地水库;塔什库尔干;#;3.9;#;地标观景;1条点评
阿勒泰博物馆;阿勒泰市;#;3.9;#;亚欧草原石人文化,博物馆;13条点评
达瓦孜民俗风情园;吐鲁番;#;3.9;#;#;6条点评
克孜尔红石林;拜城;#;3.9;#;探秘会发出怪异声音的石头,自然山水;20条点评
琼库什台紫花坡;特克斯;#;3.9;#;草原采风;23条点评
乌鲁木齐 · 2025伊力王酒林丹杯羽毛球公开赛;乌鲁木齐 · 乌鲁木齐高新区;#;4.3;#;赛事;#
喀喇昆仑山;叶城;#;3.9;#;陡峭巍峨的千里冰川山脉,登高爬山;12条点评
新疆赏杏花;新疆·中国;#;3.8;#;#;#
独库公路博物馆;克拉玛依;#;3.8;#;博物馆;6条点评
特克斯离街;特克斯;#;3.8;#;城市漫步;8条点评
新疆地质矿产博物馆;乌鲁木齐 · 新疆博物馆/友好路商业街;#;3.8;#;展示了多件化石与矿石,博物馆;84条点评
乌鲁木齐 · 【网易云音乐x KPOPCN】千人KPOP派对;乌鲁木齐 · 新疆国际会展中心/红光山旅游区;#;3.9;#;livehouse;#
吐鲁番滑沙;鄯善·吐鲁番;#;3.8;#;#;#
鄯善县城;鄯善;#;3.8;#;地标观景;23条点评
它乾城文化创意产业园;沙雅;#;3.8;#;全景画漫秀渐进式演艺幻城,公园&植物园;13条点评
艾比湖;精河;#;3.8;#;湖面呈椭圆状的盐水湖,露营·营地;56条点评
独库公路起点(独山子);克拉玛依;#;3.9;#;#;3条点评
龟兹小巷;库车;#;3.8;#;城市漫步;1条点评
丝绸之路莎车博物馆;莎车;#;3.8;#;博物馆;3条点评
青格里狼山滑雪场;青河;#;3.8;#;户外滑雪;1条点评
克勒涌珠;博乐;#;3.8;#;#;1条点评
巴里坤古城;巴里坤;4A;3.8;#;丝绸之路重镇,文化古建多,古镇古村;17条点评
奎屯市饮食休闲一条街;奎屯;#;3.8;#;品全国美味佳肴,城市漫步;9条点评
阿尔泰山;富蕴;#;3.7;#;冰川众多，畜牧业重要基地,登高爬山;38条点评
王母祖庙;阜康;#;3.8;#;供有西王母神像;43条点评
丝路有戏;乌鲁木齐;#;3.8;#;#;6条点评
新疆古生态园;乌鲁木齐;#;3.8;#;#;1条点评
新疆博乐市温泉县麓泉温泉中心;温泉县;#;3.8;#;#;#
五彩湾风景区;乌鲁木齐;#;3.8;#;天然宝库，岩石五彩斑斓,自然山水;53条点评
乌鲁木齐滑雪;乌鲁木齐县·乌鲁木齐;#;3.8;#;#;#
夏尔西里;博乐;#;3.8;#;有丰富的野生动植物资源,自然山水;5条点评
班超纪念馆;喀什市;#;3.8;#;博物馆&展馆;3条点评
宗朗灵泉景区;叶城;4A;3.8;#;#;27条点评
西海草原;博乐;#;3.8;#;草原采风;#
沙漠观景台;和田市;#;3.8;#;远眺一望无际的沙海,地标观景;28条点评
汗腾格里清真寺;乌鲁木齐 · 国际大巴扎;#;3.8;#;#;58条点评
塔吉克传统民居;塔什库尔干;#;3.8;#;#;2条点评
葫芦岛;尉犁;#;3.8;#;水与沙漠，岛屿的奇特之美;10条点评
沙漠花海景区;新和;4A;3.8;#;赏花、玩沙、游水的好去处,自然山水;6条点评
伊尔克什坦口岸;乌恰;#;3.7;#;地标观景;10条点评
喀什地区骑骆驼;岳普湖·喀什地区;#;3.7;#;#;#
库车大巴扎;库车;#;3.7;#;人气热闹街区,城市漫步;27条点评
赛里木湖森野繁星露营地;博乐;#;3.7;#;#;#
伊犁河谷国家湿地公园;可克达拉;#;3.7;#;生物多样性很丰富的地区之一,自然山水;16条点评
吐鲁番坎儿井地下水利工程;吐鲁番;#;3.7;#;了解坎儿井工程,地标观景;8条点评
七个星佛寺遗址;焉耆;#;3.7;#;历史建筑;1条点评
禾木滑雪场;布尔津;#;3.7;#;#;#
俄罗斯风情步行街;布尔津;#;3.7;#;城市漫步;#
克孜尔魔鬼城;拜城;#;3.7;#;#;#
十二木卡姆民俗风情园;莎车;#;3.7;#;#;8条点评
唐布拉百里画廊松果野奢露营地;尼勒克;#;3.7;#;#;1条点评
老城景区喀赞其街;莎车;#;3.8;#;#;1条点评
汉家公主纪念馆;伊宁市 · 六星街;#;3.7;#;赏汉代建筑和丝绸之路文化;23条点评
2025年新疆伊犁天马文化旅游节;昭苏;#;3.7;#;节日;#
克拉美丽沙漠公园;福海;#;3.7;#;#;#
哈希勒根达坂;乌苏;#;3.7;#;登高爬山;6条点评
鸭泽湖;布尔津 · 喀纳斯风景区;#;3.7;#;避暑纳凉;42条点评
惠远古城历史文化展览馆;伊宁市 · 六星街;#;3.7;#;特色展馆;10条点评
昭苏油菜花;昭苏;#;3.7;#;欣赏远处连绵的雪山,自然山水;41条点评
昆仑山大峡谷;策勒;#;3.7;#;自然山水;1条点评
白杨沟风景区-神布拉克瀑布;乌鲁木齐县;#;3.7;#;自然山水;#
图瓦人村落;布尔津 · 喀纳斯风景区;#;3.7;#;简朴优美的村落;8条点评
睡胡杨公园;阿拉尔;#;3.7;#;自然山水;1条点评
吉木萨尔千佛洞;吉木萨尔;4A;3.7;#;历史建筑;21条点评
阿尔泰山温泉国家森林公园;阿勒泰市;#;3.7;#;温泉资源丰富，历史厚重,自然山水;9条点评
九曲十八弯观景台;和静;#;3.7;#;#;1条点评
霍尔果斯口岸国门参观通道;霍尔果斯;#;3.7;#;#;#
乌鲁木齐美术馆;乌鲁木齐;#;3.7;#;欣赏少数民族画家的作品,特色展馆;11条点评
1890年原沙俄领事馆;喀什市 · 西域大道;#;3.7;#;特色展馆;5条点评
英吉沙县土陶村景区;英吉沙;#;3.7;#;#;#
老城文化中心;莎车;#;3.7;#;#;2条点评
盘龙谷道;新源;#;3.7;#;#;1条点评
新疆托木尔峰自然保护区;温宿;#;3.7;#;中国较美的大冰川,登高爬山;34条点评
新疆人民剧场;乌鲁木齐 · 国际大巴扎;#;3.7;#;演出;9条点评
龙之山东归滑雪场;库尔勒;#;3.7;#;#;5条点评
青格达湖;五家渠;#;3.7;#;国家4A级景区,避暑纳凉;46条点评
东疆夏宫·庙尔沟景区;哈密;#;3.6;#;植被丰富，佛寺遗址尚存,避暑纳凉;29条点评
托乎拉苏景区;伊宁县;4A;3.6;#;开阔壮美的丘陵式草原,草原采风;22条点评
《只此青绿》龟兹石窟壁画艺术欣赏展;乌鲁木齐 · 新疆博物馆/友好路商业街;#;3.9;#;特色展馆;#
紫苏丽人薰衣草创意产业园;伊宁市 · 伊宁开发区;#;3.6;#;#;16条点评
斯姆哈纳村;乌恰;#;3.6;#;具有浓郁的西北风光,登高爬山;6条点评
巩乃斯国家森林公园;和静;#;3.6;#;自然山水;2条点评
楼兰遗址;若羌;#;3.6;#;历史建筑;#
101省道;昌吉市;#;3.6;#;城市漫步;1条点评
博乐市博物馆;博乐;#;3.6;#;草原古道，壮美博尔塔拉,博物馆;6条点评
老城景区;莎车;#;3.6;#;#;#
公格尔套;阿克陶;#;3.6;#;海拔七千多米,登高爬山;9条点评
环球影城（特克斯八卦城）;特克斯;#;3.6;#;#;#
坡陇原始森林风景区;叶城;#;3.6;#;自然山水;13条点评
库车小龙池;库车;#;3.6;#;自然山水;7条点评
霍尔果斯口岸新国门;霍尔果斯;#;3.6;#;#;1条点评
罗布泊南古城;轮台;#;3.6;#;古镇古村;13条点评
库尔勒丝路旅游小镇;库尔勒;#;3.6;#;地标观景;2条点评
茫崖之眼;若羌;#;3.6;#;#;3条点评
三台古驿;博乐;#;3.6;#;#;#
乔戈里峰;塔什库尔干;#;3.6;#;冰崖壁立、山势险峻,登高爬山;28条点评
四美赛里木湖房车营地;博乐;#;3.6;#;#;#
可可托海国际滑雪场;富蕴;#;3.6;#;#;1条点评
石河子将军山滑雪场;石河子;#;3.6;#;户外滑雪;1条点评
《丝路秀》演出;乌鲁木齐 · 国际大巴扎;#;3.6;#;遛娃宝藏地;54条点评
可可托海白桦林;富蕴;#;3.6;#;观赏金色的白桦林海,自然山水;26条点评
九曲十八弯;特克斯;#;3.6;#;城市漫步;6条点评
马兰基地;和硕;#;3.6;#;历史建筑;1条点评
齐兰古城;柯坪;#;3.6;#;#;1条点评
莎车王墓;莎车;#;3.6;#;#;6条点评
火云谷景区;吐鲁番;#;3.6;#;自然山水;5条点评
天鹅湖;乌鲁木齐县;#;3.6;#;自然山水;#
禾木河;布尔津 · 禾木风景区;#;3.6;#;#;#
塔里木河;沙雅;#;3.6;#;南疆地区的母亲河,自然山水;112条点评
新疆国际大巴扎景区-丝绸之路塔;乌鲁木齐 · 国际大巴扎;#;3.6;#;地标观景;2条点评
罗布淖尔国家湿地公园;尉犁;#;3.6;#;公园&植物园;2条点评
世界胡杨森林公园;沙雅;#;3.6;#;观赏美丽的胡杨林,自然山水;16条点评
艾里克湖;克拉玛依;#;3.6;#;沙漠里的湖泊，水草丰茂,自然山水;38条点评
伊宁看日落;伊宁市·伊犁;#;3.6;#;#;#
乌鲁木齐南山风景名胜区;乌鲁木齐县;#;3.6;#;#;1条点评
塔库坎儿井景区;哈密;#;3.6;#;#;1条点评
来利勒克遗址(且末古城);且末;#;3.6;#;雅丹地貌，沙漠风光,历史建筑;23条点评
南山牧场菊花台景区;乌鲁木齐县;#;3.6;#;天山草原中的大片野菊花,避暑纳凉;94条点评
日落观景台;布尔津 · 禾木风景区;#;3.6;#;#;1条点评
零公里起点纪念碑;叶城;#;3.5;#;新藏线起点的纪念性标志;27条点评
达板镇达板古城;乌鲁木齐;#;3.5;#;#;#
赛里木湖鑫鑫露营基地(景区内天鹅乐水站);博乐;#;3.6;#;#;1条点评
吐鲁番坎儿井博物馆;吐鲁番;#;3.5;#;了解坎儿井的结构和功能,博物馆;87条点评
刀郎画乡;麦盖提;4A;3.5;#;#;8条点评
塔里木大学;阿拉尔;#;3.5;#;农科人才的摇篮;45条点评
可可托海国际滑雪场;富蕴;#;3.5;#;#;#
禾木御园山庄;布尔津 · 禾木风景区;#;3.5;#;#;1条点评
巴尔鲁克旅游风景区;裕民;4A;3.5;#;欣赏美丽的草原风光,草原采风;94条点评
阿勒泰神钟山;富蕴;#;3.5;#;#;13条点评
胜金口石窟;吐鲁番;#;3.5;#;#;1条点评
奇泉;若羌;#;3.5;#;自然山水;2条点评
沐野星空露营地(赛里木湖店);博乐;#;3.6;#;#;#
塔里木河;尉犁;#;3.5;#;自然山水;11条点评
唐布拉国家森林公园;尼勒克;#;3.5;#;公园&植物园;#
雅玛里克山森林公园-观景台;乌鲁木齐;#;3.5;#;#;2条点评
乌苏佛山森林公园;乌苏;4A;3.5;#;自然山水;4条点评
哈萨克民族风情园;阜康;#;3.5;#;#;#
左宗棠纪念馆;乌鲁木齐 · 医学院/王家梁;#;3.6;#;#;#
空中花园;喀什市 · 喀什古城;#;3.5;#;公园&植物园;#
阿孜纳清真寺;莎车;#;3.5;#;#;1条点评
水磨沟风景区-清泉寺;乌鲁木齐 · 水磨沟;#;3.5;#;历史建筑;4条点评
喀什和田玉展览馆;喀什市 · 西域大道;#;3.6;#;特色展馆;2条点评
大漠湖杨生态景区;和田市;#;3.5;#;#;1条点评
玛纳斯河;玛纳斯;#;3.5;#;自然山水;13条点评
木尔扎特冰川;昭苏;#;3.5;#;自然山水;2条点评
阿瓦提乡小兰干夜市;库尔勒;#;3.5;库尔勒夜游必打卡景点榜 No.2;城市漫步;2条点评
百里油田观景台;克拉玛依;#;3.5;#;地标观景;1条点评
佛山公园待甫僧景区;乌苏;#;3.5;#;神秘巨大的天然雪山大佛,登高爬山;10条点评
星星峡镇;哈密;#;3.5;#;地标观景;20条点评
新疆自然博物馆;乌鲁木齐 · 乌鲁木齐高新区;#;3.5;#;博物馆;1条点评
温泉县鄂托克赛天泉景区温泉度假区;温泉县;#;3.5;#;#;#
乌鲁木齐101省道丹霞地貌;乌鲁木齐县;#;3.5;#;峡谷中有绚丽的丹霞景观,自然山水;14条点评
胡杨林风情园;且末;#;3.5;#;自然山水;2条点评
乔尔玛革命烈士陵园;尼勒克;#;#;#;#;#
电影小镇;阿克苏市;#;3.5;#;影视基地;1条点评
大十字旅游购物一条街;哈密;#;3.5;#;城市漫步;2条点评
宴艺大剧院;乌鲁木齐 · 国际大巴扎;#;3.5;#;演出;6条点评
拜城温泉;拜城;#;3.5;#;拜城温泉温泉用心而生,泡温泉;7条点评
草原石人哈萨克民族文化园;布尔津;4A;3.5;#;喀纳斯草原游牧文化;7条点评
天山托木尔森林公园;温宿;#;3.5;#;草原、雪山、冰川美不胜收,自然山水;8条点评
小白杨哨所;裕民;#;3.5;#;中哈边界哨所,历史建筑;12条点评
大馕小巷;库车;#;3.5;#;城市漫步;1条点评
将军楼;库尔勒;#;3.5;#;历史建筑;14条点评
民丰县尼雅博物馆;民丰;#;3.5;#;博物馆;4条点评
恰甫其海;巩留;#;3.5;#;历史建筑;#
新源县那拉提国际滑雪场;新源;#;3.5;#;雪道总长3800米,户外滑雪;11条点评
十二木卡姆;哈密;#;3.5;#;#;#
圣佑庙;昭苏;4A;3.5;#;历史建筑;13条点评
丝路之光旅游小镇;伊宁市 · 伊宁开发区;#;3.5;#;夜游观景;#
天山石林;和静;#;3.5;#;#;#
那拉提国家湿地公园;新源;4A;3.4;#;自然山水;35条点评
哈熊沟;乌鲁木齐;#;3.5;#;观赏高大的云杉,避暑纳凉;3条点评
和田玉博物馆;和田市;#;3.4;#;博物馆;#
喀什古城墙;喀什市 · 喀什古城;#;3.4;#;#;1条点评
喀什火车站广场;喀什市;#;3.4;#;地标观景;1条点评
莎车加满清真寺;莎车;#;3.4;#;历史建筑;2条点评
2078度假营地;特克斯;#;3.4;#;#;1条点评
库车步行街;库车;#;3.4;#;城市漫步;1条点评
吐鲁番沙疗旅游园;吐鲁番;#;3.4;#;#;1条点评
楼兰文化公园;若羌;#;3.4;#;公园&植物园;2条点评
伊雷木湖;富蕴;#;3.4;#;自然山水;21条点评
唐王城;巴楚;#;3.4;#;古丝绸之路上的古城遗址,历史建筑;9条点评
达坂城风力发电站;乌鲁木齐;#;3.4;#;拍摄戈壁上的百座巨大风车;262条点评
公格尔九别峰;阿克陶;#;3.4;#;登高爬山;#
拜城烈焰泉;拜城;#;3.4;#;#;1条点评
阿克塔斯姑娘峰景区;特克斯;#;3.4;#;#;1条点评
墨玉老城;墨玉;#;3.4;#;#;1条点评
麦盖提N39沙漠露营基地;麦盖提;#;3.4;#;#;#
莫尔佛塔;喀什市;#;3.4;#;古代佛教遗迹，有千年历史,历史建筑;19条点评
人民广场;喀什市 · 喀什步行街/人民广场;#;3.4;#;地标观景;50条点评
加麦大清真寺;库尔勒;#;3.4;#;地方特色建筑，挺拔宏伟;26条点评
精河生态园;精河;#;3.4;#;#;5条点评
阿瓦提丝绸古道;阿克苏市;#;3.4;#;全长1127公里,清凉漂流;49条点评
昭苏云堡牧场野奢营地;昭苏;#;3.4;#;露营·营地;#
蜜蜂小镇;尼勒克;#;3.5;#;#;#
野果林风景区;新源;#;3.4;#;自然山水;21条点评
九龙潭;克拉玛依;#;3.4;#;克拉玛依河的源头所在地,自然山水;104条点评
那拉提草原-天界台;新源;#;3.4;#;草原采风;2条点评
阿贡盖提草原;布尔津;#;3.4;#;草原采风;5条点评
盘橐城遗址公园;喀什市 · 喀什万达;#;3.4;#;公园&植物园;1条点评
拜图拉清真寺;伊宁市 · 伊宁喀赞其/汉人街;#;3.4;#;#;1条点评
买力克阿瓦提故城;和田市;#;3.4;#;历史建筑;3条点评
那拉提骑马;新源·伊犁;#;3.4;#;尽情驰骋感受马背上的自由;#
139胡杨秘境公路;沙雅;#;3.4;#;城市漫步;1条点评
红光山旅游景区;乌鲁木齐 · 新疆国际会展中心/红光山旅游区;#;3.4;#;大型生态文化旅游园区;9条点评
