景点名称;地点;景点级别;热度;口碑;标签;评论
海泉湾温泉;咸阳;#;4.6;陕西温泉景点榜 No.10;在中式庭院园林中泡汤,遛娃宝藏地;1095条点评
陕西歌舞大剧院;西安 · 西安交大/李家村;#;4.6;#;集唐乐舞、中华美食于一体,演出;159条点评
西北农林科技大学博览园;咸阳;4A;4.6;#;了解农业知识观赏各类昆虫,展馆展览;397条点评
高家堡古城;神木;#;4.6;#;明代古城，格局如旧,历史建筑;137条点评
鳌山滑雪度假区;太白;#;4.6;#;先进的全自动造雪机,遛娃宝藏地;189条点评
秦始皇兵马俑二号陪葬坑;西安 · 兵马俑/华清宫旅游区;#;4.6;#;博物馆&展馆;31条点评
陕西戏曲非遗博物馆;西安 · 钟鼓楼/西安古城;#;4.6;#;在碑林附近欣赏秦腔,遛娃宝藏地;660条点评
西安非遗大剧院;西安 · 大雁塔/大唐不夜城;#;4.6;#;演出;40条点评
陈仓老街;宝鸡 · 陈仓老街/中华石鼓园;#;4.6;宝鸡夜游必打卡景点榜 No.1;连接新城区与老城区的纽带,城市漫步;37条点评
《12.12》西安事变演出;西安 · 兵马俑/华清宫旅游区;#;4.6;#;以实景影画形式重回历史,演出;#
青峰峡森林公园;太白;4A;4.6;太白玩水避暑榜 No.2;太白山中的森林大氧吧,避暑纳凉;241条点评
西安美术馆;西安 · 大雁塔/大唐不夜城;#;4.6;#;唐代风格的综合性美术馆,特色展馆;79条点评
《古城烽火》秀;西安;#;4.6;#;演出;69条点评
钟山石窟;子长;#;4.6;#;始建东晋,独特的古老佛窟,历史建筑;31条点评
西安 · 状况外 窦靖童巡回演唱会-西安站;西安 · 航天城/金辉广场;#;4.6;#;演唱会;#
桦树沟峡谷;甘泉;#;4.5;#;自然山水;6条点评
永宁山古寨;志丹;#;4.5;#;红军驻地，位于悬崖峭壁上,古镇古村;28条点评
九龙湖;西安 · 兵马俑/华清宫旅游区;#;4.5;#;因湖堤有九个龙头而得名,自然山水;19条点评
拜将坛;汉中 · 中心广场/万邦时代广场;#;4.5;#;历史建筑;168条点评
西安逛博物馆;西安·陕西;#;4.5;#;#;#
秦兵马俑三号坑遗址;西安 · 兵马俑/华清宫旅游区;#;4.5;#;一二号坑的指挥部,历史建筑;45条点评
西安 · 郭德纲先生长篇单口相声改编 秦霄贤、杨九郎、朱美吉主演 话剧《卿卿误我》;西安;#;4.5;#;演出;#
西安拓片制作;西安·陕西;#;4.5;#;#;#
燕翔洞;石泉;4A;4.5;#;天然石洞，钟乳石千姿百态,自然山水;265条点评
汉江三峡;石泉;#;4.5;#;有秦山巴水画廊的美誉,自然山水;54条点评
西安 · 笑点喜剧脱口秀|本土明星卡司拼盘演出【吴优.库里领衔】;西安;#;4.5;#;演出;#
石峁遗址;神木;#;4.5;#;我国史前宏大的石砌城址,历史建筑;20条点评
王家坪革命旧址;延安 · 延安大学/杨家岭/枣园革命旧址;#;4.5;#;了解开国伟人的旧居,历史建筑;#
大明宫国家遗址公园丹凤门遗址博物馆;西安 · 大明宫遗址公园/西安站;#;4.5;#;相传是皇帝出入宫城的主门,博物馆;34条点评
狮子沟牧场;留坝;#;4.5;#;避暑纳凉;6条点评
西安 · 话剧《长安的荔枝》;西安 · 钟鼓楼/西安古城;#;4.4;#;演出;#
毛乌素沙漠;靖边;#;4.4;#;生长着众多植物的沙地,沙漠戈壁;59条点评
大唐芙蓉园《鼓》;西安 · 大雁塔/大唐不夜城;#;4.4;#;演出;15条点评
陕西历史博物馆大唐遗宝展唐代壁画珍品展;西安 · 小寨/陕西历史博物馆;#;4.4;#;特色展馆;#
梁带村芮国遗址博物馆;韩城;4A;4.4;#;古芮寻微 故国韶光,博物馆&展馆;39条点评
苍龙岭;华阴;#;4.4;#;有韩退之投书处文化遗产,登高爬山;217条点评
汉中看云海;汉中·陕西;#;4.4;#;#;#
紫云楼;西安 · 大雁塔/大唐不夜城;#;4.4;#;大唐芙蓉园的主体建筑,历史建筑;98条点评
西安化觉巷清真大寺;西安 · 钟鼓楼/西安古城;#;4.4;#;伊斯兰艺术手法的雕刻;257条点评
德福巷;西安 · 钟鼓楼/西安古城;#;4.4;#;古城市中的一条小巷,城市漫步;158条点评
西府老街;宝鸡 · 中山路/西府老街;#;4.4;#;领略民俗文化体验市井生活,城市漫步;26条点评
关中民俗艺术博物院;西安 · 秦岭环山路/野生动物园;4A;4.3;#;搬迁复建了多座明清古民居,博物馆;541条点评
汉中天台国家森林公园;汉中;#;4.3;#;汉中旅游胜地,登高爬山;51条点评
定边盐湖风景区;定边;#;4.3;#;空旷纯净的湖面令人向往,自然山水;13条点评
Cute zoo城市动物园;西安 · 钟鼓楼/西安古城;#;4.3;#;可与萌宠互动的室内动物园,亲近动物;35条点评
绥德双水村;绥德;#;4.3;#;《平凡的世界》拍摄地;27条点评
尔林兔大草原;神木;#;4.3;#;草原采风;10条点评
终南山古楼观历史文化景区;周至;4A;4.3;#;历史建筑;95条点评
朱鹮生态园;洋县;#;4.3;#;动物园&水族馆;16条点评
华阳古镇;洋县;#;4.3;#;#;4条点评
唐华清宫御汤遗址博物馆;西安 · 兵马俑/华清宫旅游区;#;4.3;#;皇家御用汤池,历史建筑;89条点评
咸阳古渡廊桥;咸阳;#;4.3;#;夜游观景;8条点评
钟楼;西安 · 秦岭环山路/野生动物园;#;4.3;#;夜游观景;2条点评
金龙峡;西安 · 秦岭环山路/野生动物园;4A;4.3;西安玩水避暑榜 No.12;瀑布成群，原始植被众多,避暑纳凉;305条点评
九昱汉水温泉旅游度假区;勉县;#;4.3;汉中温泉景点榜 No.1;泡温泉;46条点评
西安交通大学(兴庆校区);西安 · 西安交大/李家村;#;4.3;#;中国高等学府,公园&植物园;228条点评
中国vs日本国际女篮对抗赛;西安 · 高新技术开发区;#;4.3;#;赛事;#
西安 · 普通话/陕西话｜唐蒜铺子脱口秀【易俗店】｜喜剧大咖爆笑解压约会打卡;西安 · 钟鼓楼/西安古城;#;4.3;#;演出;#
棣花古镇;丹凤;4A;4.3;#;小说《秦腔》的原型实景地,古镇古村;42条点评
蓝田水陆庵壁塑博物馆;蓝田;#;4.3;#;拥有彩绘泥塑群的佛教佳地,博物馆;111条点评
太白山唐镇·瑞斯丽温泉;宝鸡;#;4.3;#;#;10条点评
古汉台;汉中 · 中心广场/万邦时代广场;#;4.3;#;#;3条点评
华山御温泉;华阴;#;4.3;华阴温泉景点榜 No.2;遛娃宝藏地;168条点评
易俗社百年博物馆;西安 · 钟鼓楼/西安古城;#;4.2;#;博物馆;7条点评
波浪谷水上丹霞;靖边;#;4.2;#;避暑纳凉;2条点评
飞翔梦航空科技馆;西安;#;4.2;#;科技馆;56条点评
赵公明文化景区;周至;#;4.2;#;欣赏规模宏大的道教宫观;193条点评
溪山胜境景区;铜川;4A;4.2;铜川玩水避暑榜 No.2;避暑纳凉;82条点评
雁山瀑布;石泉;4A;4.1;石泉玩水避暑榜 No.2;避暑纳凉;47条点评
长乐塬抗战工业遗址;宝鸡;4A;4.2;#;历史建筑;#
际华冰雪·西安冰雪中心;咸阳;#;4.2;#;室内滑雪;11条点评
中国最美山村自驾游营地;留坝;#;4.2;#;#;1条点评
塔云山景区;镇安;4A;4.2;#;登塔云观奇景,遛娃宝藏地;347条点评
《苍穹(Spheres)威尼斯电影节金狮奖》VR沉浸式体验展 西安站;西安 · 小寨/陕西历史博物馆;#;4.2;#;特色展馆;#
临潼博物馆;西安 · 兵马俑/华清宫旅游区;#;4.2;#;馆内珍藏西周青铜器,博物馆;139条点评
华山冰雪世界;华阴;#;4.3;#;冰雪乐园;49条点评
曲江艺术博物馆;西安 · 大雁塔/大唐不夜城;#;4.2;#;特色展馆;50条点评
鸡峰山;宝鸡;#;4.2;#;游览鸡峰山三十六景,登高爬山;26条点评
阿房宫考古遗址公园;西安 · 汉长安遗址公园/三桥;#;4.2;#;历史建筑;3条点评
相声新势力茶馆(粉巷店);西安 · 钟鼓楼/西安古城;#;4.3;#;演出;7条点评
中国唐苑;西安;#;4.2;#;赏奇石、看盆景、赏鲤鱼,园林花园;182条点评
陕西壶口瀑布50元人民币取景处;宜川 · 黄河壶口风景区;#;4.1;#;#;3条点评
历史舞台剧《延安保育院》;延安 · 金延安;#;4.2;#;遛娃宝藏地;158条点评
秦时明月·梦回咸阳;咸阳;#;4.2;#;地标观景;23条点评
陕西省工人疗养院;西安 · 兵马俑/华清宫旅游区;#;4.2;西安温泉景点榜 No.6;内有特色保健园,泡温泉;39条点评
都城隍庙;西安 · 钟鼓楼/西安古城;#;4.2;#;天下三大都城隍庙之一,历史建筑;198条点评
芙蓉园;西安 · 兵马俑/华清宫旅游区;#;4.2;#;观赏盛唐宫苑的风貌,园林花园;62条点评
玄武门遗址;西安 · 大明宫遗址公园/西安站;#;4.2;#;遗址保存较为完好,历史建筑;18条点评
玉华宫;铜川;4A;4.2;铜川玩水避暑榜 No.1;赏飞瀑清泉，访玄奘纪念馆,避暑纳凉;135条点评
兵马俑直通车钟楼南乘车点;西安 · 钟鼓楼/西安古城;#;4.2;#;#;1条点评
涨巢潮玩水疗局(万达广场李家村店);西安 · 西安交大/李家村;#;4.1;#;#;2条点评
霍去病墓;兴平;#;4.1;#;缅怀汉代名将霍去病,历史建筑;60条点评
长安幻唐;西安 · 大雁塔/大唐不夜城;#;4.1;#;特色展馆;7条点评
梁家河村;延川;#;4.1;#;新农村建设试点村之一;14条点评
西安 · 舞蹈诗剧《只此青绿》;西安;#;4.1;#;舞蹈舞剧;#
魏氏宅院;宁强;#;4.1;#;庄严肃穆的历史古建筑,历史建筑;12条点评
西安市明清皮影艺术博物馆;西安 · 大雁塔/大唐不夜城;#;4.1;#;特色展馆;4条点评
洽川风景区;合阳;4A;4.1;渭南玩水避暑榜 No.2;泡温泉坐快艇穿越芦苇荡;197条点评
三原城隍庙;三原;#;4.1;#;古老建筑还有岳飞的手书,历史建筑;111条点评
汉析里田园温泉度假区;略阳;#;4.1;陕西温泉景点榜 No.14;泡温泉;14条点评
石泉古街;石泉;#;4.1;#;城市漫步;16条点评
太奥幻太奇海洋馆;西安 · Gpark老城根/太奥广场;#;4.1;#;有魔幻森林等多个主题园区,遛娃宝藏地;226条点评
古城三庙;韩城;#;4.1;#;以元代建筑为主的古建筑群,历史建筑;104条点评
秦岭江山景区;商洛;4A;4.1;商洛玩水避暑榜 No.5;避暑纳凉;89条点评
合十舍利塔;扶风;#;4.1;#;安放佛指真身舍利的宝塔,历史建筑;119条点评
九龙潭风景区;西安 · 秦岭环山路/野生动物园;#;4.0;#;秦岭第四纪冰川遗址,避暑纳凉;52条点评
中华郡蚩尤水寨欢乐水世界;富平;#;3.9;#;惊险又有趣的亲子水上乐园,遛娃宝藏地;70条点评
西安银基冰雪世界;西安 · 城东其他区域;#;4.1;#;冰雪乐园;8条点评
祥峪森林公园;西安 · 秦岭环山路/野生动物园;#;4.1;西安玩水避暑榜 No.14;高耸于千亩盆地之间,避暑纳凉;139条点评
定军山;勉县;#;4.1;#;三国魏蜀两军交战的古战场,登高爬山;81条点评
华山风景名胜区-华山地质公园;华阴;#;4.1;#;#;4条点评
张学良将军公馆;西安 · 钟鼓楼/西安古城;#;4.0;#;展示西安事变的历史资料;#
九龙山温泉;宝鸡;#;4.0;#;占地35000平方米,清凉漂流;165条点评
太白山麒麟府温泉;眉县;#;4.0;太白山温泉景点榜 No.3;泡温泉;18条点评
太白山唐镇;眉县;#;4.0;#;城市漫步;8条点评
鲸鱼沟竹海风景区;西安 · 白鹿原地区;#;4.0;西安玩水避暑榜 No.13;闲听鸟鸣闷舞墨,避暑纳凉;124条点评
蜀河古镇;旬阳;4A;4.0;#;江边的古镇，欣赏清代建筑,古镇古村;42条点评
茯茶小镇;泾阳;4A;4.0;#;赏古朴街道，体验制茶乐趣,地标观景;27条点评
西安梵高星空艺术馆;西安 · 钟鼓楼/西安古城;#;4.0;#;特色展馆;7条点评
灞业3000m温泉;西安 · 城东其他区域;#;4.0;西安温泉景点榜 No.7;泡温泉;24条点评
清渭楼;咸阳;#;4.0;#;#;12条点评
瀛湖翠屏岛;安康;#;4.0;#;从空中俯瞰如孔雀开屏,避暑纳凉;55条点评
汉文化博物馆;汉中;#;4.0;#;博物馆;2条点评
大雁塔文化休闲景区-老西安博物馆;西安 · 大雁塔/大唐不夜城;#;4.0;#;博物馆;3条点评
无字碑;乾县;#;4.0;#;历史建筑;23条点评
西部机场博物馆;咸阳 · 西安咸阳国际机场;#;4.0;#;博物馆&展馆;4条点评
西安 · “新·国风”音乐剧《锦衣卫之刀与花》;西安;#;4.0;#;演出;#
中华始祖堂;黄陵;#;4.0;#;博物馆;15条点评
夜游曲江;西安 · 大雁塔/大唐不夜城;#;4.0;陕西夜游必打卡景点榜 No.19;游览壮观的大唐盛世,夜游观景;227条点评
终南山寨;柞水;#;4.0;#;依托秦岭老屋而建,度假村;42条点评
中华郡文化旅游景区;富平;4A;3.8;#;亲子游乐天堂,遛娃宝藏地;51条点评
普照寺;韩城;#;4.0;#;佛教文化浓厚的元代建筑群,历史建筑;29条点评
夫子庙文化旅游步行街;榆林 · 榆林老城/夫子庙文化旅游步行街;#;4.0;#;城市漫步;4条点评
东峰(朝阳峰);华阴;#;4.0;#;华山主峰之一，视野开阔,登高爬山;306条点评
汉长安城未央宫国家考古遗址公园;西安 · 汉长安遗址公园/三桥;#;4.0;#;出土汉俑、简册等珍贵文物,历史建筑;66条点评
卧龙禅寺;西安 · 钟鼓楼/西安古城;#;4.0;#;陕西较早的佛教寺院之一,历史建筑;104条点评
大皮院;西安 · 钟鼓楼/西安古城;#;3.9;#;回民街的组成部分,城市漫步;179条点评
大散关;宝鸡;#;3.9;#;曾经是知名的古战场,历史建筑;49条点评
漫川古镇;山阳;4A;3.9;#;以地貌广大水域宽阔而得名,古镇古村;58条点评
香炉寺;佳县;#;3.9;#;因其形似高足香炉而得名,历史建筑;75条点评
马超墓祠;勉县;#;3.9;#;#;39条点评
法门寺大唐珍宝陈列;扶风;#;3.9;#;展示地宫出土的珍贵文物,博物馆;54条点评
留坝老街;留坝;#;3.9;#;城市漫步;8条点评
开元广场;西安 · 大雁塔/大唐不夜城;#;3.9;#;浓郁的庆典氛围,地标观景;54条点评
照金香山;铜川;4A;3.8;#;我国八大佛教圣地之一,登高爬山;186条点评
前进路星辰夜市;汉中 · 汉中火车站/兴汉胜境;#;3.9;汉中夜游必打卡景点榜 No.2;城市漫步;2条点评
从莫奈、梵高到毕加索艺术展;西安;#;3.9;#;特色展馆;#
鹞子翻身;华阴;#;3.9;#;华山有名的绝壁险道;117条点评
西安 · 老友喜剧 | 脱口秀开放麦@民乐园万达南区4楼 周二、三、四开放麦 | 周五、六、日精品秀;西安 · 钟鼓楼/西安古城;#;3.9;#;演出;#
大箭沟;太白;#;3.9;#;有小九寨沟的美誉,登高爬山;14条点评
安定门;西安 · 钟鼓楼/西安古城;#;3.9;#;西安古城墙正西门,历史建筑;83条点评
碑林;西安 · 钟鼓楼/西安古城;#;3.9;#;博物馆&展馆;9条点评
华威滑道;华阴;#;3.9;#;缆车索道;6条点评
海洋馆;西安 · 秦岭环山路/野生动物园;#;3.9;#;动物园&水族馆;1条点评
西五台云居寺;西安 · 钟鼓楼/西安古城;#;3.9;#;根据周边地形特点而得名,历史建筑;44条点评
兵马俑直通车乘车点(大雁塔);西安 · 大雁塔/大唐不夜城;#;3.9;#;#;#
褒斜道;勉县;#;3.9;#;在山壁凿孔架木形成的栈道,历史建筑;22条点评
西安大悦城-观景平台;西安 · 大雁塔/大唐不夜城;#;3.9;#;#;1条点评
八路军办事处纪念馆;西安 · 钟鼓楼/西安古城;#;3.9;#;全国重点文物保护单位;#
烟火巷子;周至;#;3.8;#;避暑纳凉;7条点评
潼关黄河古渡口;潼关;#;3.8;#;乘坐游艇看黄河急折东流,历史建筑;25条点评
中峰;华阴;#;3.8;#;登山必经，玉女祠建于峰头,登高爬山;88条点评
袁家村太和居温泉;礼泉 · 袁家村地区;#;3.8;陕西温泉景点榜 No.17;泡温泉;15条点评
中央大礼堂旧址;延安 · 延安大学/杨家岭/枣园革命旧址;#;3.8;#;历史建筑;20条点评
汉水谣乡村度假区;宁强;#;3.8;#;#;#
奇幻西游主题乐园;西安 · 汉长安遗址公园/三桥;#;3.8;#;游乐场;1条点评
新曲社相声茶馆(大唐不夜城店);西安 · 大雁塔/大唐不夜城;#;3.8;#;演出;6条点评
陕西科学技术馆;西安 · 钟鼓楼/西安古城;#;3.8;#;科技馆;8条点评
飞霜殿;西安 · 兵马俑/华清宫旅游区;#;3.8;#;历史建筑;11条点评
青龙寺遗址博物馆;西安 · 大雁塔/大唐不夜城;#;3.8;#;仿唐式古建主楼,博物馆&展馆;63条点评
探索动物城;西安 · 大雁塔/大唐不夜城;#;3.8;#;#;14条点评
宝鸡滑草;陇县·宝鸡;#;3.8;#;#;#
延河大桥;延安 · 宝塔山/中心街万达广场;#;3.8;#;立墙空腹拱的形式,地标观景;97条点评
鬼谷岭景区;石泉;4A;3.8;#;因中华智圣鬼谷子而得名,自然山水;51条点评
人间仙境;西安 · 秦岭环山路/野生动物园;#;3.8;#;#;1条点评
北院门高家大院皮影戏;西安 · 钟鼓楼/西安古城;#;3.8;#;#;#
丰图义仓;大荔;4A;3.8;#;慈禧太后御批的古代粮仓,历史建筑;77条点评
《一起甜蜜巴巴变》巴巴爸爸55周年西北首展;西安 · 城东其他区域;#;3.8;#;特色展馆;#
汤峪碧水湾温泉;蓝田;#;3.8;西安温泉景点榜 No.8;发源于汉代的露天泡汤地,遛娃宝藏地;189条点评
大明宫考古探索中心大明宫书院;西安;#;3.8;#;体验考古探索的乐趣;26条点评
玉泉院;华阴;#;4.2;#;院内有棵痒痒树,历史建筑;156条点评
华山景点区间免费直通车;华阴;#;3.8;#;#;1条点评
龙门洞;陇县;4A;3.8;#;在喀斯特岩洞中建造的道观,历史建筑;42条点评
丹江漂流;丹凤;4A;3.8;#;玩特色漂流赏沿岸风景,清凉漂流;48条点评
唐代壁画珍品馆;西安 · 小寨/陕西历史博物馆;#;3.9;#;美术学院独具特色的珍贵藏品,博物馆;24条点评
南泥湾革命旧址;延安;#;3.7;#;历史建筑;#
唐昭陵陵山景区;礼泉;#;3.9;#;#;7条点评
长恨歌广场;西安 · 兵马俑/华清宫旅游区;#;3.8;#;地标观景;1条点评
长乐门;西安 · 西安交大/李家村;#;3.7;#;西安城墙的正东门,历史建筑;86条点评
秦岭欢乐世界;西安 · 秦岭环山路/野生动物园;#;3.7;#;体验惊心动魄的四环过山车,遛娃宝藏地;122条点评
西安 · 【KPOP2015音乐节&YG专场】·亚洲巡回演出;西安 · 钟鼓楼/西安古城;#;3.8;#;livehouse;#
陕西省美术博物馆;西安 · 永宁门/西安博物院;#;3.7;#;观赏陕西特色的美术藏品,博物馆;57条点评
西安城墙-南门广场;西安 · 永宁门/西安博物院;#;3.7;#;#;3条点评
秦始皇兵马俑VR影院《秦·兵马俑》;西安 · 兵马俑/华清宫旅游区;#;3.7;#;见证秦始皇统一六国的场面;17条点评
九成宫遗址;麟游;#;3.6;#;有一口唐代宫廷饮水井,避暑纳凉;36条点评
【西安】《潮幻星空·梵高巨幕光影大展》展览;西安 · 钟鼓楼/西安古城;#;3.7;#;特色展馆;7条点评
延安国家森林公园凤凰山景区;延安 · 宝塔山/中心街万达广场;#;3.7;#;延安四大名山之一,历史建筑;86条点评
万安禅院石窟;黄陵;#;3.7;#;石窟依山开凿，雕刻精细,历史建筑;33条点评
华山南峰;华阴;#;3.7;#;华山之巅，登顶如临天界,历史建筑;126条点评
汤峪天潭温泉;蓝田;#;3.7;西安温泉景点榜 No.9;遛娃宝藏地;158条点评
永兴坊非遗剧场;西安 · 大明宫遗址公园/西安站;#;3.7;#;演出;7条点评
秦王宫;西安 · 大雁塔/大唐不夜城;#;3.7;#;特色展馆;3条点评
白云观;佳县;#;3.7;#;因终年白云缭绕而得名,历史建筑;18条点评
丹霞地貌时光岩;靖边;#;3.7;#;呈波浪式的独特红岩地貌,自然山水;30条点评
榆林古城;府谷;#;3.7;#;历史建筑;#
水城·三国小镇;岐山;4A;3.7;#;城在水中建，人在水上游,自然山水;7条点评
秦咸阳宫遗址博物馆;咸阳;#;3.7;#;了解秦国国都咸阳城的历史,博物馆&展馆;27条点评
秦始皇帝陵文物陈列厅;西安 · 兵马俑/华清宫旅游区;#;3.7;#;展出兵马俑坑出土的文物,博物馆;197条点评
清水湾景区;延川;#;3.7;#;自然山水;18条点评
西安市镐金古金银铜器博物馆;西安 · 大雁塔/大唐不夜城;#;3.7;#;博物馆;11条点评
仓颉庙;白水;#;3.6;#;纪念文字发明创造的庙宇,历史建筑;66条点评
咸阳古渡遗址;咸阳;#;3.7;#;历史建筑;28条点评
五丈原风景区;岐山;#;3.7;#;#;#
宝鸡泡温泉;眉县·宝鸡;#;3.7;#;#;#
《出师表》演出;勉县;#;3.7;#;以电影式手法再现三国故事,遛娃宝藏地;77条点评
黄龙山景区;黄龙;#;3.7;#;#;#
蓝波湾温泉水世界;咸阳;#;3.7;陕西温泉景点榜 No.20;绿意中感受温泉的休闲,亲水乐园;86条点评
赤牛坬民俗文化村;佳县;#;3.6;#;#;2条点评
懿德太子墓;乾县;#;3.6;#;长长的墓道中有精美的壁画;187条点评
西安 · 唐蒜铺子脱口秀@南门中大三楼 | 陕派啸雷 | 毒舌小杨 | 综艺卡司笼包领衔;西安 · 钟鼓楼/西安古城;#;3.8;#;演出;#
仙峪景区;华阴;#;3.8;#;峪道窄狭清幽，山石险峻,自然山水;11条点评
唐大慈恩寺遗址公园;西安 · 大雁塔/大唐不夜城;#;3.6;#;公园&植物园;3条点评
西安欢乐海岸·OCT1314摩天轮;西安 · 诗经里/西安欢乐谷;#;3.6;#;地标观景;115条点评
西安 · 西班牙弗拉门戈经典舞剧《歌剧魅影》2025巡演;西安;#;3.6;#;舞蹈舞剧;#
商洛老君山;洛南;#;3.6;#;登高爬山;27条点评
摘星楼;延安 · 宝塔山/中心街万达广场;#;3.6;#;历史建筑;8条点评
美人梦唐潮汉服体验馆(大唐不夜城店);西安 · 大雁塔/大唐不夜城;#;3.6;#;#;1条点评
长安唐村·南堡古寨;西安 · 秦岭环山路/野生动物园;#;3.6;#;遛娃宝藏地;19条点评
含光门遗址博物馆;西安 · 永宁门/西安博物院;#;3.6;#;馆内有唐代长安城城墙遗址,博物馆&展馆;125条点评
西安 · 舞剧《天工开物》;西安 · 大雁塔/大唐不夜城;#;3.6;#;舞蹈舞剧;#
老菜场市井文化创意街区;西安 · 钟鼓楼/西安古城;#;3.6;#;历史厂房改造而来的意街区,城市漫步;2条点评
文昌门;西安 · 钟鼓楼/西安古城;#;3.6;#;供奉有魁星造像,历史建筑;86条点评
陕西省西安植物园;西安;#;3.6;#;公园&植物园;2条点评
悬空寺石窟;米脂;#;3.6;#;历史建筑;#
天书峡景区;平利;4A;3.6;#;岩石呈垂直节理，千层叠合,自然山水;17条点评
乾陵博物馆;乾县;#;3.6;#;博物馆;35条点评
飞翔梦航空体验基地;西安;#;3.6;#;飞行体验;8条点评
西安放风筝好去处;西安·陕西;#;3.6;#;#;#
咸阳湖景区;咸阳;4A;3.6;#;充满了秦汉气息的休闲地,避暑纳凉;185条点评
西安碑林博物馆-大夏石马;西安 · 钟鼓楼/西安古城;#;3.6;#;博物馆;2条点评
波罗堡古建筑群;榆林;#;3.6;#;因城堡西侧石壁上的巨大石佛而闻名,历史建筑;14条点评
后柳镇;石泉;#;3.6;#;水域辽阔，探访古寺与泉洞,避暑纳凉;33条点评
西安汤泉壹号;西安;#;3.6;#;洗浴泡汤;3条点评
情人谷;留坝;#;3.6;#;避暑纳凉;4条点评
棉花库;铜川;#;3.6;#;历史建筑;7条点评
凤凰台;咸阳;#;3.6;#;有咸阳古城明珠之称,历史建筑;62条点评
楼观台国家森林公园;周至;#;3.6;#;老子写《道德经》的地方,登高爬山;188条点评
宝鸡先秦陵园博物馆;宝鸡;#;3.6;#;了解先秦墓葬文化,历史建筑;43条点评
秦始皇陵-寝殿遗址;西安 · 兵马俑/华清宫旅游区;#;3.6;#;#;#
唐睿宗桥陵;蒲城;4A;3.6;#;气势宏伟，石刻艺术精湛,历史建筑;55条点评
榆林市博物馆;榆林 · 高新开发区/万达广场;#;3.6;#;博物馆;1条点评
榆林卫城;榆林 · 榆林老城/夫子庙文化旅游步行街;#;3.5;#;历史建筑;8条点评
宝鸡周原博物院;扶风;#;3.5;#;馆藏丰富，感受西周文化,博物馆;24条点评
西安 · 「KPOPBOOM西安站」BIGBANG专场｜千人KPOP派对;西安 · 大明宫遗址公园/西安站;#;3.6;#;livehouse;#
西安北站-北广场;西安 · 西安北站/市政府;#;3.5;#;地标观景;2条点评
大唐不夜城贞观广场;西安 · 大雁塔/大唐不夜城;#;3.5;#;观赏贞观纪念碑,演出;42条点评
袁家村·烟霞巷沉浸式主题街区;礼泉 · 袁家村地区;#;3.5;#;#;2条点评
陕西古渡口小镇景区;宜川 · 黄河壶口风景区;#;3.5;#;错落有致的特色窑洞建筑群,地标观景;7条点评
关中古镇;礼泉 · 袁家村地区;#;3.5;#;#;4条点评
陕北民歌博物馆;榆林 · 榆林老城/夫子庙文化旅游步行街;4A;3.5;#;博物馆;24条点评
曲江海洋极地公园-海洋馆;西安 · 大雁塔/大唐不夜城;#;3.5;#;动物园&水族馆;#
小雁塔雁园皮影戏;西安 · 小寨/陕西历史博物馆;#;3.5;#;欣赏皮影戏、手工剪纸,遛娃宝藏地;901条点评
青曲社(易俗街区店);西安 · 钟鼓楼/西安古城;#;3.5;#;演出;4条点评
民乐园步行街;西安 · 大明宫遗址公园/西安站;#;3.5;#;网红店的聚集地,城市漫步;30条点评
西羊市;西安 · 钟鼓楼/西安古城;#;3.5;#;600多年历史的古街,城市漫步;106条点评
净业寺;西安 · 秦岭环山路/野生动物园;#;3.1;#;佛教律宗的发祥地,历史建筑;21条点评
玩笑喜剧脱口秀;西安 · 大雁塔/大唐不夜城;#;3.5;#;演出;15条点评
海棠汤;西安 · 兵马俑/华清宫旅游区;#;3.5;#;杨贵妃专用汤池,历史建筑;3条点评
唐朝诡事录·西行国潮沉浸剧场;西安 · 大雁塔/大唐不夜城;#;3.5;#;#;1条点评
梁家河景区;延川;#;3.5;#;#;1条点评
平利芍药谷景区;平利;#;3.5;#;避暑纳凉;12条点评
弧幕影院;宜川 · 黄河壶口风景区;#;3.5;#;场馆展馆;#
陈炉古镇;铜川;4A;3.5;#;陶炉陈列，炉山不夜,古镇古村;81条点评
中山门;西安 · 大明宫遗址公园/西安站;#;3.5;#;为纪念孙中山先生而命名,历史建筑;32条点评
秦岭大熊猫佛坪救护繁育研究基地;佛坪;#;3.5;#;动物园&水族馆;2条点评
关中书院;西安 · 钟鼓楼/西安古城;#;3.5;#;书院建筑规模庞大,历史建筑;45条点评
巴山大草原;岚皋;#;3.5;#;欣赏如诗如画的草原风光,露营·营地;28条点评
后柳水乡;石泉;#;3.5;#;#;3条点评
铜车马展厅;西安 · 兵马俑/华清宫旅游区;#;3.5;#;#;#
西安 · 【喜欢脱口秀】步惊云 山河 赵越领衔 | 爆笑脱口秀;西安 · 永宁门/西安博物院;#;3.5;#;演出;#
延安市清凉山旅游景区-万佛寺;延安 · 宝塔山/中心街万达广场;#;3.5;#;历史建筑;11条点评
大唐芙蓉园-西门;西安 · 大雁塔/大唐不夜城;#;3.5;#;大唐芙蓉园正门;2条点评
蓝海风漫巷;西安 · 市图书馆/凤城二路;#;3.5;#;城市漫步;3条点评
骡马市步行街;西安 · 钟鼓楼/西安古城;#;3.5;#;吃喝玩乐兼具，夜市有名,城市漫步;84条点评
杨虎城将军纪念馆;西安 · 钟鼓楼/西安古城;#;#;#;历史建筑;#
